timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,84.22,80.99,79.79,80.11,81.11,75.59,80.30
0.03,78.30,76.73,74.07,75.59,76.50,72.75,75.66
0.07,82.89,80.21,77.58,79.44,80.65,75.05,79.30
0.10,80.14,78.03,76.55,77.27,79.40,75.32,77.79
0.13,79.39,79.19,75.78,75.28,75.48,73.08,76.37
0.17,78.31,79.03,73.95,75.20,73.98,72.90,75.56
0.20,78.89,78.99,74.68,75.11,74.97,72.28,75.82
0.23,77.24,77.95,73.19,73.46,72.73,70.43,74.17
0.27,78.05,78.57,73.36,74.83,73.53,71.89,75.04
0.30,76.53,76.90,72.60,72.81,71.45,69.10,73.23
0.33,76.76,76.73,72.78,72.97,71.40,68.43,73.18
0.37,76.83,77.49,72.99,74.42,72.75,70.40,74.15
0.40,77.20,78.00,73.45,75.18,73.10,71.14,74.68
0.43,77.72,78.57,73.80,75.91,73.44,71.91,75.23
0.47,78.02,78.96,73.89,76.31,73.72,72.22,75.52
0.50,77.67,78.61,73.59,75.99,73.26,72.33,75.24
0.53,77.73,78.42,73.46,75.72,72.87,71.78,75.00
0.57,77.26,77.92,73.04,75.27,72.42,71.46,74.56
0.60,77.34,77.89,73.24,75.21,72.62,71.46,74.63
0.63,77.11,77.71,73.02,75.09,72.33,71.41,74.45
0.67,76.76,77.39,72.70,74.75,71.98,71.14,74.12
0.70,76.50,77.11,72.35,74.37,71.58,70.93,73.81
0.73,76.04,76.66,71.88,73.97,71.08,70.78,73.40
0.77,75.68,76.32,71.50,73.66,70.80,70.60,73.09
0.80,75.86,76.48,71.69,73.74,71.07,70.51,73.23
0.83,76.08,76.69,71.93,73.87,71.35,70.53,73.41
0.87,76.35,76.90,72.26,74.10,71.76,70.69,73.68
0.90,76.45,76.97,72.43,74.24,72.01,70.88,73.83
0.93,76.65,77.11,72.72,74.31,72.39,70.84,74.00
0.97,77.12,77.51,73.17,74.67,72.95,71.03,74.41
1.00,77.35,77.72,73.41,74.82,73.27,71.07,74.61
1.03,77.61,77.97,73.68,75.00,73.60,71.20,74.84
1.07,77.73,78.07,73.78,75.05,73.72,71.27,74.94
1.10,77.92,78.25,73.97,75.18,73.94,71.39,75.11
1.13,78.05,78.41,74.11,75.32,74.15,71.52,75.26
1.17,78.24,78.67,74.28,75.57,74.39,71.72,75.48
1.20,77.96,78.69,73.99,75.55,74.12,71.91,75.37
1.23,77.76,78.61,73.72,75.46,73.93,71.95,75.24
1.27,77.61,78.62,73.56,75.40,73.93,71.91,75.17
1.30,77.16,78.32,73.23,75.13,73.58,71.76,74.86
1.33,76.63,77.78,72.75,74.69,72.98,71.51,74.39
1.37,75.82,76.74,72.00,73.84,72.16,70.81,73.56
1.40,75.56,76.45,71.79,73.63,72.05,70.73,73.37
1.43,75.42,76.28,71.82,73.56,72.24,70.71,73.34
1.47,75.38,76.23,71.78,73.59,72.27,70.83,73.35
1.50,75.52,76.30,71.92,73.76,72.54,70.96,73.50
1.53,75.63,76.33,71.99,73.85,72.68,70.83,73.55
1.57,74.95,75.64,71.14,73.27,71.73,70.05,72.80
1.60,75.07,75.56,70.96,73.16,71.30,69.65,72.62
1.63,75.13,75.55,70.76,73.04,70.93,69.32,72.45
1.67,75.22,75.57,70.63,72.95,70.69,69.06,72.35
1.70,75.47,75.84,70.91,73.35,70.99,69.39,72.66
1.73,75.76,76.13,71.19,73.73,71.35,69.72,72.98
1.77,75.63,76.00,71.13,73.65,71.42,69.61,72.91
1.80,75.82,76.20,71.35,73.98,71.68,69.86,73.15
1.83,75.84,76.24,71.38,74.22,71.77,70.09,73.26
1.87,75.87,76.30,71.43,74.36,71.87,70.26,73.35
1.90,75.89,76.35,71.49,74.47,71.97,70.34,73.42
1.93,75.80,76.28,71.49,74.43,72.26,70.25,73.42
1.97,75.59,76.06,71.35,74.04,72.16,69.93,73.19
2.00,75.28,75.77,70.97,73.58,71.84,69.55,72.83
