timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,90.65,93.95,96.05,90.03,90.85,86.20,91.29
0.03,96.86,94.47,91.49,93.44,93.02,92.16,93.58
0.07,81.08,76.50,78.87,79.16,81.17,80.34,79.52
0.10,85.94,83.31,82.27,85.46,83.22,84.20,84.06
0.13,85.65,83.61,84.07,84.76,84.16,87.66,84.99
0.17,87.96,86.36,88.46,87.11,89.22,92.97,88.68
0.20,89.14,88.56,88.24,90.13,90.15,92.77,89.83
0.23,89.56,88.39,88.21,91.09,90.39,95.66,90.55
0.27,92.38,92.55,91.71,93.08,89.11,93.46,92.05
0.30,92.07,92.14,91.61,92.82,88.66,94.10,91.90
0.33,91.70,91.63,91.45,92.45,89.22,93.82,91.71
0.37,91.75,91.28,91.89,91.80,87.12,95.02,91.48
0.40,92.27,91.50,92.46,92.45,86.05,94.14,91.48
0.43,92.33,91.43,92.66,92.52,86.80,94.40,91.69
0.47,92.42,91.26,92.76,92.40,86.90,94.10,91.64
0.50,92.16,90.86,92.49,91.95,86.43,94.38,91.38
0.53,91.95,90.50,92.55,91.48,86.32,94.55,91.23
0.57,91.79,90.36,92.59,91.09,85.95,94.42,91.03
0.60,91.73,90.26,92.59,91.09,85.65,94.00,90.89
0.63,91.65,90.20,92.53,91.02,85.80,93.90,90.85
0.67,91.54,90.18,92.47,90.97,86.25,93.82,90.87
0.70,91.48,90.19,92.48,91.06,86.40,93.72,90.89
0.73,91.49,90.19,92.51,91.17,86.47,93.67,90.92
0.77,91.51,90.25,92.55,91.28,86.72,93.59,90.98
0.80,91.48,90.30,92.56,91.28,86.93,93.29,90.97
0.83,91.45,90.31,92.57,91.33,87.06,92.98,90.95
0.87,91.48,90.34,92.60,91.28,87.12,92.77,90.93
0.90,91.48,90.32,92.60,91.15,87.35,92.75,90.94
0.93,91.55,90.35,92.64,91.02,86.77,92.52,90.81
0.97,91.53,90.27,92.61,90.80,86.58,92.32,90.69
1.00,91.63,90.28,92.73,90.80,86.01,91.16,90.43
1.03,91.58,90.18,92.80,90.87,85.75,90.94,90.36
1.07,91.51,90.06,92.78,90.98,85.58,90.45,90.23
1.10,91.45,89.96,92.74,91.19,85.42,90.26,90.17
1.13,91.34,89.91,92.68,91.58,85.19,90.08,90.13
1.17,91.25,89.80,92.61,91.52,85.05,90.20,90.07
1.20,91.18,89.76,92.58,91.56,84.91,90.12,90.02
1.23,91.05,89.66,92.45,91.71,84.80,90.13,89.97
1.27,90.99,89.60,92.34,91.77,84.71,90.18,89.93
1.30,90.86,89.49,92.18,91.75,84.69,90.44,89.90
1.33,90.68,89.31,91.97,91.64,84.68,90.99,89.88
1.37,90.62,89.26,91.88,91.61,84.76,91.36,89.92
1.40,90.56,89.20,91.75,91.58,84.83,91.92,89.97
1.43,90.64,89.22,91.44,91.03,84.90,92.72,89.99
1.47,90.72,89.29,91.26,90.49,85.05,93.29,90.02
1.50,90.77,89.32,91.21,89.99,85.19,93.94,90.07
1.53,90.43,88.99,90.69,89.03,84.97,93.79,89.65
1.57,90.35,88.86,90.49,88.42,84.63,93.52,89.38
1.60,90.13,88.70,90.63,87.95,84.67,94.00,89.34
1.63,89.83,88.53,90.47,87.51,84.59,93.45,89.06
1.67,89.49,88.24,90.13,87.39,84.59,93.11,88.82
1.70,89.15,87.95,89.87,86.58,84.63,91.62,88.30
1.73,88.78,87.81,88.20,84.28,84.84,87.71,86.94
1.77,88.81,87.91,88.61,85.66,84.63,88.72,87.39
1.80,88.60,88.15,88.73,86.31,84.56,88.11,87.41
1.83,88.66,88.32,88.84,87.10,84.23,88.56,87.62
1.87,88.67,88.43,88.64,87.19,83.97,88.57,87.58
1.90,88.35,88.21,88.25,87.21,83.40,87.37,87.13
1.93,87.98,88.01,88.23,87.32,83.29,86.61,86.90
1.97,87.60,87.99,88.34,87.50,83.84,86.28,86.92
2.00,86.90,87.88,87.41,87.22,84.31,85.98,86.62
2.03,86.47,87.86,86.53,87.51,84.90,86.25,86.59
2.07,86.09,87.69,86.41,87.59,84.72,86.57,86.51
2.10,85.62,87.43,86.81,88.47,84.76,87.73,86.80
2.13,85.12,86.76,86.20,88.11,84.13,87.81,86.36
2.17,84.97,85.54,84.70,86.69,86.11,89.04,86.17
2.20,84.92,85.32,85.32,87.69,86.41,91.26,86.82
2.23,90.41,91.45,90.35,95.18,88.29,91.72,91.23
2.27,91.02,91.46,91.44,95.43,90.48,95.68,92.58
2.30,90.44,90.60,90.34,93.16,93.48,98.18,92.70
2.33,91.62,91.00,91.99,93.00,97.50,97.01,93.69
2.37,91.20,90.24,93.06,91.72,98.20,94.73,93.19
2.40,90.11,88.88,91.35,89.13,94.50,91.57,90.92
2.43,88.71,87.04,89.24,86.73,88.67,84.50,87.48
2.47,86.36,83.64,86.51,82.34,83.89,79.06,83.63
2.50,85.62,82.01,87.00,81.03,85.57,76.08,82.88
2.53,85.04,81.46,90.07,80.84,85.88,73.01,82.72
2.57,84.38,80.44,92.51,81.20,83.48,73.91,82.65
2.60,83.13,78.78,91.85,79.21,83.38,71.60,81.32
2.63,81.80,77.89,89.57,79.92,84.38,71.82,80.90
2.67,80.54,76.41,85.25,79.75,88.67,71.78,80.40
2.70,80.25,76.29,84.38,81.81,89.60,72.23,80.76
2.73,77.16,73.77,80.71,76.43,93.32,70.25,78.61
2.77,76.33,73.24,79.80,79.07,96.77,71.94,79.52
2.80,76.38,73.49,78.83,80.70,94.72,72.15,79.38
2.83,76.49,73.51,75.13,80.78,93.35,72.86,78.69
2.87,75.73,73.12,72.63,81.89,93.09,74.58,78.50
2.90,75.83,73.03,74.28,81.33,92.38,74.45,78.55
2.93,74.54,71.55,73.72,80.61,92.94,74.28,77.94
2.97,74.76,71.89,73.14,79.35,94.30,74.52,77.99
3.00,74.14,71.21,71.93,78.35,93.00,73.95,77.09
3.03,74.29,71.30,72.22,78.29,91.08,74.64,76.97
3.07,75.34,72.19,73.03,79.87,87.86,76.89,77.53
3.10,76.49,72.90,74.52,81.29,87.87,80.12,78.87
3.13,77.06,73.43,75.13,82.65,86.95,81.65,79.48
3.17,77.86,74.12,75.88,83.63,87.54,82.19,80.20
3.20,79.69,76.14,78.25,84.71,87.36,84.21,81.73
3.23,81.23,77.74,80.93,86.21,85.22,84.77,82.68
3.27,81.77,77.93,82.21,85.25,86.32,86.20,83.28
3.30,81.98,78.14,82.70,85.06,87.09,87.26,83.70
3.33,82.41,78.76,84.05,85.33,86.95,87.99,84.25
3.37,82.30,78.85,84.28,85.38,87.64,88.13,84.43
3.40,82.41,79.02,84.24,85.46,89.84,88.56,84.92
3.43,82.84,79.50,85.16,85.94,90.49,88.58,85.42
3.47,83.32,80.12,86.51,86.50,90.73,88.13,85.89
3.50,80.08,77.49,83.22,87.31,89.98,90.32,84.73
3.53,79.63,76.92,83.01,86.29,89.31,91.20,84.39
3.57,79.66,77.00,83.07,85.97,89.11,91.93,84.46
3.60,79.61,76.91,82.85,85.43,90.67,92.37,84.64
3.63,79.85,78.07,84.20,87.43,89.65,93.67,85.48
3.67,79.72,77.88,84.66,87.76,88.91,94.32,85.54
3.70,79.57,77.49,84.69,87.73,90.31,95.25,85.84
3.73,79.14,76.85,84.33,86.62,90.28,95.44,85.44
3.77,79.08,76.84,84.29,86.62,88.62,96.41,85.31
3.80,78.74,76.68,83.55,86.45,87.12,96.89,84.91
3.83,78.36,76.31,83.43,85.97,86.61,97.09,84.63
3.87,78.04,75.83,83.01,85.15,86.18,96.78,84.16
3.90,78.05,75.96,82.41,85.12,86.37,96.48,84.06
3.93,77.99,75.91,82.44,85.18,86.35,96.47,84.06
3.97,77.86,75.81,82.56,85.58,85.92,97.20,84.15
4.00,78.17,76.28,83.21,86.36,86.14,98.21,84.73
4.03,78.37,76.56,83.63,86.70,86.22,97.97,84.91
4.07,78.39,76.67,83.72,87.16,86.18,97.58,84.95
4.10,78.07,76.46,82.90,86.85,85.40,97.00,84.45
4.13,76.51,75.43,80.92,85.07,82.37,93.09,82.23
4.17,75.96,75.28,80.05,84.59,81.34,90.75,81.33
4.20,75.62,75.09,79.79,84.18,80.91,90.25,80.97
4.23,75.72,75.24,79.92,83.78,81.08,89.65,80.90
4.27,76.94,76.96,81.46,84.51,82.23,89.54,81.94
4.30,75.94,76.15,79.85,83.03,80.21,87.31,80.42
4.33,75.98,76.05,79.84,83.01,80.13,87.00,80.33
4.37,76.00,75.97,79.84,83.08,80.07,86.80,80.29
4.40,76.04,76.08,79.23,83.82,80.06,86.99,80.37
4.43,75.88,75.98,78.50,83.52,80.26,86.34,80.08
