timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,79.59,81.22,80.96,80.23,86.23,73.35,80.26
0.03,68.15,70.33,70.02,71.38,72.31,63.15,69.22
0.07,80.35,81.59,83.09,80.06,86.64,70.44,80.36
0.10,80.20,82.20,82.52,83.36,88.04,72.86,81.53
0.13,82.97,84.60,85.33,85.07,89.09,73.18,83.37
0.17,80.14,82.12,82.57,81.90,87.43,71.09,80.88
0.20,84.04,86.30,84.71,85.96,90.52,74.28,84.30
0.23,82.02,84.18,82.64,82.87,90.06,71.00,82.13
0.27,83.04,84.68,84.85,84.16,90.03,72.42,83.20
0.30,78.23,80.25,79.43,80.84,85.26,69.30,78.88
0.33,78.40,80.68,79.48,81.10,84.65,68.99,78.88
0.37,81.42,83.99,83.76,85.06,90.04,71.19,82.58
0.40,81.04,83.62,83.01,84.94,88.93,70.71,82.04
0.43,82.30,84.75,84.22,85.21,90.50,71.61,83.10
0.47,81.46,84.07,83.62,84.28,90.66,71.16,82.54
0.50,82.74,85.33,84.84,85.68,91.39,71.25,83.54
0.53,84.01,86.60,86.19,86.58,91.56,71.83,84.46
0.57,83.27,86.31,84.50,86.02,90.51,71.43,83.68
0.60,84.19,86.97,85.42,86.73,89.79,72.39,84.25
0.63,85.41,87.63,87.54,88.30,89.22,73.71,85.30
0.67,85.33,87.50,87.52,88.28,89.89,73.82,85.39
0.70,86.28,88.30,88.26,89.50,89.70,74.63,86.11
0.73,85.79,87.80,88.17,89.14,90.37,74.12,85.90
0.77,86.35,88.17,89.15,89.90,90.58,74.53,86.45
0.80,85.60,87.27,87.98,89.14,91.90,74.05,85.99
0.83,85.39,86.73,87.50,88.68,92.55,73.83,85.78
0.87,84.66,86.02,86.74,87.89,92.70,73.32,85.22
0.90,84.31,85.67,86.31,87.49,92.66,73.05,84.92
0.93,84.30,85.60,86.36,87.49,92.83,73.02,84.93
0.97,84.49,85.75,86.57,87.63,92.74,72.99,85.03
1.00,84.46,85.73,86.58,87.60,92.89,72.90,85.03
1.03,84.29,85.59,86.38,87.45,92.68,72.74,84.86
1.07,84.27,85.57,86.36,87.45,92.46,72.64,84.79
1.10,84.06,85.41,86.10,87.30,92.26,72.45,84.60
1.13,83.73,85.14,85.59,87.00,92.01,72.17,84.27
1.17,83.13,84.80,84.94,86.64,91.56,71.94,83.84
1.20,82.85,84.65,84.59,86.50,91.30,71.89,83.63
