timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,84.11,81.29,74.76,79.14,69.02,80.20,78.09
0.03,81.96,80.56,73.04,76.77,68.28,76.60,76.20
0.07,81.09,80.26,72.78,76.42,68.75,76.80,76.02
0.10,80.23,77.50,72.07,73.57,67.38,72.78,73.92
0.13,81.08,78.60,72.31,74.36,67.84,74.98,74.86
0.17,79.59,77.63,71.55,72.94,67.68,73.66,73.84
0.20,80.41,77.97,73.29,73.93,68.68,74.33,74.77
0.23,79.65,77.21,72.17,73.26,67.54,72.57,73.73
0.27,79.36,76.95,72.11,73.32,67.58,72.77,73.68
0.30,78.97,76.73,71.20,73.03,67.27,72.23,73.24
0.33,78.50,76.53,70.43,72.45,67.41,71.78,72.85
0.37,78.16,76.10,71.26,71.93,68.65,71.02,72.85
0.40,77.26,75.62,70.99,71.54,68.96,70.78,72.52
0.43,77.11,75.65,70.64,70.82,68.26,69.48,71.99
0.47,78.23,76.32,71.90,72.10,69.98,71.49,73.34
0.50,77.18,75.15,70.47,70.05,68.60,68.48,71.65
0.53,75.96,74.45,69.41,69.99,68.15,69.43,71.23
0.57,75.48,74.20,69.39,70.49,69.39,69.62,71.43
0.60,75.19,74.11,69.06,70.60,69.00,69.56,71.25
0.63,75.19,74.44,68.83,70.52,68.49,68.84,71.05
0.67,77.29,77.03,68.99,73.30,66.88,71.79,72.54
0.70,77.05,77.05,68.11,73.56,65.74,71.63,72.19
0.73,76.72,76.80,67.36,73.43,64.27,70.48,71.51
0.77,77.29,77.54,67.48,74.56,62.21,70.93,71.67
0.80,77.94,78.29,67.83,75.26,62.03,70.76,72.02
0.83,78.16,78.49,68.47,76.11,61.48,70.90,72.27
0.87,78.59,78.77,69.63,75.94,62.89,70.67,72.75
0.90,79.81,77.73,71.80,76.60,65.67,71.38,73.83
0.93,80.67,77.76,73.69,76.26,67.57,69.56,74.25
0.97,80.94,78.50,79.16,77.15,72.30,70.57,76.44
1.00,81.08,79.28,77.50,76.46,63.18,71.02,74.75
1.03,80.49,79.41,79.21,71.52,67.92,62.73,73.55
1.07,79.19,79.88,76.76,70.68,69.04,65.60,73.53
1.10,79.42,80.63,80.70,68.05,73.85,62.84,74.25
1.13,80.23,82.09,79.80,71.36,76.87,66.57,76.15
1.17,79.47,81.80,85.25,71.45,76.94,65.83,76.79
1.20,79.84,82.04,90.77,68.91,81.76,63.27,77.77
1.23,77.26,79.75,81.83,81.79,73.18,81.36,79.19
1.27,77.98,81.06,82.70,79.76,74.01,73.05,78.09
1.30,76.94,78.63,78.13,92.35,68.48,90.82,80.89
1.33,80.30,77.33,94.26,81.89,72.18,82.75,81.45
1.37,77.77,73.78,88.22,85.17,75.22,84.89,80.84
1.40,77.78,76.39,92.31,92.81,69.34,79.89,81.42
1.43,76.56,75.99,93.81,85.07,74.99,69.10,79.25
1.47,76.12,76.40,91.98,77.41,83.50,60.91,77.72
1.50,76.19,76.48,89.10,71.34,88.28,54.87,76.04
1.53,73.57,74.61,86.79,66.56,85.77,50.71,73.00
1.57,69.18,69.71,89.93,60.65,89.40,45.94,70.80
1.60,67.09,67.26,85.49,57.38,86.36,43.18,67.79
1.63,61.23,61.32,81.31,51.24,85.88,39.61,63.43
1.67,58.94,58.96,80.17,49.66,88.32,37.23,62.21
1.70,58.94,58.75,80.17,49.49,86.56,36.52,61.74
1.73,58.48,57.99,80.01,48.63,86.07,35.73,61.15
1.77,58.78,58.22,81.27,49.26,85.79,35.47,61.46
1.80,58.98,58.69,81.51,49.24,86.82,35.16,61.73
1.83,57.46,57.30,78.64,48.11,84.65,34.73,60.15
1.87,57.44,57.26,78.50,48.74,84.92,34.57,60.24
1.90,57.16,57.06,78.29,48.80,83.69,34.55,59.93
1.93,56.95,56.74,80.51,48.90,93.39,34.58,61.84
1.97,57.82,57.56,81.51,49.46,86.81,34.72,61.31
2.00,58.05,57.72,82.15,49.68,85.88,34.75,61.37
2.03,58.74,58.26,82.46,50.07,85.46,34.92,61.65
2.07,59.11,58.49,82.73,50.21,82.89,35.08,61.42
