timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,97.22,97.03,90.84,95.11,90.14,91.98,93.72
0.03,95.21,92.18,92.72,91.76,91.69,93.42,92.83
0.07,85.86,82.54,86.92,85.75,84.80,90.89,86.13
0.10,88.42,84.87,89.55,87.85,86.78,90.35,87.97
0.13,92.51,89.78,91.14,91.17,83.94,94.93,90.58
0.17,89.18,85.34,87.85,88.18,82.48,93.80,87.81
0.20,95.85,92.66,94.45,95.64,90.95,97.33,94.48
0.23,91.39,86.78,87.30,87.61,84.14,93.42,88.44
0.27,91.23,88.22,87.44,90.16,84.51,94.20,89.29
0.30,88.14,88.01,89.10,91.71,85.57,96.28,89.80
0.33,89.09,88.76,90.43,92.75,86.61,97.42,90.84
0.37,91.30,89.81,92.48,93.61,88.92,97.99,92.35
0.40,95.62,95.21,96.38,98.42,94.41,94.58,95.77
0.43,97.20,97.28,92.32,93.30,95.46,89.28,94.14
0.47,97.79,98.05,92.21,93.29,95.43,89.15,94.32
0.50,98.42,97.96,93.74,96.14,97.25,92.72,96.04
0.53,97.07,96.68,92.96,96.28,95.95,93.38,95.39
0.57,96.43,95.87,92.60,96.19,95.12,94.14,95.06
0.60,95.97,95.56,93.00,96.49,94.94,94.23,95.03
0.63,96.03,95.44,93.08,96.65,94.90,94.17,95.05
0.67,95.39,94.12,92.84,96.81,93.78,95.54,94.75
0.70,95.13,93.85,92.65,97.15,93.15,95.71,94.61
0.73,94.79,93.67,92.62,97.14,92.89,95.99,94.52
0.77,91.01,90.73,90.65,93.91,89.58,97.37,92.21
0.80,90.72,90.48,90.47,93.69,89.19,96.74,91.88
0.83,89.44,89.26,89.77,92.85,88.26,95.31,90.82
0.87,88.96,88.37,88.98,91.90,86.72,93.94,89.81
0.90,88.50,87.80,88.20,91.40,85.32,92.40,88.94
0.93,87.64,86.86,87.12,90.34,83.98,91.15,87.85
0.97,87.25,86.38,86.43,89.78,83.03,90.14,87.17
1.00,86.27,85.92,85.68,89.57,81.96,89.76,86.53
1.03,86.46,85.89,85.68,89.96,81.88,89.77,86.61
1.07,87.76,87.04,87.12,91.63,83.26,90.31,87.85
1.10,88.79,87.97,88.31,92.42,84.38,90.35,88.70
1.13,90.24,89.27,89.89,93.83,85.88,90.80,89.98
1.17,90.65,89.42,90.22,93.43,86.21,90.52,90.08
1.20,90.83,88.89,90.25,92.46,86.39,90.32,89.86
1.23,90.47,87.55,89.81,90.50,86.94,90.26,89.26
1.27,90.33,87.15,89.64,90.22,87.47,89.90,89.12
1.30,90.31,87.06,89.70,90.03,87.64,89.91,89.11
1.33,90.56,87.40,90.11,90.65,87.83,90.30,89.47
1.37,91.54,88.60,91.32,92.17,89.09,92.59,90.88
1.40,96.00,92.36,94.88,94.66,92.21,96.78,94.48
1.43,95.83,92.28,94.93,95.19,91.62,96.46,94.39
1.47,98.33,94.95,97.60,98.34,94.20,95.04,96.41
1.50,95.60,95.96,95.13,94.36,96.92,88.99,94.49
1.53,90.76,91.63,89.87,89.80,92.09,84.56,89.78
1.57,93.09,94.17,92.22,92.00,94.87,85.78,92.02
1.60,85.98,86.33,85.56,83.07,87.32,78.32,84.43
1.63,86.41,86.74,85.99,83.53,87.92,78.72,84.89
1.67,85.80,86.05,85.25,83.14,87.16,78.24,84.27
1.70,86.12,86.51,85.79,83.73,87.47,78.56,84.70
1.73,88.72,89.19,89.15,86.26,91.14,80.64,87.52
1.77,89.44,89.86,90.22,86.87,92.19,81.04,88.27
1.80,89.88,90.27,90.83,87.41,92.78,81.40,88.76
1.83,89.52,89.88,90.50,87.14,92.66,81.15,88.47
1.87,90.57,90.92,91.76,88.24,93.90,82.03,89.57
1.90,89.78,90.30,90.54,87.46,92.95,81.40,88.74
1.93,89.92,90.51,90.77,87.37,93.58,81.19,88.89
1.97,94.27,93.87,96.63,92.10,98.77,84.98,93.44
2.00,94.62,93.92,97.71,92.37,97.99,85.15,93.63
2.03,94.21,93.75,96.74,91.86,98.07,85.64,93.38
2.07,95.12,93.50,98.79,94.25,94.35,88.26,94.05
2.10,91.71,90.27,93.61,96.40,88.89,91.00,91.98
2.13,89.42,89.78,90.65,96.04,85.14,92.54,90.59
2.17,85.24,86.10,85.52,91.83,79.94,91.14,86.63
2.20,83.90,85.00,84.46,90.12,78.90,90.50,85.48
2.23,81.64,82.85,81.73,87.39,75.86,87.75,82.87
2.27,78.82,79.80,78.55,83.45,72.39,83.70,79.45
2.30,78.00,78.88,77.80,82.62,72.08,82.57,78.66
2.33,78.08,78.63,77.77,82.67,72.39,82.49,78.67
2.37,77.34,77.16,76.68,81.74,71.64,81.60,77.69
2.40,76.86,75.94,76.20,81.18,71.40,81.00,77.10
2.43,76.93,75.94,76.36,81.17,71.59,81.09,77.18
2.47,78.31,77.02,77.61,82.33,72.58,82.41,78.38
2.50,79.90,78.78,79.00,83.14,73.89,83.64,79.73
2.53,81.04,80.07,80.23,83.98,75.14,84.74,80.87
2.57,81.79,82.10,81.14,84.74,75.95,85.70,81.90
2.60,81.81,82.11,81.34,84.91,76.13,86.29,82.10
2.63,82.48,83.24,82.20,85.92,76.88,87.51,83.04
2.67,82.87,83.79,82.69,86.42,77.29,88.17,83.54
2.70,83.31,84.37,83.18,87.08,77.59,88.95,84.08
2.73,84.81,86.05,85.20,88.92,79.58,91.53,86.01
2.77,85.43,86.81,86.35,89.76,80.63,93.12,87.01
2.80,86.93,88.62,88.30,91.60,82.47,95.35,88.88
2.83,87.90,90.05,89.82,93.15,84.10,97.01,90.34
2.87,87.08,89.51,89.26,92.07,83.43,96.22,89.59
2.90,88.81,90.65,90.51,93.53,84.41,96.66,90.76
2.93,89.13,90.86,90.29,94.11,84.38,96.89,90.94
2.97,89.27,90.75,89.92,94.41,84.37,97.26,91.00
3.00,89.70,90.85,89.84,95.12,85.48,98.02,91.50
3.03,92.35,92.95,93.03,99.64,89.85,97.95,94.29
3.07,94.22,94.59,92.81,89.73,97.61,92.17,93.52
3.10,93.31,92.47,90.06,86.59,92.40,90.93,90.96
3.13,95.56,93.85,87.85,84.69,90.61,86.57,89.85
3.17,92.58,89.98,86.31,82.51,90.40,85.28,87.84
3.20,88.56,85.56,84.16,80.60,86.00,84.26,84.86
3.23,86.45,84.54,82.52,82.17,82.59,83.01,83.55
3.27,85.01,85.15,83.66,82.91,81.98,78.49,82.87
3.30,85.96,86.30,85.96,83.64,84.22,76.03,83.69
3.33,92.10,93.98,89.71,83.84,82.64,48.56,81.81
3.37,96.37,98.44,86.83,80.09,84.49,47.41,82.27
3.40,95.70,95.53,87.38,72.90,87.61,37.29,79.40
3.43,92.35,91.94,88.09,72.04,89.23,40.20,78.97
3.47,87.53,91.08,73.99,77.60,43.58,56.85,71.77
3.50,92.37,95.33,79.35,81.23,47.23,61.99,76.25
3.53,90.70,92.57,78.64,90.92,74.06,89.19,86.01
3.57,86.28,87.31,77.32,97.53,75.55,93.27,86.21
3.60,81.23,81.22,77.69,88.61,73.78,90.63,82.19
3.63,94.24,97.54,73.36,85.25,60.86,73.89,80.86
