timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,84.66,84.42,78.17,82.82,81.96,78.52,81.76
0.03,74.10,75.38,69.73,72.55,70.36,70.65,72.13
0.07,80.24,79.63,76.30,76.94,78.46,73.58,77.52
0.10,83.42,84.38,77.93,81.70,83.56,78.11,81.52
0.13,83.24,85.30,78.50,82.83,81.68,79.73,81.88
0.17,83.15,82.88,78.80,81.07,80.33,77.52,80.62
0.20,81.40,82.91,78.10,81.67,81.52,78.51,80.69
0.23,82.00,83.80,78.87,82.46,81.70,78.77,81.27
0.27,81.19,83.66,77.93,82.52,81.89,78.86,81.01
0.30,80.62,83.54,77.12,81.36,80.58,78.08,80.22
0.33,81.35,84.10,77.71,81.81,81.57,78.80,80.89
0.37,81.28,83.91,77.87,81.75,81.55,79.09,80.91
0.40,80.82,82.60,77.21,80.19,80.25,77.83,79.82
0.43,79.75,81.53,76.00,78.49,78.52,76.27,78.43
0.47,79.57,81.08,75.95,78.04,77.74,76.00,78.06
0.50,80.28,81.38,76.63,78.07,79.45,76.91,78.79
0.53,81.22,82.38,77.75,79.58,80.90,78.26,80.02
0.57,81.96,83.56,78.54,80.91,82.39,79.49,81.14
0.60,84.30,88.14,79.21,83.85,82.77,81.91,83.36
0.63,84.23,88.28,79.05,84.04,82.34,82.09,83.34
0.67,84.14,88.27,79.11,84.26,82.30,82.22,83.38
0.70,84.15,88.33,79.29,84.38,82.42,82.16,83.46
0.73,84.25,88.38,79.26,84.59,82.31,82.04,83.47
0.77,84.26,88.33,79.24,84.59,82.36,81.84,83.44
0.80,84.26,88.27,79.25,84.53,82.45,81.64,83.40
0.83,84.24,88.20,79.39,84.49,82.62,81.48,83.40
0.87,84.27,88.16,79.59,84.53,82.67,81.29,83.42
0.90,84.28,88.15,79.78,84.61,82.88,81.29,83.50
0.93,84.11,88.17,79.94,84.70,83.19,81.38,83.58
0.97,84.01,88.20,80.08,84.75,83.31,81.50,83.64
1.00,83.92,88.20,80.17,84.80,83.42,81.55,83.68
1.03,83.83,88.22,80.10,84.82,83.32,81.56,83.64
1.07,83.81,88.25,79.99,84.81,83.21,81.54,83.60
1.10,83.67,88.13,79.82,84.55,83.00,81.10,83.38
1.13,83.48,88.03,79.59,84.40,82.88,80.79,83.20
1.17,83.30,87.94,79.49,84.30,82.75,80.51,83.05
1.20,83.17,87.90,79.40,84.32,82.65,80.44,82.98
1.23,83.05,87.88,79.14,84.36,82.53,80.42,82.90
1.27,83.06,87.77,79.02,84.45,82.42,80.41,82.86
1.30,83.08,87.66,79.00,84.34,82.26,80.10,82.74
1.33,82.94,87.40,78.80,84.07,82.10,79.28,82.43
1.37,82.89,87.25,78.73,83.89,82.02,78.55,82.22
1.40,82.82,87.11,78.67,83.73,81.81,77.93,82.01
1.43,82.81,87.01,78.61,83.64,81.63,77.59,81.88
1.47,82.77,86.86,78.66,83.50,81.57,77.46,81.80
1.50,82.70,86.72,78.70,83.32,81.37,77.49,81.72
1.53,82.60,86.58,78.65,83.17,81.22,77.48,81.62
1.57,82.50,86.46,78.57,83.09,81.06,77.47,81.53
1.60,82.55,86.52,78.58,83.22,80.90,77.64,81.57
1.63,82.82,86.77,78.68,83.51,80.92,78.04,81.79
1.67,82.94,86.95,78.69,84.05,80.85,78.58,82.01
1.70,82.97,87.09,78.87,84.53,80.76,79.09,82.22
1.73,82.86,86.96,78.94,84.65,80.59,79.44,82.24
1.77,82.72,86.75,78.92,84.53,80.32,79.35,82.10
1.80,82.55,86.54,78.93,84.39,80.05,79.25,81.95
1.83,82.36,86.34,78.79,84.20,79.69,79.09,81.74
1.87,82.21,86.16,78.63,83.99,79.35,78.80,81.52
1.90,82.19,86.13,78.66,84.01,79.41,78.78,81.53
1.93,82.31,86.19,78.82,84.13,79.53,78.69,81.61
1.97,82.39,86.25,78.91,84.28,79.20,78.76,81.63
2.00,82.42,86.26,78.93,84.34,79.27,78.90,81.69
2.03,82.37,86.35,78.90,84.34,79.26,78.90,81.69
2.07,82.35,86.43,78.87,84.41,79.26,78.90,81.70
2.10,82.36,86.44,78.86,84.36,79.23,78.89,81.69
2.13,82.34,86.42,78.76,84.35,79.16,78.80,81.64
2.17,82.27,86.36,78.65,84.46,79.28,78.85,81.64
2.20,82.40,86.44,78.60,84.58,79.35,78.98,81.72
2.23,82.50,86.53,78.60,84.78,79.23,79.21,81.81
2.27,82.57,86.51,78.66,84.86,79.07,79.73,81.90
2.30,82.86,86.63,78.67,85.04,78.92,80.26,82.06
2.33,83.29,86.64,78.72,84.90,78.74,79.90,82.03
2.37,83.67,86.36,78.80,84.57,78.48,79.08,81.83
2.40,83.60,85.60,78.65,82.77,78.30,77.79,81.12
2.43,83.63,85.12,78.49,81.90,79.02,77.70,80.98
2.47,83.36,84.25,78.99,80.75,79.86,78.72,80.99
2.50,83.75,84.51,79.43,81.39,80.41,79.96,81.57
2.53,83.38,83.72,79.14,80.99,78.67,78.83,80.79
2.57,82.95,83.80,79.58,82.57,79.06,79.12,81.18
2.60,81.78,82.60,79.66,81.53,77.32,76.01,79.82
2.63,81.00,81.61,79.16,79.92,76.41,71.90,78.33
2.67,80.34,82.46,78.35,80.50,76.59,69.38,77.94
2.70,80.71,84.36,82.35,82.78,79.77,80.44,81.73
2.73,80.95,85.29,83.32,82.35,81.76,81.09,82.46
2.77,81.39,86.21,84.68,84.60,88.61,83.25,84.79
2.80,81.93,86.88,90.85,82.86,86.58,83.16,85.38
2.83,82.16,87.11,91.14,82.28,89.59,80.43,85.45
2.87,82.28,86.21,87.53,88.08,88.54,90.51,87.19
2.90,80.44,85.70,83.64,89.01,85.31,87.74,85.30
2.93,77.96,83.14,80.82,92.41,82.57,89.70,84.43
2.97,75.75,80.52,78.54,94.12,80.64,93.65,83.87
3.00,75.12,78.87,79.30,96.41,84.38,98.23,85.39
3.03,75.29,78.31,77.98,94.38,79.41,92.74,83.02
3.07,74.75,77.05,77.28,92.54,78.32,89.47,81.57
3.10,73.89,74.28,73.02,80.81,69.48,76.31,74.63
3.13,72.99,73.15,72.25,80.62,69.53,76.13,74.11
3.17,72.24,72.31,71.51,80.28,70.00,76.82,73.86
3.20,71.97,72.11,71.44,80.11,69.84,77.42,73.82
3.23,70.94,71.05,70.24,78.54,68.75,75.84,72.56
3.27,70.16,70.29,68.54,77.55,66.29,74.19,71.17
3.30,69.24,69.39,67.36,76.20,65.20,72.34,69.96
3.33,69.15,69.30,67.55,75.71,65.95,71.46,69.85
3.37,69.18,69.33,67.57,75.57,66.32,71.63,69.93
3.40,69.16,69.32,67.57,75.42,66.48,71.39,69.89
3.43,69.24,69.38,67.64,75.11,67.09,71.12,69.93
3.47,69.18,69.29,67.51,74.98,67.25,71.13,69.89
3.50,69.16,69.28,67.51,74.89,67.25,70.96,69.84
3.53,69.23,69.38,67.71,74.95,67.34,70.88,69.92
3.57,69.25,69.43,67.66,75.03,67.39,70.73,69.91
3.60,69.13,69.45,67.37,75.21,66.97,70.67,69.80
3.63,69.13,69.55,67.26,75.48,66.72,70.86,69.83
3.67,69.15,69.66,67.18,75.72,66.40,71.04,69.86
3.70,69.14,69.72,67.13,75.72,66.59,71.25,69.92
3.73,69.19,69.80,67.13,75.86,66.45,71.39,69.97
3.77,69.24,69.87,67.16,75.73,66.27,71.35,69.94
3.80,69.29,69.92,67.25,75.61,66.35,71.32,69.96
3.83,69.22,69.87,67.26,75.63,66.42,71.39,69.96
3.87,69.19,69.86,67.29,75.66,66.50,71.42,69.99
3.90,69.47,70.20,67.72,77.14,66.90,72.55,70.66
3.93,69.66,70.41,67.99,78.42,67.16,73.43,71.18
