timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,91.27,91.16,90.01,93.14,96.05,89.90,91.92
0.03,96.92,97.41,97.33,96.12,96.83,89.89,95.75
0.07,94.96,94.96,96.98,97.24,95.04,90.62,94.97
0.10,95.17,95.19,97.24,96.59,94.00,92.19,95.06
0.13,94.16,94.04,95.87,96.24,91.63,92.49,94.07
0.17,95.09,95.12,96.55,95.67,92.39,93.08,94.65
0.20,94.27,94.60,95.80,95.95,93.12,93.97,94.62
0.23,94.15,94.49,96.24,96.46,93.38,93.27,94.66
0.27,94.57,94.83,96.16,97.01,92.67,93.52,94.79
0.30,94.92,95.14,96.09,96.89,91.86,93.87,94.80
0.33,94.35,94.39,96.78,95.64,92.67,93.48,94.55
0.37,93.36,93.30,95.75,94.45,89.71,93.31,93.31
0.40,95.71,96.01,98.91,96.32,89.54,93.26,94.96
0.43,95.57,96.32,99.24,96.60,89.43,92.29,94.91
0.47,95.69,96.44,98.74,96.58,87.85,92.31,94.60
0.50,95.49,96.69,98.18,95.54,87.27,90.69,93.97
0.53,95.35,96.35,98.68,96.34,85.94,91.92,94.10
0.57,94.33,95.37,97.82,95.49,84.52,91.56,93.18
0.60,93.11,93.96,95.96,93.64,81.01,89.29,91.16
0.63,91.89,92.78,94.21,91.90,78.38,86.84,89.33
0.67,90.66,91.67,92.77,90.85,76.26,86.23,88.07
0.70,90.29,91.27,91.97,91.05,74.49,84.25,87.22
0.73,90.17,90.70,91.98,90.23,73.03,81.34,86.24
0.77,88.82,89.38,89.83,88.87,76.63,81.73,85.87
0.80,86.80,87.88,87.32,84.86,83.13,82.04,85.34
0.83,87.31,88.22,87.50,83.36,87.91,83.62,86.32
0.87,87.30,88.24,89.69,84.57,87.25,84.79,86.97
0.90,92.08,90.46,91.51,84.58,85.75,80.82,87.53
0.93,91.92,90.58,95.01,87.12,89.08,79.83,88.92
0.97,92.44,91.55,92.26,89.57,83.24,78.91,88.00
1.00,94.39,91.52,90.03,85.83,82.81,82.86,87.91
1.03,88.46,88.82,96.26,79.22,81.01,77.99,85.29
1.07,86.15,86.73,84.20,80.55,81.27,82.03,83.49
1.10,89.97,89.86,93.13,85.64,84.72,82.93,87.71
1.13,90.63,90.03,98.12,86.72,92.74,79.82,89.68
1.17,90.69,88.93,89.98,84.44,76.48,83.63,85.69
1.20,90.65,87.06,86.29,90.22,79.17,89.86,87.21
