timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,71.53,71.70,69.75,65.51,71.34,62.49,68.72
0.03,71.73,70.49,69.31,67.30,69.72,62.74,68.55
0.07,71.66,70.84,68.25,68.42,70.48,63.11,68.79
0.10,72.46,72.67,68.43,68.29,70.41,63.46,69.28
0.13,72.80,73.28,69.23,68.73,70.88,63.38,69.72
0.17,72.33,72.31,69.53,68.04,72.14,62.96,69.55
0.20,73.01,72.91,69.06,67.96,70.65,61.73,69.22
0.23,73.19,73.43,69.57,68.15,70.21,61.52,69.34
0.27,73.74,73.44,69.55,67.88,69.22,61.72,69.26
0.30,72.94,72.62,68.90,67.51,70.19,61.72,68.98
0.33,73.22,72.93,69.54,67.20,69.47,61.20,68.93
0.37,73.09,73.39,70.08,69.86,70.05,63.03,69.92
0.40,71.86,71.99,68.96,67.76,69.35,61.63,68.59
0.43,72.10,72.71,68.16,67.87,68.01,62.26,68.52
0.47,72.44,73.10,67.84,69.37,68.34,62.96,69.01
0.50,72.35,72.51,68.18,68.83,68.70,63.37,68.99
0.53,72.92,72.93,68.06,69.22,68.75,62.85,69.12
0.57,73.04,73.15,68.06,69.08,69.03,62.74,69.18
0.60,72.86,73.33,68.42,69.32,68.85,62.83,69.27
0.63,72.82,73.44,68.47,69.08,68.71,62.41,69.15
0.67,73.27,73.95,68.43,69.36,68.71,63.02,69.46
0.70,73.49,74.20,68.50,69.68,68.88,63.55,69.72
0.73,73.54,74.27,68.50,70.01,68.95,64.12,69.90
0.77,73.22,73.77,69.29,70.21,70.35,64.97,70.30
0.80,73.25,73.82,69.32,69.81,70.28,64.67,70.19
0.83,73.25,73.76,69.35,69.37,70.17,64.21,70.02
0.87,73.15,73.57,69.22,68.97,69.86,63.44,69.70
0.90,73.13,73.50,69.12,68.81,69.67,63.13,69.56
0.93,73.09,73.44,69.06,68.71,69.57,63.00,69.48
0.97,73.01,73.39,69.08,68.39,69.56,62.68,69.35
1.00,72.97,73.36,69.09,68.31,69.62,62.57,69.32
1.03,72.93,73.36,69.13,68.66,69.76,62.92,69.46
1.07,72.96,73.41,69.14,68.85,69.89,63.10,69.56
1.10,73.00,73.52,69.16,69.03,69.97,63.19,69.65
1.13,73.06,73.56,69.13,69.06,70.02,63.33,69.69
1.17,73.12,73.60,69.12,69.18,70.06,63.46,69.75
1.20,73.23,73.67,69.15,69.22,70.13,63.51,69.82
1.23,73.29,73.71,69.16,69.33,70.13,63.55,69.86
1.27,73.29,73.69,69.08,69.34,70.11,63.62,69.85
1.30,73.29,73.69,69.01,69.36,69.96,63.69,69.83
1.33,73.30,73.69,68.72,69.34,69.47,63.78,69.72
1.37,73.30,73.70,68.49,69.31,69.14,63.83,69.63
1.40,73.27,73.67,68.43,69.33,69.19,64.00,69.65
