timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,85.67,85.33,82.40,83.00,76.73,77.76,81.82
0.03,69.73,70.42,65.74,66.20,61.21,59.51,65.47
0.07,77.11,77.57,72.62,74.81,67.35,67.68,72.86
0.10,80.05,80.80,77.40,79.21,73.95,72.04,77.24
0.13,80.19,82.25,72.33,78.31,66.57,72.69,75.39
0.17,80.36,81.78,73.97,79.62,65.25,72.82,75.63
0.20,81.45,83.59,73.32,81.13,64.45,75.54,76.58
0.23,79.90,81.83,74.03,79.19,67.70,72.19,75.81
0.27,82.64,83.72,76.61,81.39,73.74,74.74,78.81
0.30,82.19,84.66,76.66,82.47,72.58,77.99,79.42
0.33,82.68,83.82,77.46,80.98,72.28,76.12,78.89
0.37,83.55,85.04,78.01,82.77,73.58,79.07,80.34
0.40,83.11,84.97,77.27,81.88,73.41,77.70,79.73
0.43,82.90,85.11,77.11,82.63,73.71,78.79,80.04
0.47,81.82,84.38,76.24,80.45,73.17,76.66,78.79
0.50,81.45,83.42,76.30,79.17,74.04,75.54,78.32
0.53,81.43,83.16,76.33,78.55,73.70,74.76,77.99
0.57,82.16,83.44,77.43,78.99,74.46,75.60,78.68
0.60,82.21,83.47,77.66,79.08,74.57,75.61,78.76
0.63,82.43,83.51,76.12,79.86,74.97,76.72,78.94
0.67,88.01,88.66,80.54,84.38,76.04,80.73,83.06
0.70,88.02,88.67,80.80,84.39,76.18,80.59,83.11
0.73,87.93,88.75,80.99,84.57,76.73,80.66,83.27
0.77,87.62,88.50,80.92,84.10,76.59,79.96,82.95
0.80,87.28,88.15,80.91,83.45,76.69,79.16,82.61
0.83,87.03,87.82,81.00,82.86,76.54,78.49,82.29
0.87,86.85,87.54,80.87,82.35,76.23,77.89,81.95
0.90,86.75,87.43,80.64,81.98,76.02,77.70,81.75
0.93,86.61,87.32,80.56,81.83,75.93,77.60,81.64
0.97,86.38,87.12,80.21,81.57,75.42,77.19,81.31
1.00,86.20,86.86,79.87,81.39,73.51,76.93,80.79
1.03,86.02,86.79,79.54,81.36,73.77,76.86,80.72
1.07,85.93,86.75,79.24,81.39,73.75,76.86,80.65
1.10,85.84,86.70,79.04,81.41,74.07,76.71,80.63
1.13,85.67,86.62,78.76,81.37,74.24,76.63,80.55
