timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.29,87.80,82.03,85.47,75.61,82.15,83.56
0.03,90.26,87.52,79.54,80.78,71.07,76.53,80.95
0.07,92.10,88.18,81.45,83.31,73.25,80.30,83.10
0.10,89.87,88.51,80.02,83.03,74.05,80.91,82.73
0.13,89.79,89.66,81.90,86.73,74.31,85.17,84.59
0.17,89.50,89.07,81.30,88.58,75.16,90.21,85.64
0.20,90.31,88.41,82.48,83.19,74.89,83.73,83.83
0.23,90.57,88.31,82.98,82.91,76.10,81.69,83.76
0.27,91.05,88.15,83.14,83.04,74.97,82.14,83.75
0.30,90.67,87.65,82.28,83.17,74.89,81.31,83.33
0.33,89.88,87.21,81.60,82.67,75.31,81.28,82.99
0.37,90.16,87.09,81.91,81.23,75.83,78.95,82.53
0.40,90.55,87.32,82.66,81.98,75.93,80.40,83.14
0.43,90.40,87.15,82.34,80.90,76.59,79.42,82.80
0.47,90.69,87.37,82.05,81.19,77.29,80.44,83.17
0.50,90.79,87.55,81.82,81.19,76.79,81.07,83.20
0.53,90.84,87.90,81.90,81.97,77.00,81.88,83.58
0.57,90.74,87.82,82.01,81.68,77.59,81.31,83.53
0.60,90.59,87.92,81.95,82.21,77.69,81.95,83.72
0.63,90.45,87.99,81.75,82.27,77.43,81.90,83.63
0.67,90.34,87.89,81.46,81.99,77.28,81.49,83.41
0.70,90.21,87.63,81.11,80.74,77.45,80.04,82.86
0.73,90.19,87.74,80.91,80.71,77.59,79.83,82.83
0.77,90.13,87.80,80.88,80.79,77.59,80.01,82.87
0.80,90.04,87.79,80.88,80.83,77.66,80.13,82.89
0.83,90.02,87.81,80.98,80.86,77.69,80.19,82.92
0.87,90.00,87.85,81.09,80.92,77.83,80.28,82.99
0.90,89.98,87.84,81.18,80.82,78.20,80.14,83.03
0.93,90.09,87.96,81.24,80.87,78.51,80.45,83.19
0.97,90.12,88.02,81.26,80.90,78.51,80.52,83.22
1.00,90.14,87.97,81.35,80.64,78.84,80.20,83.19
1.03,90.14,87.78,81.39,80.23,78.83,80.28,83.11
1.07,90.14,87.64,81.39,80.05,78.81,80.31,83.06
1.10,90.32,87.73,81.42,80.36,79.08,80.68,83.27
1.13,90.54,87.92,81.52,80.67,79.33,80.98,83.49
1.17,90.78,87.96,81.75,80.72,79.60,80.97,83.63
1.20,90.93,88.04,81.88,80.72,79.71,80.99,83.71
1.23,91.07,88.16,82.04,80.81,79.84,81.00,83.82
1.27,91.07,88.30,82.23,80.92,80.07,80.95,83.92
1.30,91.04,88.37,82.41,80.97,80.23,80.84,83.98
1.33,90.92,88.27,82.49,80.84,80.34,80.75,83.93
1.37,91.45,88.98,80.45,82.58,86.37,79.93,84.96
1.40,91.36,89.11,80.00,82.72,86.14,80.03,84.89
1.43,91.26,89.13,79.60,82.78,85.77,80.02,84.76
1.47,91.11,89.11,79.19,82.56,85.22,79.50,84.45
1.50,91.05,89.06,78.92,82.17,84.73,79.04,84.16
1.53,91.05,89.08,78.62,82.03,84.00,78.48,83.88
1.57,91.00,89.03,78.47,81.79,83.50,78.09,83.65
1.60,90.95,88.90,78.34,81.26,83.19,77.15,83.30
1.63,90.80,88.79,78.27,81.15,83.19,77.28,83.25
1.67,90.81,88.79,78.20,81.18,83.25,77.36,83.26
1.70,90.83,88.88,78.36,81.36,83.64,77.64,83.45
1.73,91.01,89.17,78.77,81.75,85.03,78.05,83.97
1.77,91.12,89.38,79.21,82.25,86.51,78.44,84.48
1.80,91.38,89.56,80.22,82.78,87.42,78.82,85.03
1.83,91.43,89.58,80.79,82.86,88.83,78.55,85.34
1.87,91.49,89.57,81.46,82.92,89.99,78.76,85.70
1.90,91.51,89.46,82.45,82.49,90.23,78.32,85.74
1.93,91.47,89.40,82.59,82.09,91.17,78.11,85.81
1.97,91.38,89.48,82.38,81.83,91.72,77.89,85.78
2.00,91.31,89.52,82.40,81.82,91.88,78.12,85.84
2.03,90.91,89.48,81.69,81.55,91.44,78.05,85.52
2.07,90.76,89.55,81.38,81.58,91.37,78.21,85.47
2.10,90.83,89.64,81.94,81.89,93.69,78.60,86.10
2.13,91.37,89.88,81.63,80.54,90.57,76.99,85.16
2.17,88.68,88.56,78.06,82.92,94.36,77.79,85.06
2.20,88.75,88.65,77.44,82.67,92.46,78.49,84.74
2.23,89.13,89.13,75.97,81.84,88.94,78.90,83.98
2.27,89.59,89.55,75.45,80.98,86.48,79.30,83.56
2.30,90.35,90.28,74.65,80.11,83.03,79.72,83.02
2.33,89.97,90.06,74.59,81.03,82.27,81.97,83.32
2.37,90.69,90.48,73.88,80.16,80.46,82.46,83.02
2.40,91.85,91.19,72.32,78.46,78.48,81.12,82.24
2.43,92.80,91.51,71.04,76.59,74.40,79.47,80.97
2.47,92.33,91.35,70.66,77.39,73.27,79.44,80.74
2.50,92.92,91.61,71.59,77.33,74.88,78.85,81.20
2.53,95.23,92.73,73.97,76.21,75.03,75.60,81.46
2.57,97.27,91.50,74.97,74.99,72.41,74.96,81.02
2.60,98.74,91.58,78.68,74.36,77.10,73.95,82.40
2.63,97.39,91.17,80.91,75.77,78.29,73.90,82.90
2.67,95.51,89.99,83.52,77.32,81.90,75.34,83.93
2.70,95.01,88.13,87.45,81.39,83.07,77.92,85.50
2.73,84.78,84.78,77.66,95.30,69.54,80.49,82.09
2.77,88.25,88.31,83.54,98.34,75.48,84.41,86.39
2.80,94.65,92.21,87.19,91.26,78.96,84.53,88.13
2.83,94.92,91.01,89.28,89.90,78.90,83.71,87.95
2.87,94.80,87.09,90.84,87.17,80.33,82.76,87.17
2.90,95.66,88.83,91.93,87.72,78.20,82.51,87.48
2.93,94.67,88.99,91.06,88.44,76.90,82.53,87.10
2.97,93.76,87.82,90.11,88.05,78.29,82.56,86.77
3.00,91.23,86.41,90.57,90.45,77.04,82.77,86.41
3.03,57.61,56.73,52.65,50.77,37.55,39.09,49.07
3.07,70.21,71.31,61.94,64.25,46.06,47.87,60.27
