timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.57,88.53,86.19,90.32,73.92,80.61,84.69
0.03,82.68,80.46,77.59,74.30,75.80,67.42,76.37
0.07,93.18,92.75,85.47,89.98,78.84,74.32,85.76
0.10,83.97,83.53,81.22,91.64,70.86,86.71,82.99
0.13,92.01,92.09,87.64,94.76,74.82,77.70,86.50
0.17,93.49,92.73,88.85,92.23,75.92,78.24,86.91
0.20,90.44,90.49,86.35,97.34,73.81,79.86,86.38
0.23,91.99,91.97,87.59,95.88,75.33,79.24,87.00
0.27,94.32,93.90,88.45,91.25,77.98,77.37,87.21
0.30,93.17,93.36,88.86,95.09,77.47,78.85,87.80
0.33,90.37,90.22,86.69,97.96,75.32,81.97,87.09
0.37,93.62,94.42,88.30,92.47,78.41,78.35,87.60
0.40,89.60,89.48,86.28,97.18,74.49,82.11,86.52
0.43,87.92,87.75,85.31,95.39,73.73,83.70,85.63
0.47,91.51,91.52,88.12,94.95,76.90,80.76,87.29
0.50,93.74,92.84,89.25,90.93,79.83,78.41,87.50
0.53,93.55,92.71,89.51,90.29,82.05,78.98,87.85
0.57,93.53,92.27,90.10,89.46,83.39,79.33,88.01
0.60,93.07,92.34,90.05,89.40,85.01,80.32,88.37
0.63,92.32,92.09,89.38,89.82,85.32,82.63,88.59
0.67,91.79,91.79,89.52,89.13,87.00,83.37,88.77
0.70,91.15,91.39,89.88,90.35,88.80,85.88,89.58
0.73,90.95,91.11,90.66,91.00,90.83,88.80,90.56
0.77,86.21,86.19,85.60,81.69,88.54,81.16,84.90
0.80,86.17,86.20,85.29,82.11,86.29,82.31,84.73
0.83,86.28,87.06,86.56,83.84,87.09,82.95,85.63
0.87,89.27,89.67,90.95,87.51,90.38,84.48,88.71
0.90,92.24,91.82,94.53,92.79,90.61,88.41,91.73
0.93,87.57,87.63,90.07,88.36,89.16,89.37,88.69
0.97,90.43,90.07,95.78,90.59,91.60,81.34,89.97
