timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,59.29,60.85,58.70,59.85,55.80,58.65,58.86
0.03,73.65,75.52,72.26,68.50,69.25,67.15,71.05
0.07,68.68,71.13,70.07,68.77,66.67,67.21,68.76
0.10,68.70,70.40,72.03,66.95,67.55,65.54,68.53
0.13,68.12,70.08,70.11,66.74,66.94,65.62,67.94
0.17,70.24,72.15,71.17,68.98,66.74,67.51,69.47
0.20,74.01,75.98,71.43,71.92,66.12,70.33,71.63
0.23,71.25,72.50,70.47,68.24,66.02,67.21,69.28
0.27,74.35,75.54,74.08,71.48,69.84,71.02,72.72
0.30,69.63,69.90,69.31,66.88,65.32,65.87,67.82
0.33,69.53,70.86,68.55,66.60,64.00,65.53,67.51
0.37,69.13,69.27,68.08,66.06,63.90,65.05,66.91
0.40,68.42,70.23,68.62,66.23,64.38,64.62,67.08
0.43,74.66,76.03,75.17,72.00,70.48,69.92,73.04
0.47,72.69,73.46,73.00,69.43,68.26,67.60,70.74
0.50,73.26,73.48,73.62,69.40,68.95,67.86,71.09
0.53,71.74,71.80,71.94,67.83,67.60,66.14,69.51
0.57,72.02,72.05,71.71,67.52,67.50,66.29,69.52
0.60,72.68,72.90,72.47,68.07,68.03,66.73,70.15
0.63,72.82,73.13,72.48,67.75,68.09,66.66,70.16
0.67,73.22,73.78,73.05,68.40,68.65,67.52,70.77
0.70,73.09,73.67,72.94,68.48,68.39,67.59,70.69
0.73,72.34,72.89,72.07,67.83,67.52,66.87,69.92
0.77,71.50,72.16,71.22,67.32,66.52,66.30,69.17
0.80,69.35,70.15,68.98,65.84,64.36,64.99,67.28
0.83,68.39,69.29,68.04,65.20,63.45,64.39,66.46
0.87,68.55,69.45,68.18,65.42,63.68,64.75,66.67
0.90,68.45,69.33,68.00,65.34,63.58,64.66,66.56
0.93,68.46,69.30,67.92,65.34,63.50,64.67,66.53
0.97,68.18,68.97,67.43,65.00,63.05,64.25,66.15
1.00,68.16,68.91,67.30,64.94,62.92,64.24,66.08
1.03,68.65,69.61,67.56,65.33,63.15,64.53,66.47
1.07,69.35,70.40,68.25,66.03,63.79,65.15,67.16
1.10,69.96,71.01,68.88,66.61,64.38,65.76,67.77
1.13,70.87,71.92,69.80,67.57,65.10,66.77,68.67
1.17,71.44,72.46,70.41,68.11,65.57,67.40,69.23
