timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,84.54,84.64,79.31,88.73,80.25,87.21,84.11
0.03,93.03,91.32,81.14,80.67,81.85,74.23,83.71
0.07,92.60,91.63,83.51,87.02,84.12,78.72,86.27
0.10,92.40,91.37,84.34,87.42,84.56,79.09,86.53
0.13,92.93,91.79,85.80,87.49,84.69,77.04,86.62
0.17,92.02,91.96,84.76,90.78,83.98,81.81,87.55
0.20,92.60,92.23,84.48,88.23,84.08,80.66,87.05
0.23,91.47,91.42,84.14,88.28,82.87,80.80,86.50
0.27,92.96,92.50,85.25,87.23,85.72,79.53,87.20
0.30,93.76,92.21,86.08,85.53,87.67,79.08,87.39
0.33,94.50,92.48,87.33,85.01,88.53,78.41,87.71
0.37,94.61,91.82,87.34,84.20,89.79,77.75,87.59
0.40,93.62,90.99,85.66,84.01,88.91,78.71,86.98
0.43,93.92,89.89,85.20,81.46,90.24,75.89,86.10
0.47,93.74,90.57,84.63,81.72,89.81,75.71,86.03
0.50,93.60,90.31,84.43,81.60,89.48,76.01,85.91
0.53,92.84,89.88,83.79,81.41,88.76,75.51,85.36
0.57,92.30,89.37,83.65,81.01,88.58,75.20,85.02
0.60,92.18,89.44,83.48,81.32,88.37,75.12,84.98
0.63,92.21,89.51,83.33,81.57,88.00,75.32,84.99
0.67,91.99,89.36,83.19,81.19,87.50,74.97,84.70
0.70,91.49,89.03,83.34,81.17,87.41,75.13,84.60
0.73,91.34,89.18,83.45,81.51,87.03,75.41,84.65
0.77,91.26,89.33,83.60,81.78,86.97,75.63,84.76
0.80,91.45,89.79,83.89,82.28,87.30,76.35,85.18
0.83,91.63,90.13,84.15,82.74,87.62,76.86,85.52
0.87,91.78,90.45,84.37,83.25,87.92,77.30,85.85
0.90,91.80,90.53,84.45,83.60,88.06,77.57,86.00
0.93,91.75,90.49,84.45,83.68,88.26,77.64,86.05
0.97,91.71,90.46,84.39,83.75,88.19,77.70,86.03
1.00,91.72,90.37,84.53,83.88,88.33,77.92,86.12
1.03,91.54,90.12,84.59,83.89,88.41,78.57,86.19
1.07,91.52,89.90,84.77,83.85,88.64,78.71,86.23
1.10,91.48,89.66,84.77,83.66,88.74,78.65,86.16
1.13,91.55,89.56,84.81,83.70,88.83,78.77,86.20
1.17,91.63,89.50,84.81,83.65,89.17,78.83,86.26
1.20,93.91,92.16,85.23,88.42,94.29,82.84,89.48
1.23,93.92,92.21,85.08,88.51,94.31,82.90,89.49
1.27,93.98,92.28,84.95,88.70,94.25,83.08,89.54
1.30,94.15,92.48,84.75,89.18,94.04,83.41,89.67
1.33,94.06,92.70,84.57,89.82,93.76,83.78,89.78
1.37,93.60,94.08,86.82,91.02,94.20,86.68,91.07
1.40,93.61,94.09,86.85,90.95,94.24,86.56,91.05
1.43,93.60,94.08,86.86,90.67,94.21,86.10,90.92
1.47,93.52,93.98,86.75,90.30,93.79,85.16,90.58
1.50,93.41,93.89,86.63,90.20,93.38,84.69,90.37
1.53,93.34,93.87,86.55,90.18,93.24,84.25,90.24
1.57,93.28,93.85,86.45,90.11,93.16,83.79,90.11
1.60,93.14,93.69,86.30,90.36,92.51,84.00,90.00
1.63,92.56,93.53,85.02,88.41,97.26,84.37,90.19
1.67,91.53,93.93,83.54,88.19,95.58,84.51,89.55
1.70,90.14,93.61,82.94,89.10,95.75,86.17,89.62
1.73,89.70,93.46,82.71,89.15,96.31,86.36,89.61
1.77,89.90,93.51,82.73,90.16,97.75,87.74,90.30
1.80,89.71,93.31,82.29,90.21,97.65,87.25,90.07
1.83,89.66,92.56,81.83,90.82,98.66,87.93,90.24
1.87,88.94,90.20,80.79,93.01,93.15,89.75,89.31
1.90,88.25,89.34,79.89,94.71,91.36,90.59,89.02
1.93,88.12,89.14,79.70,94.68,91.17,90.99,88.97
1.97,88.00,89.04,79.73,93.80,90.46,92.96,89.00
2.00,87.95,88.88,79.89,93.49,90.31,93.04,88.93
2.03,86.00,85.42,77.00,95.36,84.38,95.07,87.20
2.07,86.19,85.87,77.48,95.48,85.72,94.35,87.51
2.10,86.97,87.13,78.52,94.98,86.61,93.16,87.90
2.13,87.11,87.35,78.95,95.27,87.76,92.90,88.22
2.17,87.11,87.54,78.80,94.82,89.33,92.72,88.39
2.20,86.94,87.91,78.80,93.91,89.90,90.96,88.07
2.23,86.78,87.55,77.81,94.83,88.73,88.74,87.41
2.27,83.19,82.60,73.19,95.83,77.90,84.85,82.93
2.30,44.11,43.68,42.28,44.09,35.84,35.54,40.92
2.33,22.56,22.67,19.63,21.07,16.84,15.79,19.76
2.37,79.10,79.37,65.06,86.00,70.31,75.08,75.82
2.40,73.60,73.26,61.94,99.59,82.43,72.08,77.15
2.43,60.86,59.93,63.26,71.02,63.91,59.39,63.06
2.47,66.06,65.29,59.38,83.60,57.50,62.72,65.76
2.50,69.58,69.00,59.45,92.67,57.46,62.76,68.49
2.53,37.88,37.04,33.35,35.08,29.87,30.08,33.88
2.57,53.80,51.89,40.88,51.35,35.78,44.94,46.44
2.60,61.05,58.02,45.17,56.98,39.07,50.57,51.81
2.63,60.22,57.87,46.07,54.37,39.35,49.19,51.18
2.67,79.18,77.58,65.13,77.93,58.47,67.71,71.00
2.70,90.84,90.59,79.42,94.43,69.10,71.48,82.65
2.73,95.93,94.97,86.89,99.52,74.66,71.33,87.22
2.77,95.04,95.68,90.94,97.20,76.88,71.00,87.79
2.80,92.20,92.50,92.81,90.79,79.12,81.05,88.08
2.83,91.73,92.64,94.34,90.01,80.80,82.06,88.60
2.87,90.30,92.24,93.90,88.55,81.64,82.26,88.15
2.90,89.40,92.69,93.25,88.72,81.82,81.66,87.92
2.93,89.86,92.52,91.44,89.89,83.25,81.83,88.13
2.97,90.41,92.50,90.25,89.98,84.26,82.16,88.26
