timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.31,87.14,92.59,80.51,92.24,64.82,84.27
0.03,79.41,80.06,85.39,72.37,93.14,59.34,78.29
0.07,83.12,83.38,89.21,74.48,93.87,62.30,81.06
0.10,83.14,83.67,87.65,75.22,93.48,60.59,80.63
0.13,83.40,83.49,88.68,74.38,94.72,59.61,80.71
0.17,82.55,82.71,86.42,75.53,96.72,60.27,80.70
0.20,85.23,85.23,91.69,75.41,93.17,60.00,81.79
0.23,84.24,84.37,88.02,75.03,94.81,59.32,80.97
0.27,80.55,81.38,81.28,73.43,90.55,59.16,77.73
0.30,84.06,84.27,87.83,75.08,95.23,59.97,81.07
0.33,81.19,81.55,82.36,73.83,91.75,59.94,78.44
0.37,82.05,82.15,85.05,73.65,94.48,60.19,79.59
0.40,81.84,81.93,85.95,73.27,95.81,59.70,79.75
0.43,82.74,82.81,87.39,74.33,95.50,60.03,80.47
0.47,83.24,83.27,88.73,74.83,96.11,60.18,81.06
0.50,83.14,83.16,88.97,74.66,96.41,60.22,81.09
0.53,82.71,82.75,88.32,74.22,97.05,60.01,80.84
0.57,82.32,82.38,87.60,73.84,96.88,59.83,80.48
0.60,82.18,82.25,87.34,73.60,96.63,59.67,80.28
0.63,81.99,82.06,87.04,73.45,96.45,59.61,80.10
0.67,82.16,82.24,87.09,73.42,96.38,59.61,80.15
0.70,82.48,82.55,87.66,73.50,96.32,59.60,80.35
0.73,82.69,82.75,87.85,73.47,95.98,59.63,80.39
0.77,82.80,82.85,87.90,73.45,95.74,59.79,80.42
0.80,82.94,83.01,87.96,73.43,95.48,59.87,80.45
0.83,82.98,83.05,87.90,73.34,95.28,59.85,80.40
0.87,83.02,83.10,87.88,73.33,95.09,59.90,80.38
0.90,83.12,83.20,88.05,73.39,94.93,59.96,80.44
0.93,83.19,83.27,88.16,73.51,94.83,60.01,80.49
0.97,83.24,83.31,88.27,73.67,94.89,60.03,80.57
1.00,83.32,83.39,88.40,73.77,94.88,60.05,80.64
1.03,83.33,83.39,88.39,73.80,94.97,60.01,80.65
1.07,83.39,83.45,88.54,73.93,95.03,60.03,80.73
1.10,83.41,83.48,88.54,73.98,95.08,60.06,80.76
1.13,83.48,83.54,88.61,74.07,95.08,60.12,80.82
1.17,83.59,83.65,88.80,74.19,95.29,60.16,80.95
1.20,83.66,83.71,88.98,74.26,95.63,60.16,81.07
1.23,83.69,83.73,88.90,74.28,95.64,60.16,81.07
1.27,83.66,83.71,88.72,74.24,95.65,60.13,81.02
1.30,83.59,83.63,88.48,74.14,95.73,60.01,80.93
1.33,83.48,83.52,88.21,74.02,95.97,59.88,80.85
1.37,83.40,83.45,88.02,73.94,96.03,59.82,80.78
1.40,83.33,83.37,87.84,73.88,95.98,59.79,80.70
1.43,83.21,83.25,87.57,73.77,95.78,59.72,80.55
