timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,72.86,75.38,69.60,84.10,62.42,92.61,76.16
0.03,90.95,93.36,85.50,97.95,73.90,82.28,87.32
0.07,79.88,81.23,77.66,87.85,67.91,87.76,80.38
0.10,87.93,90.15,83.04,94.49,72.48,82.46,85.09
0.13,97.30,98.12,86.36,89.50,76.37,77.56,87.54
0.17,97.52,97.48,87.23,88.30,77.43,76.41,87.40
0.20,97.67,97.62,86.77,91.43,77.27,78.43,88.20
0.23,93.45,95.40,85.08,96.36,73.96,83.25,87.92
0.27,96.66,95.30,86.48,88.75,75.60,80.34,87.19
0.30,95.26,97.48,86.13,93.39,73.31,81.47,87.84
0.33,95.58,93.04,87.16,85.75,76.21,76.53,85.71
0.37,95.08,97.97,88.21,91.83,75.15,79.99,88.04
0.40,96.26,92.15,88.28,84.36,76.75,75.95,85.62
0.43,98.79,96.02,87.12,88.66,74.44,78.23,87.21
0.47,99.48,96.09,87.18,88.52,75.45,77.81,87.42
0.50,98.79,94.61,87.64,86.86,76.05,77.22,86.86
0.53,93.68,95.22,85.60,94.93,73.32,80.79,87.25
0.57,95.62,97.80,86.54,93.15,74.58,79.71,87.90
0.60,95.57,97.81,86.59,93.19,74.64,79.68,87.91
0.63,95.98,98.20,86.64,92.77,74.73,79.40,87.95
0.67,95.76,98.00,86.46,93.07,74.58,79.84,87.95
0.70,95.96,97.73,86.11,93.94,74.32,80.67,88.12
0.73,94.46,96.54,87.17,95.23,73.71,81.46,88.10
0.77,94.69,96.90,87.26,94.89,73.65,81.24,88.11
0.80,94.78,96.97,87.21,94.86,73.56,80.87,88.04
0.83,94.79,96.95,87.20,94.99,73.47,80.83,88.04
0.87,94.77,97.01,87.24,94.75,73.45,80.72,87.99
0.90,94.80,97.12,87.30,94.45,73.44,80.42,87.92
0.93,94.80,97.51,87.44,94.01,73.49,80.04,87.88
0.97,95.02,98.03,87.65,93.42,73.64,79.49,87.88
1.00,94.94,98.19,87.67,93.26,73.65,79.35,87.84
1.03,94.96,98.47,87.74,92.93,73.70,79.14,87.83
1.07,94.98,98.51,87.70,92.95,73.94,79.15,87.87
1.10,95.42,99.22,88.09,92.10,74.73,78.67,88.04
1.13,95.61,99.56,88.23,91.73,75.13,78.48,88.12
1.17,95.62,99.59,88.25,91.63,75.36,78.44,88.15
1.20,95.77,99.69,88.36,91.53,75.50,78.38,88.20
1.23,95.89,99.76,88.39,91.48,75.57,78.35,88.24
1.27,95.95,99.89,88.44,91.30,75.64,78.30,88.25
1.30,95.90,99.88,88.44,91.30,75.71,78.31,88.26
1.33,95.89,99.46,88.27,91.63,75.87,78.47,88.26
1.37,96.01,99.32,88.23,91.69,76.04,78.47,88.29
1.40,96.15,99.28,88.23,91.69,76.13,78.49,88.33
1.43,96.12,99.05,88.14,91.88,75.84,78.74,88.30
1.47,95.73,98.30,87.83,92.37,75.15,79.05,88.07
1.50,95.87,98.22,87.78,92.42,74.69,79.09,88.01
1.53,95.95,98.05,87.71,92.61,74.44,79.19,87.99
1.57,96.13,97.98,87.72,92.52,74.33,79.13,87.97
1.60,96.17,97.78,87.64,92.70,74.16,79.14,87.93
1.63,96.11,97.60,87.54,92.87,74.02,79.15,87.88
1.67,95.97,97.46,87.47,93.02,73.88,79.14,87.82
1.70,95.88,97.35,87.29,92.68,73.73,79.06,87.67
1.73,95.86,97.53,87.38,92.46,73.71,78.92,87.64
1.77,95.53,97.48,87.39,92.43,73.64,78.96,87.57
1.80,95.03,97.29,87.31,92.67,73.47,79.15,87.49
1.83,94.90,97.23,87.31,92.69,73.46,79.11,87.45
1.87,94.67,97.05,87.22,92.83,73.33,79.16,87.37
1.90,94.27,96.61,87.01,93.18,73.14,79.38,87.27
1.93,93.90,96.22,86.84,93.49,72.96,79.58,87.16
1.97,94.41,96.66,87.16,92.73,73.17,79.12,87.21
2.00,95.01,97.14,87.43,91.90,73.18,78.61,87.21
2.03,95.65,97.54,87.81,91.14,73.39,78.11,87.27
2.07,96.32,97.81,88.15,90.40,73.70,77.61,87.33
2.10,97.47,97.86,88.70,89.38,74.26,76.82,87.42
2.13,98.69,97.22,89.15,88.38,74.75,75.97,87.36
2.17,99.42,96.42,89.47,87.65,75.28,75.41,87.27
2.20,99.33,96.06,89.46,87.41,75.51,75.31,87.18
2.23,98.90,95.56,89.50,87.03,75.78,75.03,86.97
2.27,98.34,95.36,89.47,86.86,76.05,74.87,86.82
2.30,97.76,94.96,89.35,86.38,76.21,74.51,86.53
2.33,97.25,94.61,89.14,86.00,76.30,74.21,86.25
2.37,96.58,94.15,88.85,85.48,76.38,73.74,85.86
2.40,95.87,93.60,88.38,84.95,76.37,73.20,85.40
2.43,95.35,93.25,88.09,84.62,76.35,72.79,85.07
2.47,94.98,93.00,87.76,84.43,76.29,72.60,84.84
2.50,94.41,92.63,87.15,84.15,76.27,72.36,84.50
2.53,94.38,92.65,86.97,84.25,76.20,72.43,84.48
2.57,94.63,92.86,86.89,84.53,76.04,72.74,84.62
2.60,95.17,93.31,87.03,84.85,75.75,73.10,84.87
2.63,95.50,93.61,87.08,85.06,75.53,73.39,85.03
2.67,95.55,93.65,87.07,84.99,75.37,73.35,85.00
2.70,95.55,93.71,87.04,84.95,75.20,73.28,84.95
2.73,95.75,93.95,86.98,85.11,74.94,73.38,85.02
2.77,95.79,94.04,86.81,85.16,74.69,73.47,84.99
2.80,95.80,94.04,86.92,85.09,74.74,73.37,84.99
2.83,95.85,94.09,87.03,85.09,74.85,73.40,85.05
2.87,95.83,94.08,87.15,85.04,74.89,73.39,85.07
2.90,95.59,93.78,87.41,84.71,75.06,73.34,84.98
2.93,95.14,93.07,87.37,83.73,75.34,72.81,84.58
2.97,94.93,92.70,87.31,83.04,75.55,72.84,84.40
3.00,94.94,92.58,86.60,82.52,75.75,72.96,84.22
3.03,94.85,92.44,86.60,82.38,76.56,74.15,84.50
3.07,94.76,92.31,86.90,82.33,78.20,77.03,85.25
3.10,94.12,91.24,87.09,81.96,80.57,78.11,85.52
3.13,92.83,89.98,87.13,82.02,84.17,80.49,86.10
3.17,91.89,88.71,89.12,82.05,89.09,81.73,87.10
3.20,91.07,87.91,90.69,84.04,90.96,85.09,88.29
3.23,92.42,89.09,90.76,85.04,89.09,85.87,88.71
3.27,91.52,88.51,91.07,86.96,83.60,84.10,87.63
3.30,91.01,88.00,91.05,87.34,86.93,80.29,87.43
3.33,96.56,94.72,91.06,89.52,77.72,83.10,88.78
3.37,92.65,92.08,83.29,91.05,76.09,87.27,87.07
3.40,90.98,91.14,82.60,90.01,78.58,83.64,86.16
3.43,88.07,89.46,80.15,89.43,77.65,80.41,84.20
3.47,88.47,89.24,81.22,93.52,79.22,88.24,86.65
3.50,85.17,86.72,77.00,94.54,77.00,87.94,84.73
3.53,81.07,80.49,74.58,87.53,73.59,84.27,80.25
3.57,80.14,78.95,71.81,82.41,69.15,79.56,77.00
3.60,78.54,77.40,72.67,85.19,71.53,84.11,78.24
3.63,91.52,88.91,84.57,92.25,80.43,81.90,86.60
3.67,99.44,95.73,83.15,90.09,88.68,85.06,90.36
3.70,94.15,92.96,87.08,92.52,86.69,86.60,90.00
3.73,90.46,87.22,80.54,90.83,84.51,83.45,86.17
3.77,88.02,83.68,82.78,93.55,91.03,76.53,85.93
3.80,83.36,78.74,87.97,88.20,95.70,84.94,86.49
3.83,78.04,75.84,81.87,87.01,84.55,86.77,82.35
3.87,75.73,74.08,79.79,82.29,75.13,84.52,78.59
3.90,74.28,72.13,75.87,76.09,66.09,75.52,73.33
3.93,79.52,77.93,85.94,92.92,73.79,74.91,80.83
3.97,72.63,71.69,84.00,76.09,68.11,76.33,74.81
4.00,71.74,70.10,86.90,73.15,70.26,79.40,75.26
4.03,63.53,61.75,79.54,62.77,70.76,70.87,68.20
4.07,64.99,63.74,83.70,63.81,73.85,71.88,70.33
4.10,83.38,82.10,80.61,78.37,79.33,83.27,81.18
4.13,61.77,41.44,51.27,34.05,48.89,34.06,45.25
4.17,41.42,53.95,37.78,46.96,36.92,48.19,44.20
4.20,41.64,54.83,37.52,46.48,37.48,46.48,44.07
4.23,41.95,54.06,38.22,45.88,37.66,45.92,43.95
4.27,57.88,31.54,66.65,25.76,75.74,31.11,48.11
4.30,65.79,38.68,53.79,31.66,53.77,36.61,46.72
4.33,64.96,35.07,67.90,35.90,63.36,34.89,50.35
4.37,32.28,32.28,28.13,39.15,31.04,41.44,34.05
4.40,2.79,2.79,3.28,3.64,3.75,3.93,3.36
4.43,13.87,11.50,18.05,13.39,22.13,13.84,15.46
4.47,52.31,47.52,44.13,41.72,43.44,46.05,45.86
4.50,59.80,32.74,62.33,30.84,68.38,33.94,48.01
4.53,19.30,14.98,24.33,19.78,30.45,20.01,21.48
4.57,16.87,13.47,20.82,17.67,26.31,18.66,18.97
4.60,13.66,11.35,15.05,14.43,20.85,15.70,15.17
4.63,65.33,39.21,54.72,35.30,54.45,40.03,48.17
4.67,39.26,24.67,52.08,25.45,63.13,32.63,39.54
4.70,26.87,19.11,35.59,20.45,42.67,22.87,27.93
4.73,15.01,15.00,14.21,18.73,19.42,20.37,17.12
4.77,77.75,77.61,60.85,94.00,69.75,88.13,78.01
4.80,85.85,87.23,71.06,86.38,73.81,81.02,80.89
4.83,85.52,86.85,70.25,87.59,74.07,81.91,81.03
4.87,83.43,85.70,73.61,83.70,73.86,77.01,79.55
4.90,77.47,79.44,77.32,76.86,73.02,71.40,75.92
4.93,78.60,78.25,60.64,94.37,68.93,87.56,78.06
4.97,77.40,76.96,60.09,92.70,68.05,87.54,77.12
5.00,83.59,85.73,71.44,86.30,73.03,76.79,79.48
5.03,83.69,85.69,70.93,86.73,72.46,76.42,79.32
5.07,77.21,79.07,76.64,76.08,72.90,69.72,75.27
