timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,82.56,83.61,80.72,82.51,83.54,82.50,82.57
0.03,74.71,75.45,70.50,71.70,70.29,68.26,71.82
0.07,79.65,79.84,77.35,77.06,78.43,74.81,77.86
0.10,79.72,83.65,78.62,80.29,80.92,76.67,79.98
0.13,79.34,82.18,77.54,78.60,77.97,75.92,78.59
0.17,80.72,84.18,79.68,80.85,79.81,78.75,80.66
0.20,84.48,88.44,85.06,85.83,85.87,83.27,85.49
0.23,81.65,82.72,82.32,82.78,84.33,80.87,82.44
0.27,80.70,82.44,79.97,82.48,81.33,80.29,81.20
0.30,80.95,82.61,80.61,82.56,81.71,79.66,81.35
0.33,81.10,82.56,80.37,82.15,81.50,79.53,81.20
0.37,80.22,81.59,79.11,80.31,80.09,76.77,79.68
0.40,79.24,80.98,77.54,79.57,79.09,75.66,78.68
0.43,79.46,81.18,77.41,80.48,78.30,76.94,78.96
0.47,79.40,81.38,77.24,80.78,77.46,77.39,78.94
0.50,78.96,81.15,77.34,80.54,77.53,77.17,78.78
0.53,78.74,80.92,77.38,80.45,77.27,77.31,78.68
0.57,78.27,80.77,77.27,80.38,76.85,77.78,78.55
0.60,78.54,81.35,77.67,80.86,77.11,78.90,79.07
0.63,78.79,81.42,77.93,80.99,77.75,79.06,79.32
0.67,79.01,81.84,78.17,81.18,78.39,79.38,79.66
0.70,79.44,82.64,78.69,81.71,79.21,80.05,80.29
0.73,79.74,83.30,79.04,82.52,80.00,80.66,80.88
0.77,80.08,83.94,79.43,83.18,80.57,81.34,81.42
0.80,81.30,85.35,81.56,84.59,83.21,82.69,83.12
0.83,82.08,86.49,83.06,85.75,84.83,83.72,84.32
0.87,80.42,81.27,79.21,83.63,79.35,85.34,81.54
0.90,81.27,82.90,80.45,85.08,81.50,87.29,83.08
0.93,81.17,83.18,79.78,84.98,81.48,86.95,82.92
0.97,81.21,83.75,80.36,85.70,82.23,87.91,83.53
1.00,81.15,84.15,80.03,86.18,82.40,87.99,83.65
1.03,81.27,84.23,80.06,86.46,82.42,88.27,83.79
1.07,81.04,83.97,79.72,85.97,81.82,87.21,83.29
1.10,80.93,83.78,79.53,85.25,81.76,86.03,82.88
1.13,80.69,83.54,79.18,84.78,81.78,85.21,82.53
1.17,80.72,83.82,79.32,84.99,82.25,85.43,82.75
1.20,81.61,84.63,80.96,85.28,83.17,86.16,83.63
1.23,80.81,83.68,80.01,83.85,82.20,84.58,82.52
1.27,77.44,79.92,75.38,78.84,75.92,78.09,77.60
1.30,78.42,80.64,78.13,79.38,76.68,78.49,78.63
1.33,78.22,80.18,77.74,78.83,75.56,77.63,78.03
1.37,77.63,79.60,76.51,78.04,74.36,76.51,77.11
1.40,77.18,79.03,75.62,77.24,73.72,75.27,76.34
1.43,76.67,78.57,74.73,76.45,72.74,73.59,75.46
1.47,76.10,78.06,73.86,75.67,71.70,71.65,74.51
1.50,75.54,77.75,73.23,75.06,71.01,70.39,73.83
1.53,75.06,77.55,72.79,74.75,70.71,70.08,73.49
1.57,75.30,77.65,73.14,75.14,71.53,70.62,73.90
1.60,74.96,77.32,72.67,74.75,71.20,70.30,73.53
1.63,74.88,77.13,72.40,74.60,71.12,70.22,73.39
1.67,75.12,77.06,72.56,74.51,70.95,70.22,73.40
1.70,77.14,78.18,74.13,75.93,72.77,71.67,74.97
1.73,77.56,78.64,74.71,76.72,73.11,72.45,75.53
1.77,77.81,78.91,74.45,76.87,73.37,72.61,75.67
1.80,77.89,78.74,74.34,76.81,73.04,72.55,75.56
1.83,78.31,78.69,74.21,76.57,72.51,72.49,75.46
1.87,78.34,78.48,73.58,76.20,71.97,72.05,75.10
1.90,79.32,78.90,74.82,76.18,72.37,71.89,75.58
1.93,79.01,78.83,74.91,75.84,72.64,71.56,75.46
1.97,77.29,77.52,72.17,74.27,71.40,70.03,73.78
2.00,76.42,76.76,71.16,73.25,70.28,68.75,72.77
2.03,76.40,76.60,71.05,73.23,70.16,68.61,72.67
2.07,77.84,77.72,72.76,75.12,71.56,70.02,74.17
2.10,77.21,76.88,71.96,74.43,70.70,69.35,73.42
2.13,79.79,79.11,75.80,77.69,74.87,72.83,76.68
2.17,78.70,77.82,74.95,76.90,74.66,72.17,75.87
2.20,79.81,79.07,76.50,77.61,75.90,73.14,77.00
2.23,79.65,78.93,76.80,77.41,75.96,73.60,77.06
2.27,79.30,78.78,77.31,76.88,77.20,73.38,77.14
2.30,78.71,77.81,77.24,75.96,76.82,72.40,76.49
2.33,80.33,78.88,81.40,77.37,82.81,75.97,79.46
2.37,78.69,77.71,80.99,76.38,82.67,74.59,78.50
2.40,75.44,75.52,77.97,74.02,79.67,70.90,75.59
2.43,75.23,75.19,77.51,72.49,76.70,68.16,74.22
2.47,74.24,74.12,75.41,70.70,75.58,64.56,72.43
2.50,74.95,74.67,75.60,71.58,77.43,63.79,73.01
2.53,74.60,74.00,75.57,71.48,79.25,62.46,72.89
2.57,73.56,72.83,75.03,72.21,81.35,63.62,73.10
2.60,73.99,72.93,74.84,72.59,86.85,63.42,74.10
2.63,73.30,72.01,72.97,71.37,85.40,61.61,72.78
2.67,69.42,68.36,67.21,69.34,79.94,60.38,69.11
2.70,69.85,69.04,66.06,72.27,78.82,61.23,69.54
2.73,68.76,68.33,66.04,74.34,80.14,62.51,70.02
2.77,67.87,67.39,65.55,77.98,83.91,64.54,71.21
2.80,66.23,65.88,63.34,76.51,79.42,63.43,69.13
2.83,67.52,66.82,64.04,78.38,82.01,64.26,70.51
2.87,69.89,71.37,65.81,82.82,88.07,65.43,73.90
2.90,72.39,74.39,67.49,86.99,94.93,67.17,77.23
2.93,72.93,75.06,67.85,86.56,98.97,67.16,78.09
2.97,73.67,75.74,68.76,86.88,95.14,67.59,77.96
3.00,73.36,74.76,68.19,82.59,95.89,65.57,76.73
3.03,74.50,75.14,69.39,82.70,92.52,64.71,76.49
3.07,74.60,74.88,68.83,80.97,92.62,62.83,75.79
3.10,74.36,73.71,67.93,77.85,94.58,61.66,75.01
3.13,74.78,73.91,68.41,78.41,92.60,61.73,74.97
3.17,75.14,74.40,69.02,79.20,88.95,61.68,74.73
3.20,77.20,76.18,71.36,81.01,87.28,62.42,75.91
3.23,78.58,77.40,72.79,82.52,85.43,62.94,76.61
3.27,78.83,77.15,72.89,82.66,84.95,63.92,76.73
3.30,80.03,78.30,74.83,84.07,81.43,65.02,77.28
3.33,81.32,79.82,77.42,85.78,79.09,64.61,78.01
3.37,80.94,79.19,78.07,85.77,77.70,63.95,77.60
3.40,81.07,79.56,78.56,86.16,77.31,63.55,77.70
3.43,81.65,80.79,79.67,87.97,76.20,63.64,78.32
3.47,81.87,81.27,80.13,88.83,75.52,63.82,78.57
3.50,82.31,82.25,81.41,90.04,74.48,64.07,79.09
3.53,81.96,82.66,82.08,90.20,74.23,64.66,79.30
3.57,79.17,80.00,75.16,84.28,96.93,73.48,81.50
3.60,79.16,80.31,77.10,88.09,95.89,77.34,82.98
3.63,78.69,80.05,79.81,86.88,88.99,78.49,82.15
3.67,77.56,79.16,79.11,85.93,86.17,79.43,81.23
3.70,74.38,74.79,75.82,82.32,80.66,86.75,79.12
3.73,74.42,74.67,76.32,81.78,80.60,86.58,79.06
3.77,74.21,74.28,75.93,80.66,80.35,86.24,78.61
3.80,73.05,72.84,75.48,79.31,78.90,84.81,77.40
3.83,72.58,72.28,75.10,78.50,77.64,83.20,76.55
3.87,71.72,71.39,74.10,78.15,75.25,82.06,75.44
3.90,71.53,71.17,74.41,77.75,75.18,81.82,75.31
3.93,71.40,71.15,74.22,77.70,75.95,80.95,75.23
3.97,72.90,72.21,76.00,79.74,78.68,83.33,77.15
4.00,74.23,73.48,77.05,81.06,82.15,84.31,78.71
4.03,73.99,73.35,75.39,81.53,82.24,84.75,78.54
4.07,73.58,72.99,74.59,82.21,81.36,85.05,78.30
4.10,73.17,72.61,73.36,81.73,80.67,83.56,77.52
4.13,72.60,72.02,72.59,81.18,79.41,82.59,76.73
4.17,72.45,71.92,72.39,81.37,78.76,82.51,76.57
4.20,72.25,71.80,72.00,81.66,78.38,83.46,76.59
4.23,73.10,72.60,73.31,83.57,79.22,84.22,77.67
4.27,73.30,72.90,73.55,83.66,79.29,84.25,77.83
4.30,73.60,73.23,74.13,82.08,79.35,84.02,77.74
4.33,74.18,73.80,75.21,82.45,79.79,84.19,78.27
4.37,74.16,73.75,75.25,82.32,79.55,83.39,78.07
4.40,72.18,72.08,72.62,79.25,77.23,81.19,75.76
4.43,71.90,71.76,72.43,79.52,77.06,81.33,75.67
4.47,71.78,71.60,72.35,79.61,77.18,81.31,75.64
4.50,71.96,71.74,72.55,79.75,78.17,80.86,75.84
4.53,71.77,71.58,72.67,79.70,77.93,81.31,75.83
4.57,71.13,70.88,72.36,79.64,77.09,81.43,75.42
4.60,70.78,70.49,72.20,79.87,76.56,81.71,75.27
