timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,79.36,79.89,75.01,84.40,72.78,85.75,79.53
0.03,92.88,92.92,93.30,96.50,96.08,88.04,93.29
0.07,94.05,94.35,94.40,93.49,94.73,86.23,92.88
0.10,92.58,93.26,91.81,94.86,88.24,87.54,91.38
0.13,93.91,93.75,95.83,94.65,92.31,87.68,93.02
0.17,96.29,96.29,97.77,95.77,92.34,87.10,94.26
0.20,95.51,95.46,98.02,94.90,93.52,86.84,94.04
0.23,94.14,94.12,96.03,96.78,93.04,88.06,93.70
0.27,93.48,93.50,94.60,97.17,92.23,89.85,93.47
0.30,92.90,92.83,93.95,97.37,91.29,90.39,93.12
0.33,90.59,90.28,91.06,95.61,88.20,94.37,91.69
0.37,91.85,91.54,92.34,96.84,87.72,93.34,92.27
0.40,91.73,91.31,92.29,97.23,87.23,93.69,92.25
0.43,91.69,91.34,92.17,96.73,87.76,91.68,91.89
0.47,90.97,90.38,89.67,96.13,84.80,94.92,91.15
0.50,89.83,89.43,88.49,94.51,81.37,93.52,89.53
0.53,89.47,89.11,87.84,94.23,80.91,96.83,89.73
0.57,89.32,89.07,87.85,93.79,79.99,94.91,89.15
0.60,90.13,90.02,88.81,93.95,78.96,93.69,89.26
0.63,88.48,90.49,85.53,82.77,86.51,78.75,85.42
0.67,84.85,87.98,80.25,79.84,84.77,76.07,82.29
0.70,84.37,88.26,78.22,80.37,83.60,75.57,81.73
0.73,81.15,84.98,76.82,77.20,79.02,72.86,78.67
0.77,78.13,81.81,74.26,74.50,74.46,70.63,75.63
0.80,76.10,79.55,72.85,73.21,71.53,70.33,73.93
0.83,74.60,77.89,72.80,72.99,70.59,70.95,73.30
0.87,74.48,77.71,73.76,74.41,70.06,73.08,73.92
0.90,79.75,82.65,74.97,80.14,75.20,79.76,78.75
0.93,79.31,80.89,74.93,81.35,72.68,78.38,77.92
0.97,91.35,90.54,92.97,87.45,84.45,84.09,88.48
1.00,90.41,90.47,90.51,91.82,81.60,94.41,89.87
1.03,85.41,86.30,90.15,90.50,90.20,88.13,88.45
1.07,85.36,88.42,84.74,92.03,83.30,88.79,87.11
1.10,80.25,83.42,85.13,96.22,86.19,89.38,86.76
1.13,78.97,82.45,67.71,93.16,58.30,87.69,78.05
1.17,77.38,80.34,79.53,90.62,76.17,90.63,82.44
1.20,75.70,78.98,75.64,92.76,71.90,87.22,80.37
1.23,72.87,75.15,76.06,89.44,75.37,88.67,79.59
1.27,71.97,74.73,78.25,86.98,83.76,80.03,79.29
1.30,79.72,80.88,75.75,80.06,63.07,72.26,75.29
1.33,80.00,81.39,72.53,82.90,61.22,70.82,74.81
1.37,72.83,73.68,70.46,79.81,63.47,73.72,72.33
1.40,76.74,77.35,80.78,86.89,71.27,79.03,78.68
1.43,82.36,84.62,85.76,86.70,75.58,81.15,82.70
1.47,80.98,82.65,88.22,87.46,70.57,90.81,83.45
1.50,90.62,91.77,96.34,88.73,80.63,92.28,90.06
1.53,88.85,88.95,84.92,82.24,85.95,94.63,87.59
1.57,90.75,91.74,86.26,79.37,85.37,86.02,86.58
1.60,91.53,92.23,81.33,74.05,78.82,73.41,81.90
1.63,88.78,88.36,80.20,69.34,72.08,66.16,77.49
1.67,81.25,81.42,85.38,66.05,72.49,57.30,73.98
1.70,78.95,78.87,85.54,63.90,73.84,54.63,72.62
1.73,75.17,74.50,89.24,62.04,77.66,52.53,71.86
1.77,72.41,72.11,89.30,60.80,78.99,50.82,70.74
1.80,71.66,71.50,89.02,60.38,78.68,49.49,70.12
1.83,69.63,69.54,87.79,59.25,77.98,48.13,68.72
1.87,69.76,69.63,87.26,59.61,79.45,47.32,68.84
1.90,69.50,69.25,88.08,59.57,82.08,47.07,69.26
1.93,69.69,69.49,88.64,59.11,81.86,46.61,69.24
1.97,68.52,68.32,87.69,58.48,81.40,45.85,68.38
2.00,68.76,68.32,88.69,58.47,81.35,45.80,68.57
2.03,70.11,69.45,92.27,59.16,81.20,46.42,69.77
2.07,70.89,70.06,91.53,59.56,80.68,46.64,69.89
2.10,71.55,70.67,91.05,60.59,80.57,46.99,70.24
2.13,71.81,71.03,90.90,61.56,81.15,47.09,70.59
2.17,71.89,71.33,91.01,62.11,81.42,47.28,70.84
2.20,71.90,71.62,90.69,62.47,81.64,47.57,70.98
2.23,71.90,71.82,89.57,62.63,80.98,47.75,70.78
2.27,72.32,72.35,89.29,63.04,80.82,47.91,70.95
2.30,72.77,72.62,88.89,63.58,81.09,48.48,71.24
2.33,72.95,72.73,87.95,63.74,81.04,48.67,71.18
2.37,73.03,72.78,87.47,63.83,80.96,48.72,71.13
2.40,73.21,72.96,86.13,63.97,80.56,48.75,70.93
2.43,72.87,72.43,85.54,63.52,80.37,48.73,70.58
2.47,72.73,72.32,85.23,63.34,79.66,48.79,70.35
2.50,72.63,72.18,85.15,63.40,79.39,48.84,70.27
2.53,72.71,72.27,84.87,63.37,79.03,48.90,70.19
2.57,72.34,71.91,84.79,63.24,78.62,48.72,69.94
2.60,72.40,72.00,84.54,63.37,78.47,48.72,69.92
2.63,72.06,71.68,84.63,63.25,78.43,48.63,69.78
2.67,71.25,70.85,85.03,62.99,79.02,48.36,69.58
2.70,70.50,70.19,85.24,62.24,79.71,48.05,69.32
2.73,69.91,69.59,85.50,61.18,80.19,47.61,69.00
2.77,69.26,68.86,85.52,60.41,81.22,47.38,68.77
2.80,68.89,68.41,85.47,59.80,81.54,47.30,68.57
2.83,68.96,68.28,86.28,59.26,82.28,47.17,68.70
2.87,68.54,67.82,86.64,58.79,82.86,47.01,68.61
2.90,67.53,66.74,86.32,58.16,83.47,46.73,68.16
2.93,67.32,66.52,85.60,58.02,83.55,46.68,67.95
2.97,67.19,66.39,85.25,57.89,83.53,46.65,67.82
3.00,67.35,66.50,86.86,57.91,84.02,46.69,68.22
3.03,67.42,66.54,87.05,57.95,84.14,46.73,68.31
3.07,67.27,66.41,86.21,57.93,82.83,46.73,67.90
3.10,67.18,66.31,85.86,57.90,82.50,46.72,67.75
3.13,67.11,66.26,85.61,57.93,82.09,46.77,67.63
3.17,67.22,66.42,85.66,58.13,81.75,46.80,67.66
3.20,67.25,66.45,85.62,58.23,81.62,46.81,67.66
3.23,67.67,66.88,85.48,58.41,80.95,46.92,67.72
3.27,67.93,67.22,85.74,58.57,80.84,46.97,67.88
3.30,68.13,67.46,85.93,58.67,80.88,46.96,68.00
3.33,68.47,67.96,86.18,58.83,80.80,47.04,68.21
3.37,69.40,68.94,86.75,59.42,80.23,47.38,68.69
3.40,69.87,69.46,86.98,59.76,80.13,47.58,68.96
3.43,70.53,70.23,87.42,60.11,80.42,47.81,69.42
3.47,71.51,71.17,88.15,60.57,81.19,47.85,70.07
3.50,71.94,71.49,88.68,60.79,81.23,48.01,70.36
3.53,71.97,71.43,88.81,60.93,81.15,48.05,70.39
3.57,71.49,70.94,89.24,60.68,81.44,47.90,70.28
3.60,71.37,70.66,89.30,60.46,81.36,47.66,70.14
3.63,71.52,70.79,90.12,61.57,81.65,47.43,70.51
3.67,71.53,70.89,90.69,61.32,82.10,47.28,70.63
3.70,71.68,71.05,91.23,61.18,82.84,47.30,70.88
3.73,71.73,70.97,92.59,61.04,84.31,47.32,71.33
3.77,72.08,71.67,93.57,61.05,84.98,47.49,71.80
3.80,72.92,72.71,94.84,61.32,85.05,47.82,72.45
3.83,73.47,73.11,96.24,61.59,85.50,48.13,73.01
3.87,74.87,74.35,97.62,61.98,84.25,48.55,73.60
3.90,75.64,74.98,97.14,61.57,84.22,48.87,73.74
3.93,76.25,75.53,95.60,61.91,83.96,49.36,73.77
3.97,76.10,75.32,95.51,62.07,84.08,49.65,73.79
4.00,76.07,75.29,95.70,61.75,84.35,49.80,73.82
4.03,75.70,75.05,96.53,61.18,85.06,49.78,73.88
4.07,75.75,75.00,96.57,60.97,85.19,49.76,73.87
4.10,76.21,75.36,95.96,60.97,84.83,49.85,73.86
4.13,77.07,76.20,94.70,61.42,84.07,50.03,73.91
4.17,77.67,76.79,93.94,61.72,83.54,50.07,73.96
4.20,77.82,77.00,93.74,61.68,83.55,50.09,73.98
4.23,79.36,78.61,91.61,62.16,81.72,50.47,73.99
4.27,80.08,79.35,90.23,62.30,80.88,50.59,73.90
4.30,80.34,79.63,89.70,62.28,80.78,50.59,73.89
4.33,81.19,80.56,88.24,62.48,79.74,50.73,73.82
4.37,81.37,80.78,88.07,62.58,79.67,50.76,73.87
4.40,81.41,80.90,88.19,62.57,80.10,50.68,73.98
4.43,81.17,80.76,89.20,62.42,80.63,50.59,74.13
4.47,80.56,80.20,90.41,62.22,81.48,50.52,74.23
4.50,81.12,80.82,89.79,62.29,80.88,50.57,74.25
4.53,81.37,81.07,89.51,62.37,80.64,50.66,74.27
4.57,81.30,80.99,89.29,62.39,80.44,50.70,74.19
4.60,81.64,81.27,87.75,62.58,79.32,50.79,73.89
4.63,81.06,80.21,88.26,62.66,79.89,50.71,73.80
4.67,81.71,80.71,87.59,63.17,79.80,51.08,74.01
4.70,82.08,80.92,87.14,63.65,79.84,51.40,74.17
4.73,82.30,81.25,87.20,63.93,80.38,51.50,74.43
4.77,81.90,80.80,87.57,63.95,80.87,51.54,74.44
4.80,81.53,80.44,87.92,63.98,81.20,51.55,74.44
4.83,81.48,80.63,87.98,64.05,81.37,51.69,74.53
4.87,82.46,81.84,87.29,64.19,80.94,51.80,74.75
4.90,83.39,82.99,86.82,64.30,80.40,51.91,74.97
4.93,83.40,83.11,87.08,64.28,80.75,52.01,75.11
4.97,82.86,82.59,87.82,64.13,81.35,51.98,75.12
5.00,81.75,81.47,89.44,63.89,82.65,51.77,75.16
5.03,81.20,80.88,90.28,63.63,83.64,51.67,75.22
5.07,79.88,79.60,92.03,63.24,85.18,51.39,75.22
5.10,78.92,78.65,93.50,62.89,86.86,51.14,75.32
5.13,78.65,78.41,94.15,62.80,87.32,51.11,75.41
5.17,79.00,78.88,94.42,62.81,87.23,51.21,75.59
5.20,79.19,79.08,94.55,62.75,87.26,51.31,75.69
5.23,79.02,78.83,94.93,62.87,87.07,51.37,75.68
5.27,78.26,77.92,96.08,62.75,87.96,51.38,75.73
5.30,77.44,76.79,97.51,62.73,88.61,51.25,75.72
5.33,75.32,74.59,98.03,62.12,90.66,50.80,75.25
5.37,73.34,72.62,94.53,61.47,91.78,50.42,74.03
5.40,71.92,71.30,91.84,61.00,92.04,50.11,73.04
5.43,70.69,70.36,89.56,60.35,91.44,49.85,72.04
5.47,69.61,69.49,87.49,59.81,91.10,49.64,71.19
5.50,69.11,69.15,86.67,59.57,90.99,49.59,70.85
5.53,68.65,68.87,86.11,59.31,91.11,49.49,70.59
5.57,67.33,67.60,84.11,58.46,90.29,49.08,69.48
5.60,66.60,66.84,82.69,57.98,88.97,48.84,68.65
5.63,66.62,67.10,82.78,57.98,89.19,48.75,68.74
5.67,66.54,67.06,83.14,57.89,90.20,48.64,68.91
5.70,66.58,67.09,83.59,57.87,90.93,48.58,69.11
5.73,66.80,67.35,84.18,57.89,91.70,48.57,69.42
5.77,67.38,68.08,85.39,58.16,93.19,48.75,70.16
5.80,68.06,68.82,86.66,58.46,94.37,48.92,70.88
5.83,68.58,69.33,87.81,58.73,95.67,49.03,71.53
5.87,68.60,69.35,87.95,58.82,95.90,49.08,71.62
5.90,68.54,68.91,88.05,58.95,95.96,49.23,71.61
5.93,68.65,68.61,88.31,59.02,95.89,49.36,71.64
5.97,68.95,68.75,88.88,59.11,95.93,49.52,71.86
6.00,68.90,68.59,89.23,59.07,95.66,49.62,71.84
6.03,70.52,69.87,92.32,59.71,97.42,50.08,73.32
6.07,71.32,70.47,94.02,60.02,97.73,50.27,73.97
6.10,72.07,71.01,95.40,60.30,97.26,50.46,74.42
6.13,74.63,73.50,97.47,61.16,94.07,51.20,75.34
6.17,76.14,74.93,95.89,61.54,92.37,51.49,75.39
6.20,77.26,75.99,94.36,61.87,90.89,51.71,75.35
6.23,77.93,76.63,93.38,62.04,90.69,51.84,75.42
6.27,79.20,77.86,91.92,62.39,89.40,52.10,75.48
6.30,79.10,77.78,92.08,62.33,89.48,52.11,75.48
6.33,79.09,78.17,92.04,62.30,89.53,52.08,75.54
6.37,79.60,78.67,91.43,62.51,88.96,52.28,75.58
6.40,79.70,78.86,91.25,62.52,88.95,52.34,75.60
6.43,81.38,80.54,88.55,63.20,87.35,52.66,75.61
6.47,83.19,82.33,86.58,63.88,85.49,52.99,75.74
6.50,85.17,84.66,84.68,64.56,83.65,53.33,76.01
6.53,86.80,86.69,82.91,65.06,81.79,53.69,76.16
6.57,87.44,87.56,82.33,65.22,81.21,53.78,76.26
6.60,88.52,88.77,81.48,65.49,80.30,53.99,76.42
6.63,88.92,89.42,81.23,65.70,79.87,53.95,76.52
6.67,89.37,89.94,81.01,65.88,79.44,53.89,76.59
6.70,89.75,90.33,80.70,66.10,78.95,53.86,76.62
6.73,89.78,90.30,80.40,66.31,78.49,53.80,76.51
6.77,88.69,89.53,80.93,66.13,78.72,53.48,76.25
6.80,87.01,88.31,82.02,65.86,79.56,53.20,75.99
6.83,87.33,88.72,81.50,65.99,78.98,53.28,75.97
6.87,86.43,87.89,81.98,66.00,79.52,53.19,75.83
6.90,85.04,86.38,83.38,65.87,80.83,52.92,75.74
