timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,60.33,60.93,56.14,61.68,53.67,67.91,60.11
0.03,94.90,98.13,94.57,95.57,84.02,87.06,92.38
0.07,81.56,82.51,81.60,85.00,76.69,91.23,83.10
0.10,81.73,81.51,79.24,86.15,70.98,92.18,81.96
0.13,78.53,79.63,76.39,82.82,69.01,88.98,79.23
0.17,88.46,88.67,84.94,93.64,75.41,89.98,86.85
0.20,88.24,88.75,84.84,95.37,74.15,88.58,86.65
0.23,87.28,86.74,83.29,91.14,73.74,90.83,85.50
0.27,77.25,76.51,73.99,79.31,64.58,87.34,76.50
0.30,81.68,81.42,77.56,83.40,68.66,91.75,80.74
0.33,89.38,90.10,85.55,92.50,75.80,90.93,87.38
0.37,86.52,87.46,83.13,90.90,73.23,92.00,85.54
0.40,82.05,83.24,78.66,84.86,69.96,92.93,81.95
0.43,85.22,86.01,80.67,87.61,71.50,92.18,83.87
0.47,80.12,80.68,77.00,81.70,68.93,90.51,79.82
0.50,78.64,79.64,75.89,81.80,67.42,88.94,78.72
0.53,83.49,84.56,80.86,87.11,70.09,93.80,83.32
0.57,84.01,85.45,81.62,88.09,70.96,92.70,83.80
0.60,81.71,82.42,79.26,84.97,69.34,91.70,81.57
0.63,81.23,81.90,78.49,84.33,68.91,91.36,81.04
0.67,81.51,81.73,78.59,83.67,69.58,90.32,80.90
0.70,82.37,82.60,79.41,84.89,70.54,90.20,81.67
0.73,84.59,85.14,81.67,88.52,72.01,90.53,83.74
0.77,83.48,84.20,80.48,88.09,71.25,90.64,83.02
0.80,80.93,81.87,77.81,85.03,69.26,89.57,80.74
0.83,80.17,81.17,76.92,84.02,69.14,88.62,80.01
0.87,79.28,80.32,75.85,83.08,68.06,87.50,79.01
0.90,79.48,80.65,75.85,83.59,67.99,87.46,79.17
0.93,80.28,81.43,76.52,84.53,68.65,88.13,79.92
0.97,82.84,83.85,78.96,87.04,70.59,90.35,82.27
1.00,83.64,84.50,79.54,87.72,71.15,91.01,82.93
1.03,84.03,84.73,79.80,87.99,71.35,91.34,83.20
1.07,84.21,84.77,79.98,88.15,71.55,91.47,83.36
1.10,84.24,84.73,80.12,88.23,71.84,92.17,83.56
1.13,84.32,84.79,80.29,88.48,71.95,92.34,83.70
1.17,84.36,84.82,80.36,88.55,71.75,92.47,83.72
1.20,84.19,84.72,80.38,88.49,72.06,92.54,83.73
1.23,84.07,84.68,80.44,88.50,72.28,92.51,83.75
1.27,84.01,84.67,80.53,88.61,72.41,92.56,83.80
1.30,84.05,84.70,80.62,88.70,72.57,92.44,83.85
1.33,84.06,84.79,80.75,88.84,72.77,92.25,83.91
1.37,84.13,84.88,80.87,88.92,72.83,92.09,83.95
1.40,84.15,84.90,80.83,88.91,72.69,92.01,83.91
1.43,84.12,84.86,80.65,88.81,72.17,91.86,83.75
1.47,84.19,84.93,80.51,88.80,71.77,91.79,83.66
1.50,84.26,85.01,80.40,88.89,71.37,91.72,83.61
1.53,84.72,85.46,80.68,89.21,71.73,91.64,83.91
1.57,84.52,85.26,80.40,89.13,71.58,91.79,83.78
1.60,84.72,85.48,80.41,89.68,71.76,91.68,83.96
1.63,84.89,85.69,80.56,90.10,71.89,91.56,84.11
1.67,85.05,85.92,80.71,90.51,72.01,91.49,84.28
1.70,85.26,86.13,80.82,90.78,72.20,91.56,84.46
1.73,85.54,86.40,81.08,91.13,72.48,91.60,84.70
1.77,86.31,87.08,81.85,91.85,73.20,91.48,85.30
1.80,86.54,87.32,82.06,92.04,73.62,91.41,85.50
1.83,86.67,87.44,82.20,92.23,73.85,91.22,85.60
1.87,86.69,87.45,82.25,92.28,73.89,91.13,85.62
1.90,86.54,87.49,82.13,92.47,73.93,91.06,85.60
1.93,86.49,87.63,82.18,92.75,73.85,90.84,85.62
1.97,86.97,88.14,82.61,93.45,74.12,90.38,85.94
2.00,87.28,88.44,82.83,93.85,73.83,90.00,86.04
2.03,87.36,88.48,82.88,93.93,73.56,89.88,86.02
2.07,87.48,88.60,83.11,94.12,73.50,89.70,86.08
2.10,87.71,88.82,83.31,94.40,73.22,89.44,86.15
2.13,87.85,88.95,83.41,94.59,73.14,89.20,86.19
2.17,87.78,88.94,83.37,94.64,73.05,88.89,86.11
2.20,87.88,89.00,83.37,94.71,73.09,88.51,86.10
2.23,87.84,88.97,83.34,94.68,73.05,88.42,86.05
2.27,87.77,88.92,83.26,94.62,73.01,88.41,86.00
2.30,87.79,88.90,83.29,94.60,73.01,88.36,85.99
2.33,87.74,88.79,83.25,94.40,72.94,88.39,85.92
2.37,87.62,88.60,83.19,94.20,72.92,88.48,85.83
2.40,87.75,88.63,83.48,94.18,72.99,87.81,85.81
2.43,87.78,88.60,83.59,94.15,72.88,87.44,85.74
2.47,87.92,88.72,83.75,94.25,72.85,87.11,85.77
2.50,88.25,89.05,84.15,94.53,73.12,86.73,85.97
2.53,88.45,89.24,84.39,94.64,73.27,86.42,86.07
2.57,88.15,89.01,84.23,94.41,72.95,86.30,85.84
2.60,87.66,88.55,84.27,93.95,72.93,86.50,85.64
2.63,87.45,88.36,84.17,93.91,72.80,86.51,85.53
2.67,87.22,88.13,84.05,93.65,72.51,86.60,85.36
2.70,87.11,88.01,84.16,93.48,72.60,86.80,85.36
2.73,87.13,88.08,84.45,93.60,72.91,86.85,85.50
2.77,87.13,88.10,84.36,93.69,72.98,86.84,85.52
2.80,86.99,87.97,83.90,93.71,72.79,86.84,85.37
2.83,87.11,88.09,83.81,93.89,72.83,86.82,85.42
2.87,87.05,88.01,83.65,93.74,72.81,87.11,85.39
2.90,86.97,87.92,83.45,93.65,72.63,87.28,85.32
2.93,87.03,87.94,83.35,93.46,72.67,87.55,85.33
2.97,87.38,88.15,83.59,94.10,73.44,87.67,85.72
3.00,87.57,88.28,83.81,94.32,74.51,88.30,86.13
3.03,87.69,88.35,83.65,94.58,75.18,89.02,86.41
3.07,88.23,88.87,84.12,95.09,76.88,93.26,87.74
3.10,88.80,89.46,84.38,94.82,79.14,99.22,89.30
3.13,88.84,89.48,84.17,93.77,79.97,94.96,88.53
3.17,89.51,89.39,84.47,94.75,84.13,92.17,89.07
3.20,91.96,91.76,87.81,94.45,87.14,88.06,90.20
3.23,91.95,91.65,91.66,90.93,91.81,80.12,89.69
3.27,92.17,91.42,84.74,91.62,76.44,75.07,85.24
3.30,85.52,83.87,83.11,83.68,71.47,81.82,81.58
3.33,87.79,86.62,89.89,86.29,81.79,79.46,85.30
3.37,92.52,91.80,87.81,84.59,74.28,75.59,84.44
3.40,92.84,92.88,90.32,78.79,84.26,78.85,86.32
3.43,86.15,93.40,79.29,85.76,79.40,83.56,84.59
3.47,83.93,90.26,78.51,88.59,78.65,91.06,85.17
3.50,82.61,87.50,76.71,88.48,74.72,89.07,83.18
3.53,83.68,87.52,73.08,92.43,63.41,92.72,82.14
3.57,81.14,85.05,71.47,97.52,66.04,94.63,82.64
3.60,78.04,82.00,70.62,92.36,67.83,85.52,79.40
3.63,78.47,82.01,70.65,86.32,66.06,76.00,76.58
3.67,83.44,83.92,73.92,85.34,63.08,76.31,77.67
3.70,83.63,84.20,73.90,93.36,67.29,78.37,80.12
3.73,85.65,85.61,79.87,91.71,69.74,77.58,81.69
3.77,92.54,91.51,87.09,93.70,82.09,79.86,87.80
3.80,88.33,87.51,91.19,90.26,82.96,79.16,86.57
3.83,88.01,88.28,89.44,85.67,88.85,83.07,87.22
3.87,88.33,89.45,97.72,88.56,74.91,88.01,87.83
3.90,92.92,88.26,89.63,98.43,90.47,88.62,91.39
3.93,94.00,90.96,85.15,88.82,94.29,98.13,91.89
3.97,92.90,89.83,83.93,82.79,88.66,83.52,86.94
4.00,88.25,84.33,84.50,74.45,88.35,71.98,81.98
4.03,76.38,73.60,94.29,66.83,91.10,60.01,77.03
4.07,75.11,72.69,91.66,65.24,89.66,57.69,75.34
4.10,74.25,71.86,91.67,65.28,84.69,55.59,73.89
4.13,72.49,70.06,92.76,63.86,84.67,53.09,72.82
4.17,70.06,67.72,92.19,62.56,84.45,50.93,71.32
4.20,69.17,66.79,91.62,61.74,85.04,50.18,70.75
4.23,69.08,66.09,87.61,62.09,81.09,50.73,69.45
4.27,69.06,65.81,85.30,62.24,79.84,51.22,68.91
4.30,68.77,65.54,85.08,62.76,79.24,51.96,68.89
4.33,68.87,65.73,84.62,63.47,78.22,52.73,68.94
4.37,69.06,66.09,84.38,63.54,77.93,52.74,68.95
4.40,68.55,65.75,84.03,62.87,77.11,52.14,68.41
4.43,68.33,65.69,83.47,62.68,76.65,52.04,68.14
4.47,67.98,65.59,81.91,62.43,75.77,51.90,67.60
4.50,67.31,65.02,81.59,61.79,75.49,51.12,67.05
4.53,70.18,67.68,81.95,63.25,73.93,51.87,68.14
4.57,70.89,68.48,82.22,63.29,73.77,51.78,68.41
4.60,71.79,69.43,82.38,63.57,73.55,51.99,68.79
4.63,72.05,69.75,82.29,63.63,72.41,52.10,68.71
4.67,72.67,70.38,82.29,63.90,71.25,52.28,68.80
4.70,74.25,71.89,82.20,64.58,70.90,52.69,69.42
4.73,75.52,73.53,82.10,65.14,70.33,53.14,69.96
4.77,76.06,74.73,82.11,65.40,70.13,52.80,70.20
4.80,76.49,75.45,81.95,65.21,70.08,52.41,70.27
4.83,76.30,75.62,81.88,64.99,70.07,52.20,70.18
4.87,75.35,74.88,82.07,64.50,70.46,51.78,69.84
4.90,74.74,74.69,81.56,64.63,70.67,51.79,69.68
4.93,74.38,74.25,81.69,65.06,70.98,51.64,69.66
4.97,75.03,74.70,81.30,65.85,70.71,51.88,69.91
5.00,76.66,76.19,80.46,66.71,69.96,52.29,70.38
5.03,76.91,76.34,80.24,66.90,69.45,51.89,70.29
5.07,75.44,74.85,80.92,66.38,70.23,51.21,69.84
5.10,74.11,73.53,81.38,65.77,70.85,50.80,69.40
5.13,73.93,73.44,80.82,65.61,70.85,50.70,69.22
5.17,73.84,73.40,80.46,65.53,70.60,50.68,69.08
5.20,73.61,73.26,80.43,65.35,70.82,50.59,69.01
5.23,73.68,73.35,80.59,65.51,71.26,50.63,69.17
5.27,73.66,73.33,80.56,65.66,71.44,50.61,69.21
5.30,74.03,73.59,80.33,65.89,70.50,50.52,69.14
5.33,77.28,76.64,77.33,67.98,66.02,51.19,69.41
5.37,78.48,78.07,76.07,68.12,62.60,50.23,68.93
5.40,79.85,78.85,75.39,68.04,58.64,48.46,68.21
5.43,83.39,81.16,73.15,68.20,54.66,47.42,68.00
5.47,85.52,82.69,72.69,68.43,53.59,47.34,68.38
5.50,84.73,82.20,73.46,68.24,53.00,47.55,68.20
5.53,85.76,82.85,73.32,68.96,52.13,48.23,68.54
5.57,86.48,82.86,73.35,70.16,52.11,48.57,68.92
5.60,85.64,82.31,75.37,71.01,52.15,48.81,69.22
5.63,87.17,83.65,76.12,73.26,51.72,49.47,70.23
5.67,88.78,84.75,75.54,74.22,51.30,50.02,70.77
5.70,89.19,84.89,76.49,76.32,51.05,50.71,71.44
5.73,92.70,89.10,74.14,79.28,49.60,52.84,72.94
5.77,91.01,90.01,74.84,79.07,49.67,53.69,73.05
5.80,85.94,86.36,72.04,78.26,48.93,55.17,71.12
5.83,72.68,73.04,62.50,72.74,44.78,60.22,64.32
5.87,15.53,15.46,17.98,19.09,20.74,20.25,18.18
5.90,22.55,22.42,25.40,26.95,26.07,35.56,26.49
5.93,24.46,24.32,24.39,28.81,22.39,43.14,27.92
5.97,27.39,27.21,26.10,32.46,23.40,51.59,31.36
6.00,27.88,27.71,26.42,32.95,23.75,53.24,31.99
6.03,28.99,28.82,27.42,34.12,24.64,55.41,33.23
6.07,30.70,30.50,29.09,36.02,25.85,58.64,35.13
6.10,39.10,38.85,36.83,44.45,32.06,71.76,43.84
6.13,40.02,39.74,38.20,45.28,33.07,74.24,45.09
6.17,35.09,34.78,34.52,39.93,31.95,65.63,40.32
6.20,33.82,33.43,32.95,38.44,37.82,63.48,39.99
6.23,62.62,62.54,58.29,67.14,54.86,73.42,63.15
6.27,84.20,84.99,74.07,81.62,64.14,63.74,75.46
6.30,96.53,96.76,85.95,83.57,70.13,61.24,82.36
6.33,95.87,96.06,86.72,85.37,69.69,62.17,82.65
6.37,96.88,96.59,87.61,87.19,71.55,62.68,83.75
6.40,96.70,96.45,88.71,89.90,71.60,64.07,84.57
6.43,96.71,96.28,89.09,91.55,71.74,64.66,85.01
6.47,96.72,96.12,89.55,92.09,72.59,65.04,85.35
6.50,96.87,95.73,90.54,93.11,73.45,65.98,85.95
6.53,97.04,95.38,91.04,93.26,73.81,66.18,86.12
6.57,97.14,94.21,91.35,92.58,74.64,66.50,86.07
6.60,96.48,92.58,91.84,90.23,76.23,66.36,85.62
6.63,96.60,92.37,91.59,90.63,76.59,67.24,85.84
6.67,96.03,91.44,90.62,89.02,77.13,68.30,85.42
6.70,95.45,90.58,90.25,86.78,77.49,68.60,84.86
6.73,95.62,90.71,89.98,85.94,77.38,68.45,84.68
6.77,96.10,91.19,90.08,85.74,77.17,68.76,84.84
6.80,96.36,91.48,89.72,86.44,77.59,70.22,85.30
6.83,92.29,92.30,84.66,90.58,75.30,72.45,84.60
6.87,73.81,75.04,69.06,86.60,64.65,81.05,75.03
6.90,76.26,77.61,71.03,87.16,67.39,82.92,77.06
6.93,79.59,81.15,74.17,88.77,71.22,81.25,79.36
6.97,95.34,93.63,71.72,85.27,77.41,80.04,83.90
