timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,75.51,75.84,75.33,72.41,77.96,71.48,74.75
0.03,81.43,80.52,81.86,76.33,96.31,73.75,81.70
0.07,85.07,80.40,88.93,78.97,95.06,77.44,84.31
0.10,84.44,80.93,87.82,79.83,97.03,79.05,84.85
0.13,83.89,81.38,87.00,79.93,97.05,79.12,84.73
0.17,84.71,82.09,87.48,79.71,98.81,78.41,85.20
0.20,83.98,81.65,87.32,79.00,95.63,78.53,84.35
0.23,83.70,81.81,86.59,79.06,93.40,78.39,83.82
0.27,83.74,82.05,86.72,79.05,94.56,78.31,84.07
0.30,83.76,81.88,86.80,78.92,94.40,78.22,84.00
0.33,83.81,81.92,87.09,78.87,95.07,78.14,84.15
0.37,83.84,81.82,87.13,78.72,93.15,78.00,83.78
0.40,83.95,81.99,86.76,79.21,90.95,77.95,83.47
0.43,84.09,82.06,86.70,79.29,92.12,77.82,83.68
0.47,84.18,82.01,86.70,79.25,92.79,77.79,83.78
0.50,84.25,81.93,86.71,79.19,92.15,77.69,83.66
0.53,84.24,81.81,86.63,79.08,91.86,77.64,83.54
0.57,84.29,81.82,86.56,79.00,91.71,77.58,83.49
0.60,84.25,81.70,86.51,78.84,91.78,77.38,83.41
0.63,84.20,81.57,86.58,78.67,92.06,77.34,83.40
0.67,84.13,81.44,86.62,78.51,93.03,77.27,83.50
0.70,84.11,81.40,86.68,78.54,93.33,77.31,83.56
0.73,84.12,81.36,86.74,78.51,93.61,77.33,83.61
0.77,84.13,81.36,86.80,78.53,93.89,77.33,83.67
0.80,84.14,81.38,86.83,78.44,94.15,77.21,83.69
0.83,84.16,81.39,86.86,78.42,94.31,77.17,83.72
0.87,84.17,81.40,86.90,78.42,94.55,77.15,83.76
0.90,84.18,81.41,86.94,78.41,95.15,77.16,83.88
0.93,84.19,81.43,86.98,78.42,95.13,77.16,83.88
0.97,84.21,81.45,87.07,78.40,95.19,77.13,83.91
1.00,84.22,81.49,87.08,78.47,94.84,76.45,83.76
1.03,84.29,81.50,87.18,78.43,94.67,76.15,83.70
1.07,84.47,81.59,87.25,78.53,94.36,75.65,83.64
1.10,84.55,81.64,87.31,78.58,94.01,75.35,83.57
1.13,84.58,81.73,87.36,78.64,93.82,75.32,83.57
1.17,84.63,81.83,87.43,78.69,93.69,75.35,83.60
1.20,84.57,81.94,87.43,78.80,93.69,75.29,83.62
1.23,84.50,81.94,87.41,78.80,93.72,75.15,83.59
1.27,84.45,81.95,87.41,78.84,93.73,75.04,83.57
1.30,84.41,81.95,87.43,78.83,93.78,75.03,83.57
1.33,84.36,81.95,87.42,78.83,93.80,75.16,83.58
1.37,84.31,81.95,87.39,78.79,93.87,75.23,83.59
1.40,84.30,81.95,87.39,78.89,93.94,75.58,83.68
1.43,84.28,81.92,87.37,78.86,94.07,75.79,83.71
