timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,95.88,92.68,90.52,95.38,89.59,88.93,92.16
0.03,73.80,76.75,74.30,76.48,73.75,72.20,74.55
0.07,84.98,88.25,84.16,88.27,86.64,79.91,85.37
0.10,76.64,79.63,76.77,76.66,77.17,71.36,76.37
0.13,76.11,79.67,75.54,76.58,77.81,71.58,76.21
0.17,73.91,77.25,74.14,74.86,76.00,70.06,74.37
0.20,73.41,76.63,73.03,73.59,74.41,68.52,73.26
0.23,74.73,78.37,74.83,76.13,75.45,71.05,75.09
0.27,73.95,77.36,73.81,74.84,73.24,69.39,73.76
0.30,72.71,75.67,72.24,72.87,71.94,67.58,72.17
0.33,74.02,76.75,73.71,74.33,74.33,69.06,73.70
0.37,75.12,77.74,74.97,75.31,77.14,70.22,75.08
0.40,74.30,76.96,75.08,74.62,77.91,69.48,74.72
0.43,74.72,77.46,75.71,74.81,76.76,69.49,74.83
0.47,75.82,78.63,75.12,76.17,77.79,71.39,75.82
0.50,74.81,77.72,73.26,74.19,75.54,68.32,73.97
0.53,74.60,77.72,72.71,74.43,74.29,68.89,73.77
0.57,73.94,77.50,71.95,74.09,72.44,68.33,73.04
0.60,73.06,76.91,71.98,73.81,72.29,67.35,72.57
0.63,72.56,76.64,71.94,73.48,71.27,65.50,71.90
0.67,72.63,76.92,72.24,72.14,71.46,62.73,71.36
0.70,73.43,78.12,71.95,72.75,71.16,63.31,71.79
0.73,74.87,79.71,70.16,74.20,69.17,64.35,72.08
0.77,76.63,81.28,72.08,75.79,69.95,66.60,73.72
0.80,78.20,83.07,72.10,77.74,68.73,68.85,74.78
0.83,80.03,84.60,74.31,81.23,71.01,72.31,77.25
0.87,80.18,84.27,76.39,82.14,73.34,73.55,78.31
0.90,80.67,83.66,79.44,84.06,77.19,74.64,79.94
0.93,78.59,81.36,74.42,83.09,67.29,70.83,75.93
0.97,78.82,81.49,72.57,88.32,69.27,74.71,77.53
1.00,83.35,84.59,74.54,93.26,74.83,81.11,81.95
1.03,86.44,87.54,79.03,96.50,78.44,79.68,84.61
1.07,86.28,87.68,82.97,97.17,77.60,84.66,86.06
1.10,87.57,88.50,79.87,97.53,76.31,79.01,84.80
1.13,94.30,91.60,84.43,92.54,81.57,85.70,88.36
1.17,94.68,93.11,84.42,93.73,86.65,85.08,89.61
1.20,92.53,92.55,78.61,90.54,76.84,84.41,85.91
1.23,95.20,92.81,80.24,83.17,79.73,81.15,85.39
1.27,98.07,96.27,82.24,88.15,85.98,83.96,89.11
1.30,93.70,94.73,82.37,88.91,87.90,87.74,89.23
1.33,94.91,95.55,64.50,82.05,60.28,79.91,79.53
1.37,96.62,96.69,87.92,95.39,79.75,85.14,90.25
1.40,86.11,85.95,87.30,88.83,76.05,92.17,86.07
1.43,77.91,78.24,83.95,82.88,72.63,85.00,80.10
1.47,96.48,94.38,83.96,85.51,79.20,97.02,89.43
1.50,75.29,79.70,64.89,84.40,53.07,72.69,71.67
1.53,76.32,79.69,67.94,84.22,58.16,76.88,73.87
1.57,79.13,83.92,71.59,83.69,62.51,82.62,77.24
1.60,74.60,79.02,72.15,74.05,63.90,75.11,73.14
1.63,75.18,79.87,75.35,72.17,69.57,71.64,73.96
1.67,81.28,87.11,82.11,76.55,75.21,68.19,78.41
1.70,83.99,90.69,84.32,76.08,76.89,67.55,79.92
1.73,86.97,93.14,88.21,76.39,78.77,66.09,81.60
1.77,86.99,90.80,89.10,75.02,79.95,64.32,81.03
1.80,85.18,88.63,88.48,73.65,79.22,61.96,79.52
1.83,79.36,81.73,83.43,69.27,76.13,58.62,74.76
1.87,79.13,81.88,82.92,69.42,77.40,57.08,74.64
1.90,96.95,88.51,96.45,79.00,83.42,64.39,84.79
1.93,99.00,90.77,95.91,76.71,81.31,60.79,84.08
1.97,97.06,93.28,92.11,73.69,79.32,57.79,82.21
2.00,96.19,93.28,89.89,72.01,76.16,57.25,80.80
2.03,67.77,64.01,62.37,74.92,58.87,66.76,65.78
2.07,69.62,65.14,62.84,75.60,58.14,65.29,66.11
2.10,33.38,23.24,39.14,23.70,34.43,25.69,29.93
2.13,19.88,15.91,20.44,17.97,20.87,21.85,19.49
2.17,3.23,3.18,3.56,3.73,3.98,4.47,3.69
2.20,25.92,26.24,26.74,31.02,26.76,43.68,30.06
2.23,31.30,31.91,32.15,37.68,32.26,57.10,37.07
2.27,66.43,68.13,60.80,70.16,59.64,61.94,64.52
2.30,86.06,83.86,89.96,68.02,80.01,53.27,76.86
2.33,81.63,80.19,88.47,66.47,80.98,52.59,75.05
2.37,74.15,73.28,82.41,63.77,78.68,51.27,70.60
2.40,66.91,66.15,76.58,60.54,75.04,49.25,65.74
2.43,63.89,63.55,73.46,59.53,73.18,48.73,63.72
2.47,62.38,62.85,72.83,59.14,73.17,48.57,63.16
2.50,62.73,63.49,72.81,59.50,72.69,48.70,63.32
2.53,63.12,64.14,73.27,60.15,72.85,48.96,63.75
2.57,62.24,63.70,72.51,59.98,72.66,48.66,63.29
2.60,61.62,63.25,72.05,59.78,72.54,48.48,62.95
2.63,60.85,62.40,71.20,59.32,71.57,48.11,62.24
2.67,64.29,66.18,75.94,61.65,75.26,48.85,65.36
2.70,64.30,66.22,76.60,61.62,75.64,48.74,65.52
2.73,64.94,67.02,77.28,61.88,75.80,48.92,65.98
2.77,67.59,70.08,80.28,63.05,77.74,49.68,68.07
2.80,66.82,69.41,79.31,62.57,76.81,49.48,67.40
2.83,67.07,70.07,79.84,62.74,76.93,49.58,67.71
2.87,64.70,67.57,77.44,61.16,75.30,48.36,65.76
2.90,61.75,64.37,74.26,59.17,72.75,47.28,63.26
2.93,59.75,62.27,72.37,57.54,71.18,45.69,61.47
2.97,59.29,61.78,72.19,56.99,71.50,44.93,61.11
3.00,57.32,59.24,69.71,55.39,69.69,44.15,59.25
3.03,57.25,59.24,69.76,55.43,69.86,44.19,59.29
3.07,55.37,57.16,67.24,54.07,67.82,43.47,57.52
3.10,54.79,56.51,66.57,53.67,67.30,43.18,57.00
3.13,54.55,56.27,66.48,53.55,67.21,42.83,56.82
3.17,53.59,55.19,65.35,52.44,66.31,42.20,55.85
3.20,53.24,54.82,64.95,52.34,65.98,42.20,55.59
3.23,54.17,55.90,66.64,52.98,67.56,42.57,56.64
3.27,55.02,56.84,68.14,53.69,68.95,42.88,57.58
3.30,55.54,57.38,68.98,54.02,69.85,43.11,58.15
3.33,55.60,57.40,69.03,53.98,69.90,43.03,58.16
3.37,56.81,58.69,71.00,54.94,71.77,43.46,59.44
3.40,56.56,58.39,70.60,54.75,71.87,43.46,59.27
3.43,56.33,58.10,70.59,54.40,72.31,43.37,59.18
3.47,57.22,59.03,71.72,54.97,74.25,43.68,60.15
3.50,57.56,59.52,72.29,55.28,75.06,43.81,60.59
3.53,57.47,59.29,71.91,55.31,74.71,43.84,60.42
3.57,57.66,59.40,71.77,55.29,74.88,43.78,60.46
3.60,58.53,60.13,72.49,55.53,75.60,43.57,60.98
3.63,60.03,61.61,74.13,55.93,77.06,43.46,62.04
3.67,62.95,65.07,78.34,57.16,80.96,43.85,64.72
3.70,66.22,68.70,82.64,58.34,85.20,44.32,67.57
3.73,80.39,83.54,89.05,61.74,84.75,46.26,74.29
3.77,80.64,83.66,89.55,61.88,85.14,46.31,74.53
3.80,80.45,83.42,90.93,61.87,85.89,46.30,74.81
3.83,82.00,84.75,90.72,62.09,85.46,46.52,75.26
3.87,83.95,86.18,89.87,62.16,84.38,46.74,75.55
3.90,88.55,88.84,85.36,62.16,80.55,47.29,75.46
3.93,94.16,89.84,79.48,62.99,75.57,49.13,75.19
3.97,84.65,79.66,68.91,62.51,65.68,51.38,68.80
4.00,84.40,79.96,69.93,63.19,66.16,51.69,69.22
4.03,90.30,85.15,77.23,64.43,71.95,52.11,73.53
4.07,91.51,87.06,79.80,65.84,74.37,52.21,75.13
4.10,89.92,90.08,92.37,68.08,84.92,51.20,79.43
4.13,89.37,90.08,92.56,68.89,84.92,51.64,79.58
4.17,76.29,78.02,85.91,66.33,85.74,50.44,73.79
4.20,82.65,83.18,88.93,71.62,87.19,63.61,79.53
4.23,81.14,81.77,87.34,71.45,87.21,60.03,78.16
4.27,47.02,47.13,48.39,55.03,47.44,71.00,52.67
4.30,51.19,51.07,51.85,58.74,51.36,70.69,55.82
4.33,70.74,69.49,71.94,72.61,70.01,66.99,70.30
4.37,80.92,77.11,79.83,77.91,75.18,65.52,76.08
4.40,89.01,83.95,86.92,79.76,80.28,65.10,80.84
4.43,95.43,94.91,98.66,78.01,87.98,62.95,86.32
4.47,86.65,91.60,88.60,74.79,87.69,60.61,81.66
4.50,85.28,89.61,86.88,74.08,86.78,60.55,80.53
4.53,84.81,89.10,86.88,73.81,86.50,60.38,80.25
4.57,83.33,87.35,85.44,73.06,85.25,60.00,79.07
4.60,79.57,82.68,81.39,71.17,81.93,59.08,75.97
4.63,77.68,79.39,79.25,69.84,80.14,58.44,74.12
4.67,77.58,79.21,79.40,69.88,80.21,58.47,74.12
4.70,75.98,78.24,78.16,69.48,79.18,58.23,73.21
4.73,75.70,77.79,78.17,69.52,79.33,58.34,73.14
4.77,76.63,79.13,79.50,70.39,80.73,58.85,74.21
4.80,76.96,79.53,80.32,70.79,81.43,59.50,74.76
4.83,76.72,79.32,80.01,70.88,81.58,59.90,74.74
4.87,95.22,90.26,91.47,78.05,86.36,65.92,84.55
4.90,75.80,71.21,73.60,75.57,70.45,70.50,72.85
4.93,75.36,70.75,73.15,74.44,69.58,70.45,72.29
4.97,94.70,87.13,89.06,76.41,82.20,65.76,82.54
5.00,94.70,87.08,88.59,75.50,82.27,65.55,82.28
5.03,89.53,82.97,82.64,74.98,78.89,66.45,79.24
5.07,87.47,81.72,81.19,74.15,77.83,66.64,78.17
5.10,83.78,78.69,77.16,72.63,73.30,67.14,75.45
5.13,75.09,70.86,69.83,68.76,67.15,68.94,70.11
5.17,72.26,68.26,67.31,66.85,65.08,69.21,68.16
5.20,72.43,68.35,67.38,66.60,65.24,68.96,68.16
5.23,68.40,64.89,63.59,64.72,61.64,69.37,65.43
5.27,71.11,67.50,66.26,66.28,63.80,67.85,67.13
5.30,75.30,71.52,70.10,68.00,67.19,66.41,69.75
5.33,76.10,72.39,70.74,68.37,67.97,65.44,70.17
5.37,46.90,46.12,43.95,50.90,43.71,66.28,49.64
5.40,51.70,50.51,48.41,54.89,47.39,67.45,53.39
5.43,46.06,44.93,43.18,50.30,42.53,65.75,48.79
5.47,26.80,26.56,25.89,32.18,26.20,45.60,30.54
5.50,24.14,24.17,23.50,28.34,23.71,41.44,27.55
5.53,36.35,36.14,34.10,42.01,34.03,58.01,40.10
5.57,47.74,47.03,43.92,53.31,43.34,65.59,50.15
5.60,55.00,53.88,50.29,59.07,49.11,65.81,55.53
5.63,65.70,63.91,59.59,65.50,57.56,63.97,62.70
5.67,76.46,74.06,68.48,68.95,65.35,61.52,69.14
5.70,91.32,87.82,80.62,70.38,75.64,59.06,77.47
5.73,96.16,92.76,84.74,69.70,79.54,58.32,80.20
5.77,97.44,94.79,86.33,68.64,80.90,58.12,81.04
5.80,96.05,92.18,84.44,68.04,79.28,58.46,79.74
5.83,91.32,87.25,80.05,67.43,75.56,59.22,76.80
5.87,88.25,84.28,77.41,66.96,73.36,59.67,74.99
5.90,87.59,83.70,76.73,66.81,72.74,59.76,74.56
5.93,82.83,79.27,73.26,66.27,69.70,60.16,71.92
5.97,87.23,83.35,77.96,67.14,73.70,58.96,74.72
6.00,86.26,82.56,77.63,67.06,73.65,59.11,74.38
6.03,94.47,97.01,92.82,68.32,86.34,56.82,82.63
6.07,78.85,81.26,87.97,66.04,89.09,54.59,76.30
6.10,72.54,74.47,80.43,64.26,82.49,53.55,71.29
6.13,70.96,72.83,78.52,63.91,80.35,53.54,70.02
6.17,69.47,71.09,76.93,63.43,78.39,53.31,68.77
6.20,68.35,69.80,75.90,62.91,77.13,53.10,67.86
6.23,68.01,69.21,75.98,62.73,77.02,53.04,67.66
6.27,66.95,68.06,74.61,62.21,75.69,52.77,66.71
6.30,64.95,65.93,72.75,61.23,73.33,52.20,65.06
6.33,64.51,65.56,72.39,61.10,72.92,52.14,64.77
6.37,63.92,65.13,71.48,60.80,72.09,52.00,64.24
6.40,64.69,65.90,72.67,61.59,73.35,52.52,65.12
6.43,66.01,67.41,74.50,62.86,75.35,53.10,66.54
6.47,66.81,68.46,75.37,63.80,76.68,53.38,67.42
6.50,62.31,64.45,75.84,57.64,75.06,47.81,63.85
6.53,60.84,63.02,74.05,56.83,73.88,47.45,62.68
6.57,59.89,61.85,72.75,56.26,72.80,46.95,61.75
6.60,58.35,60.08,70.95,55.48,70.64,46.43,60.32
6.63,57.36,59.01,69.55,55.05,69.25,46.17,59.40
6.67,56.37,57.91,67.95,54.57,67.75,45.99,58.43
