timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,87.08,86.83,92.41,85.28,97.24,85.06,88.98
0.03,87.74,91.97,84.47,88.81,81.09,85.15,86.54
0.07,91.46,93.57,91.82,91.77,87.24,91.88,91.29
0.10,90.38,91.87,93.45,88.99,93.18,91.94,91.64
0.13,91.16,89.55,93.26,88.86,93.41,88.29,90.75
0.17,90.21,88.37,91.24,87.28,94.36,88.17,89.94
0.20,90.45,88.62,91.38,87.57,94.10,88.88,90.17
0.23,90.76,88.45,92.13,88.01,93.39,90.71,90.57
0.27,89.71,88.07,90.51,86.80,94.55,88.48,89.69
0.30,90.33,89.15,91.54,87.77,92.75,89.72,90.21
0.33,90.93,89.53,92.93,88.45,92.30,91.14,90.88
0.37,90.98,89.49,93.29,88.29,92.22,91.35,90.94
0.40,91.26,89.67,94.14,88.59,93.24,91.75,91.44
0.43,91.16,89.76,93.91,88.59,93.77,91.30,91.42
0.47,90.98,89.70,93.45,88.35,93.95,91.03,91.24
0.50,91.10,89.77,93.67,88.45,93.93,91.19,91.35
0.53,91.16,89.77,93.73,88.35,94.34,90.82,91.36
0.57,91.19,89.66,93.70,88.33,94.63,90.74,91.38
0.60,91.17,89.57,93.56,88.28,94.37,90.53,91.25
0.63,91.15,89.49,93.34,88.23,94.07,90.45,91.12
0.67,91.36,89.55,93.79,88.50,93.65,90.89,91.29
0.70,91.53,89.68,94.17,88.63,93.20,91.23,91.41
0.73,91.62,89.77,94.13,88.62,93.05,91.21,91.40
0.77,91.68,89.80,94.16,88.71,93.00,91.28,91.44
0.80,91.75,89.85,94.36,89.18,92.86,91.68,91.61
0.83,91.76,89.87,94.44,89.44,92.80,91.84,91.69
0.87,91.77,89.88,94.49,89.44,92.65,91.69,91.65
0.90,91.77,89.88,94.51,89.34,92.65,91.52,91.61
0.93,91.67,89.89,94.51,89.30,92.80,91.53,91.61
0.97,91.60,89.91,94.51,89.30,92.86,91.71,91.65
1.00,91.53,89.93,94.55,89.37,92.80,91.89,91.68
1.03,91.48,89.94,94.44,89.44,92.89,92.06,91.71
