timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.50,87.68,89.95,81.88,82.86,74.10,84.16
0.03,77.69,77.47,77.98,73.47,74.72,66.00,74.55
0.07,78.02,77.37,77.37,72.62,75.20,66.11,74.45
0.10,77.23,76.29,76.53,71.75,73.09,65.29,73.36
0.13,75.35,74.82,75.05,70.30,73.44,64.09,72.17
0.17,74.08,73.39,73.59,68.82,71.44,62.49,70.64
0.20,74.37,73.91,74.45,68.72,71.22,62.04,70.79
0.23,73.32,72.89,73.46,67.37,69.73,60.68,69.57
0.27,73.42,73.19,73.54,67.89,69.50,60.50,69.67
0.30,74.44,74.40,75.09,68.76,70.60,61.28,70.76
0.33,74.35,74.24,74.31,68.88,69.70,61.48,70.49
0.37,75.08,75.53,74.67,70.12,70.66,61.86,71.32
0.40,73.44,74.05,73.11,68.58,69.90,60.17,69.88
0.43,72.55,73.35,71.39,65.88,66.44,56.38,67.67
0.47,72.24,73.25,69.90,65.27,64.43,56.03,66.85
0.50,73.31,74.31,69.99,65.79,63.47,56.52,67.23
0.53,73.43,74.32,70.90,65.39,63.89,56.13,67.34
0.57,74.34,74.87,72.09,65.17,64.61,55.91,67.83
0.60,74.50,74.94,72.36,64.48,64.86,55.52,67.78
0.63,74.79,75.23,72.61,64.39,64.85,55.68,67.92
0.67,74.72,75.05,72.82,64.16,64.74,55.33,67.81
0.70,74.79,75.16,72.87,64.55,63.93,56.15,67.91
0.73,75.11,75.29,73.04,64.45,64.21,56.47,68.09
0.77,75.36,75.52,72.84,64.49,63.59,56.86,68.11
0.80,73.92,74.00,71.62,62.69,63.41,55.83,66.91
0.83,73.37,73.44,71.43,63.15,63.62,57.28,67.05
0.87,73.28,73.34,72.06,64.47,64.09,60.22,67.91
0.90,73.08,73.10,72.26,66.41,64.74,62.90,68.75
0.93,73.90,73.95,72.07,70.42,64.94,67.07,70.39
0.97,74.01,74.18,71.77,76.19,65.57,74.24,72.66
1.00,73.13,73.68,69.01,79.94,66.33,88.66,75.13
1.03,71.86,72.94,69.15,82.90,67.76,86.45,75.18
1.07,71.49,73.32,68.99,79.54,66.29,78.22,72.97
1.10,70.33,72.63,65.80,84.71,65.36,82.95,73.63
1.13,67.51,69.73,62.44,80.93,61.63,79.62,70.31
1.17,66.95,68.95,62.70,83.97,62.14,89.21,72.32
1.20,66.13,67.92,61.60,85.93,58.14,88.17,71.31
1.23,64.29,65.67,61.00,81.32,56.15,77.38,67.63
1.27,70.82,70.84,65.01,69.39,60.72,55.59,65.39
1.30,75.60,75.06,70.21,75.85,64.52,60.69,70.32
1.33,79.40,77.33,83.66,84.58,76.06,63.51,77.43
1.37,79.59,77.66,82.43,88.18,80.89,70.89,79.94
1.40,76.04,74.26,79.16,86.39,78.08,72.33,77.71
1.43,75.25,73.59,85.26,84.25,82.42,75.75,79.42
1.47,64.53,63.26,77.96,70.42,75.22,69.76,70.19
1.50,63.26,62.35,78.81,65.77,78.15,65.99,69.06
1.53,61.90,60.99,81.49,63.01,81.47,62.66,68.59
1.57,57.09,56.08,76.07,56.76,79.38,56.86,63.71
1.60,57.31,56.23,83.39,54.72,81.06,51.64,64.06
1.63,54.14,53.14,82.91,49.87,82.22,46.47,61.46
1.67,51.75,50.85,78.51,48.17,83.59,43.38,59.37
1.70,50.84,49.96,77.61,47.52,84.02,42.24,58.70
1.73,51.44,50.56,81.19,47.79,81.18,42.31,59.08
1.77,50.98,50.16,80.29,47.63,80.96,41.40,58.57
1.80,51.36,50.67,80.93,47.59,80.31,41.00,58.64
1.83,50.55,49.90,78.26,47.00,82.32,40.42,58.08
1.87,50.60,49.92,78.15,47.10,80.21,39.92,57.65
1.90,50.63,49.97,78.25,47.07,82.95,39.72,58.10
1.93,50.39,49.74,77.77,46.68,85.66,39.29,58.26
1.97,50.44,49.84,77.44,46.62,85.64,39.06,58.17
2.00,50.56,50.01,77.72,46.80,86.08,39.29,58.41
2.03,50.62,50.00,78.19,46.95,86.72,39.43,58.65
2.07,50.73,50.04,78.77,47.09,86.71,39.57,58.82
2.10,50.89,50.13,79.38,47.24,86.50,39.75,58.98
2.13,51.09,50.36,80.19,47.43,86.23,39.88,59.20
2.17,51.36,50.67,81.36,47.63,84.79,40.04,59.31
2.20,51.77,51.08,83.02,47.89,82.77,40.17,59.45
2.23,52.18,51.48,84.27,48.14,81.44,40.35,59.64
2.27,52.55,51.82,85.30,48.32,80.41,40.44,59.81
2.30,52.74,51.96,85.71,48.42,79.85,40.49,59.86
2.33,52.82,51.95,85.91,48.56,79.36,40.62,59.87
2.37,52.95,52.08,86.27,48.66,79.15,40.78,59.98
2.40,53.02,52.15,86.20,48.67,79.18,40.81,60.00
2.43,52.95,52.10,85.83,48.61,79.42,40.79,59.95
2.47,52.78,51.98,85.34,48.48,79.82,40.72,59.85
2.50,52.49,51.70,84.53,48.32,80.55,40.63,59.70
2.53,52.57,51.88,84.09,48.31,80.63,40.67,59.69
2.57,52.70,52.00,84.06,48.39,80.47,40.86,59.75
2.60,53.05,52.28,84.56,48.59,80.14,41.09,59.95
2.63,53.28,52.45,84.93,48.71,80.01,41.24,60.10
2.67,53.26,52.43,84.74,48.71,80.60,41.26,60.17
2.70,53.25,52.43,84.56,48.72,81.06,41.27,60.21
2.73,52.91,52.09,83.49,48.52,82.14,41.19,60.06
2.77,52.34,51.51,82.02,48.14,83.49,40.94,59.74
2.80,51.71,50.93,80.37,47.81,86.21,40.72,59.63
2.83,51.59,50.82,79.97,47.78,87.16,40.79,59.69
2.87,51.71,50.97,80.06,47.84,87.39,40.86,59.81
2.90,51.44,50.70,79.28,47.68,88.62,40.78,59.75
2.93,51.23,50.50,78.59,47.52,89.63,40.71,59.70
2.97,51.06,50.33,78.06,47.39,90.14,40.65,59.60
3.00,50.93,50.21,77.65,47.31,90.63,40.61,59.56
3.03,50.85,50.13,77.31,47.27,91.01,40.60,59.53
3.07,50.58,49.85,76.60,47.13,92.02,40.53,59.45
3.10,50.42,49.68,76.18,47.04,92.65,40.48,59.41
3.13,50.37,49.65,75.96,47.04,93.29,40.49,59.47
3.17,50.55,49.83,76.42,47.14,93.36,40.65,59.66
3.20,50.98,50.32,77.46,47.41,92.79,40.87,59.97
3.23,51.10,50.45,77.77,47.49,92.27,40.93,60.00
3.27,51.28,50.66,78.22,47.65,91.36,41.06,60.04
3.30,51.56,50.95,78.30,47.93,89.18,41.27,59.87
3.33,51.76,51.15,78.44,48.10,88.66,41.34,59.91
3.37,52.27,51.70,79.60,48.44,87.11,41.51,60.10
3.40,52.44,51.93,79.97,48.53,84.69,41.53,59.85
3.43,52.60,52.10,80.28,48.67,84.05,41.59,59.88
3.47,52.84,52.29,80.73,48.78,82.73,41.57,59.82
3.50,52.78,52.25,80.61,48.76,82.03,41.49,59.66
3.53,52.99,52.47,81.19,48.65,84.52,41.24,60.18
3.57,52.40,51.93,80.26,48.35,85.10,40.84,59.82
3.60,52.34,51.70,80.21,48.47,86.37,40.71,59.97
3.63,53.13,52.38,81.48,48.98,83.57,40.95,60.08
3.67,53.83,53.04,82.74,49.43,81.44,41.13,60.27
3.70,54.33,53.47,83.30,49.74,79.07,41.26,60.19
3.73,54.72,53.86,83.08,49.96,77.78,41.36,60.13
3.77,54.55,53.79,81.72,49.75,77.47,41.29,59.76
3.80,54.87,54.11,81.83,49.89,77.09,41.41,59.87
3.83,55.94,55.35,83.00,50.37,75.46,41.94,60.34
3.87,57.07,56.49,84.41,51.04,73.62,42.79,60.90
3.90,57.47,56.90,84.53,51.31,72.77,42.95,60.99
3.93,57.56,56.97,84.77,51.44,73.67,43.07,61.25
3.97,58.09,57.47,84.45,51.71,73.77,43.34,61.47
4.00,58.48,57.98,84.44,51.99,74.07,43.51,61.75
4.03,59.14,58.67,84.19,52.50,73.31,43.77,61.93
4.07,59.30,58.96,83.96,52.69,73.28,43.85,62.01
4.10,59.46,59.10,83.68,52.81,73.34,43.86,62.04
4.13,59.68,59.31,83.79,52.96,72.96,43.96,62.11
4.17,59.73,59.37,83.60,52.96,72.69,44.01,62.06
4.20,59.75,59.36,83.41,52.95,72.31,44.05,61.97
4.23,59.92,59.52,83.35,53.02,71.49,44.10,61.90
4.27,59.91,59.49,83.22,52.98,71.29,44.08,61.83
4.30,59.96,59.58,82.87,52.90,70.84,44.05,61.70
4.33,59.54,59.15,82.47,52.45,71.16,43.87,61.44
4.37,59.02,58.60,82.04,52.10,71.41,43.70,61.14
4.40,57.95,57.52,81.16,51.47,71.73,43.24,60.51
4.43,57.68,57.26,80.65,51.33,71.61,43.14,60.28
4.47,57.53,57.12,80.42,51.24,71.52,43.10,60.15
4.50,57.15,56.75,80.03,51.02,71.65,42.94,59.92
4.53,56.81,56.45,79.69,50.74,71.82,42.77,59.71
4.57,56.64,56.29,79.44,50.56,71.88,42.66,59.58
4.60,56.48,56.13,79.32,50.41,71.87,42.59,59.47
4.63,56.31,55.97,79.15,50.28,71.82,42.58,59.35
4.67,56.25,55.90,79.02,50.19,71.53,42.62,59.25
4.70,56.24,55.88,79.00,50.17,71.29,42.61,59.20
4.73,56.52,56.12,79.20,50.31,70.95,42.73,59.31
4.77,56.78,56.36,79.38,50.44,70.69,42.84,59.41
4.80,56.72,56.33,79.23,50.41,70.77,42.82,59.38
4.83,56.77,56.41,79.28,50.53,70.70,42.86,59.42
4.87,56.77,56.42,79.22,50.61,70.40,42.85,59.38
4.90,56.82,56.48,79.33,50.62,70.70,42.73,59.45
4.93,56.50,56.15,79.05,50.47,71.04,42.56,59.29
4.97,54.98,54.57,77.96,49.85,72.37,41.85,58.60
5.00,54.33,53.80,77.18,49.54,72.33,41.53,58.12
5.03,54.29,53.61,76.73,49.53,70.86,41.33,57.73
5.07,54.14,53.31,76.58,49.53,70.88,41.26,57.62
5.10,54.06,53.20,76.58,49.61,71.03,41.26,57.62
5.13,54.05,53.15,76.52,49.69,70.80,41.35,57.59
