timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,83.53,87.57,84.76,91.09,89.19,82.59,86.45
0.03,87.03,92.04,80.12,91.35,81.37,79.32,85.21
0.07,88.22,94.53,82.68,94.58,83.07,82.81,87.65
0.10,91.10,95.33,85.74,95.64,87.87,88.67,90.73
0.13,93.91,92.44,83.95,85.16,85.21,80.30,86.83
0.17,90.34,95.87,84.39,93.04,86.10,86.33,89.35
0.20,93.88,97.36,84.10,91.45,89.89,84.68,90.23
0.23,93.98,98.45,84.51,91.76,87.85,84.00,90.09
0.27,93.71,98.49,84.66,91.67,88.24,85.07,90.30
0.30,93.17,99.20,84.73,92.86,87.35,85.13,90.41
0.33,93.59,99.02,84.62,92.28,88.44,84.85,90.47
0.37,92.80,97.89,85.37,93.80,88.12,85.99,90.66
0.40,92.28,96.56,84.66,93.79,86.72,86.07,90.01
0.43,92.18,96.47,84.33,93.49,86.80,86.28,89.93
0.47,91.56,95.42,84.28,93.45,86.45,86.60,89.63
0.50,91.84,95.46,84.32,93.54,86.62,86.88,89.78
0.53,92.43,95.89,84.90,93.80,86.72,87.23,90.16
0.57,92.89,96.10,85.22,93.47,86.47,86.37,90.08
0.60,93.25,96.30,85.61,93.27,86.27,85.65,90.06
0.63,93.86,96.97,85.59,93.23,86.13,85.56,90.22
0.67,94.04,97.41,85.32,93.12,86.18,85.68,90.29
0.70,94.05,97.52,85.32,93.17,86.50,85.93,90.42
0.73,94.03,97.70,85.46,93.20,87.33,86.10,90.64
0.77,93.97,97.66,85.67,93.22,88.09,86.06,90.78
0.80,94.02,97.67,85.75,93.23,88.56,86.31,90.92
0.83,94.27,97.83,86.02,93.17,89.16,86.40,91.14
0.87,94.48,97.97,86.22,93.18,89.49,86.46,91.30
0.90,94.90,98.14,86.63,93.08,90.09,86.45,91.55
0.93,94.98,98.28,86.69,93.05,90.69,86.79,91.75
0.97,94.74,98.19,86.78,93.00,91.19,87.10,91.83
1.00,94.72,98.16,86.99,92.93,91.70,87.29,91.96
1.03,94.58,98.77,84.93,92.72,89.34,86.76,91.18
1.07,94.62,98.41,84.57,92.50,88.84,86.75,90.95
1.10,94.58,98.16,84.36,92.38,88.69,86.59,90.79
1.13,94.61,97.78,84.12,92.12,88.59,86.41,90.60
1.17,94.63,97.57,83.97,91.95,88.50,86.19,90.47
1.20,94.45,97.66,83.52,92.01,87.41,86.36,90.24
1.23,94.47,98.58,84.24,92.60,86.63,86.55,90.51
1.27,94.36,98.98,84.34,92.89,86.64,86.57,90.63
1.30,94.27,99.13,84.74,93.05,86.74,86.29,90.70
1.33,94.24,99.09,85.06,93.08,86.81,85.28,90.59
