timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,81.27,80.85,85.77,81.84,97.09,69.88,82.78
0.03,74.72,75.46,79.80,77.56,89.43,65.76,77.12
0.07,80.02,80.30,85.80,80.18,97.14,68.80,82.04
0.10,81.33,81.19,87.36,82.31,96.19,70.66,83.17
0.13,81.38,81.28,87.68,82.18,95.25,69.33,82.85
0.17,81.88,81.82,88.67,82.32,94.12,70.28,83.18
0.20,81.13,81.14,87.76,82.20,94.37,70.23,82.81
0.23,81.14,81.12,88.34,82.40,93.13,70.12,82.71
0.27,80.73,80.78,88.27,82.08,95.66,69.89,82.90
0.30,80.79,80.80,87.65,82.09,95.53,69.60,82.74
0.33,79.99,80.10,86.66,81.13,98.79,69.00,82.61
0.37,80.79,80.82,87.55,81.55,96.61,69.57,82.81
0.40,80.95,80.94,87.63,81.75,94.94,70.03,82.71
0.43,81.20,81.15,87.85,82.07,94.25,70.46,82.83
0.47,81.35,81.28,88.03,82.26,94.17,70.68,82.96
0.50,81.52,81.44,88.26,82.25,94.06,71.00,83.09
0.53,81.50,81.43,88.14,82.08,93.86,70.94,82.99
0.57,81.41,81.35,87.96,81.96,95.19,70.76,83.10
0.60,81.44,81.39,88.02,81.93,96.26,70.57,83.27
0.63,81.46,81.40,87.98,81.75,96.39,70.38,83.22
0.67,81.38,81.35,87.85,81.59,96.40,70.11,83.11
0.70,81.36,81.35,87.82,81.42,96.38,70.05,83.06
0.73,81.37,81.38,87.85,81.40,96.26,69.99,83.04
0.77,81.36,81.36,87.88,81.29,96.38,70.12,83.07
0.80,81.27,81.28,87.75,81.03,96.75,70.09,83.03
0.83,81.23,81.24,87.71,80.99,96.98,70.07,83.04
0.87,81.23,81.25,87.75,81.00,97.01,70.07,83.05
0.90,81.26,81.27,87.81,81.03,97.02,70.13,83.09
0.93,81.32,81.33,87.91,81.13,97.04,70.13,83.14
0.97,81.33,81.36,87.94,81.19,97.02,70.09,83.15
1.00,81.33,81.36,87.94,81.20,97.16,69.99,83.16
1.03,81.34,81.36,87.93,81.21,97.33,69.92,83.18
1.07,81.34,81.37,87.93,81.22,97.44,69.87,83.19
1.10,81.34,81.36,87.91,81.22,97.51,69.79,83.19
1.13,81.34,81.37,87.92,81.23,97.51,69.75,83.19
1.17,81.35,81.37,87.92,81.24,97.65,69.71,83.21
1.20,81.35,81.38,87.91,81.26,97.68,69.71,83.21
1.23,81.32,81.35,87.83,81.25,97.92,69.67,83.22
1.27,81.30,81.33,87.75,81.24,98.07,69.62,83.22
1.30,81.26,81.29,87.63,81.20,98.25,69.55,83.20
1.33,81.27,81.30,87.62,81.21,98.15,69.56,83.19
1.37,81.36,81.39,87.72,81.25,97.76,69.64,83.19
1.40,81.43,81.46,87.76,81.26,97.45,69.72,83.18
1.43,81.46,81.48,87.79,81.27,97.22,69.75,83.16
1.47,81.46,81.48,87.78,81.28,97.24,69.77,83.17
1.50,81.49,81.51,87.82,81.30,97.00,69.78,83.15
1.53,81.50,81.53,87.84,81.30,96.60,69.81,83.10
1.57,81.50,81.53,87.83,81.23,96.49,69.79,83.06
1.60,81.50,81.55,87.83,81.17,96.30,69.76,83.02
1.63,81.50,81.55,87.83,81.15,96.20,69.72,82.99
1.67,81.51,81.56,87.82,81.10,96.22,69.70,82.98
1.70,81.49,81.55,87.80,81.05,96.30,69.67,82.98
1.73,81.49,81.55,87.76,81.05,96.51,69.66,83.01
1.77,81.45,81.53,87.71,81.05,96.75,69.64,83.02
1.80,81.41,81.50,87.65,81.04,96.96,69.57,83.02
1.83,81.37,81.49,87.59,81.07,97.08,69.54,83.02
1.87,81.32,81.46,87.50,81.07,97.16,69.51,83.00
1.90,81.29,81.46,87.70,81.07,97.12,69.51,83.03
1.93,81.28,81.44,87.82,81.07,97.06,69.51,83.03
1.97,81.28,81.44,87.90,81.07,96.97,69.50,83.03
2.00,81.25,81.42,87.87,81.06,97.05,69.45,83.02
2.03,81.23,81.40,87.84,81.08,97.07,69.43,83.01
2.07,81.20,81.37,87.79,81.08,97.15,69.38,82.99
2.10,81.17,81.33,87.69,81.05,97.38,69.26,82.98
2.13,81.16,81.32,87.69,81.03,97.52,69.20,82.98
2.17,81.18,81.33,87.71,81.02,97.52,69.17,82.99
2.20,81.18,81.33,87.72,81.00,97.20,68.98,82.90
2.23,81.21,81.36,87.74,81.01,96.77,68.85,82.82
2.27,81.24,81.38,87.72,81.04,96.53,68.82,82.79
2.30,81.30,81.43,87.72,81.17,96.32,68.87,82.80
2.33,81.38,81.49,87.77,81.24,96.13,68.91,82.82
2.37,81.44,81.54,87.83,81.29,95.94,68.95,82.83
2.40,81.52,81.59,87.91,81.35,95.70,69.01,82.84
2.43,81.53,81.59,87.92,81.36,95.71,69.01,82.85
2.47,81.55,81.61,87.96,81.36,95.68,69.02,82.86
2.50,81.58,81.63,87.99,81.37,95.62,69.04,82.87
2.53,81.69,81.72,88.19,81.42,95.36,69.11,82.92
2.57,81.74,81.77,88.29,81.46,95.43,69.19,82.98
2.60,81.74,81.77,88.35,81.46,95.42,69.22,82.99
2.63,81.74,81.76,88.42,81.46,95.33,69.23,82.99
2.67,81.74,81.76,88.49,81.45,95.21,69.24,82.98
2.70,81.75,81.76,88.56,81.45,95.10,69.25,82.98
2.73,81.76,81.77,88.61,81.46,95.06,69.27,82.99
2.77,81.76,81.77,88.65,81.46,95.01,69.29,82.99
2.80,81.77,81.78,88.71,81.47,94.94,69.32,83.00
2.83,81.78,81.79,88.77,81.47,94.86,69.36,83.00
2.87,81.78,81.79,88.80,81.48,94.73,69.38,82.99
2.90,81.80,81.81,88.83,81.49,94.61,69.37,82.98
2.93,81.80,81.82,88.83,81.49,94.81,69.38,83.02
2.97,81.82,81.84,88.84,81.51,95.06,69.39,83.08
3.00,81.87,81.87,88.88,81.53,95.10,69.40,83.11
3.03,81.91,81.91,88.92,81.55,95.10,69.42,83.14
3.07,81.93,81.93,88.94,81.56,95.16,69.42,83.16
3.10,81.94,81.94,88.95,81.56,95.20,69.44,83.17
3.13,81.93,81.93,88.94,81.54,95.25,69.45,83.17
3.17,81.92,81.92,88.93,81.52,95.26,69.46,83.17
3.20,81.90,81.90,88.90,81.47,95.28,69.45,83.15
3.23,81.87,81.87,88.82,81.42,95.34,69.43,83.12
3.27,81.86,81.86,88.83,81.38,95.33,69.44,83.12
3.30,81.87,81.87,88.86,81.36,95.31,69.44,83.12
3.33,81.86,81.87,88.88,81.34,95.28,69.44,83.11
3.37,81.88,81.89,88.91,81.36,95.24,69.43,83.12
3.40,81.89,81.90,88.93,81.36,95.19,69.54,83.14
3.43,81.92,81.92,88.95,81.38,95.13,69.57,83.14
3.47,81.95,81.95,88.98,81.39,95.02,69.58,83.15
3.50,81.98,81.98,89.01,81.40,94.93,69.61,83.15
3.53,82.00,82.00,89.04,81.42,94.86,69.62,83.16
3.57,82.03,82.03,89.07,81.43,94.81,69.63,83.17
3.60,82.05,82.04,89.09,81.45,94.74,69.66,83.17
3.63,82.07,82.07,89.12,81.46,94.69,69.65,83.18
