timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,84.05,85.22,81.00,80.75,76.27,79.49,81.13
0.03,79.43,81.83,74.88,77.87,73.05,74.83,76.98
0.07,84.18,86.09,77.04,85.00,75.07,83.20,81.76
0.10,84.57,87.37,79.58,85.13,78.70,87.77,83.85
0.13,83.36,88.15,82.04,84.66,80.47,86.75,84.24
0.17,85.20,87.91,78.88,83.43,78.83,86.23,83.41
0.20,83.88,88.57,80.15,84.62,78.97,90.13,84.39
0.23,83.80,88.08,78.19,84.46,77.65,88.41,83.43
0.27,82.05,88.07,77.19,83.09,76.77,85.41,82.10
0.30,81.13,83.69,76.89,80.45,77.22,81.69,80.18
0.33,81.00,83.42,76.32,80.66,75.87,81.22,79.75
0.37,81.88,83.38,78.72,82.15,79.03,80.39,80.92
0.40,78.57,81.28,77.01,78.39,76.86,75.03,77.86
0.43,78.56,81.17,75.72,77.87,75.66,74.23,77.20
0.47,79.73,82.33,77.31,78.56,77.15,75.97,78.51
0.50,80.37,82.62,78.15,79.30,78.92,78.06,79.57
0.53,79.77,82.05,78.01,78.84,79.00,78.68,79.39
0.57,77.32,79.59,75.91,76.96,76.76,76.48,77.17
0.60,78.27,81.14,77.94,78.72,78.65,77.78,78.75
0.63,77.53,80.95,77.83,78.69,77.71,77.23,78.32
0.67,77.68,80.72,77.78,78.59,77.33,76.37,78.08
0.70,76.62,79.62,76.71,77.72,75.91,75.13,76.95
0.73,86.89,90.66,82.84,87.00,79.81,88.71,85.99
0.77,86.75,90.72,82.51,86.89,79.68,87.64,85.70
0.80,86.60,90.30,82.15,86.50,79.47,86.83,85.31
0.83,86.56,90.05,82.12,86.31,79.38,86.50,85.15
0.87,86.43,89.89,82.04,86.10,79.42,86.16,85.01
0.90,86.39,89.76,82.04,85.94,79.46,86.05,84.94
0.93,86.34,89.65,82.04,85.83,79.52,85.90,84.88
0.97,86.23,89.54,82.17,85.76,79.74,85.07,84.75
1.00,86.01,89.32,82.07,85.65,79.76,84.41,84.54
1.03,85.95,89.26,82.02,85.82,79.77,84.51,84.55
1.07,85.86,89.13,82.03,85.91,79.99,84.60,84.59
1.10,85.78,89.08,82.03,85.98,80.10,84.88,84.64
1.13,85.79,89.18,82.01,86.14,80.26,85.42,84.80
1.17,85.07,88.63,81.50,85.79,80.10,85.09,84.36
1.20,83.68,87.65,80.63,84.64,79.78,83.42,83.30
1.23,82.39,86.93,79.78,83.83,79.36,82.45,82.46
1.27,81.67,86.54,79.20,83.42,79.21,82.03,82.01
1.30,80.85,86.20,77.73,83.12,78.38,81.90,81.36
1.33,80.60,85.91,77.45,82.90,77.91,81.64,81.07
1.37,82.12,87.43,78.80,84.31,79.28,84.33,82.71
1.40,82.86,87.96,79.70,84.78,80.04,85.29,83.44
1.43,84.44,89.69,81.06,85.70,82.19,88.42,85.25
1.47,84.82,90.12,81.50,85.84,83.24,89.34,85.81
1.50,84.98,90.34,81.29,85.96,82.75,89.81,85.86
1.53,84.93,90.26,80.92,85.93,81.81,89.11,85.49
1.57,85.31,90.56,80.94,85.96,81.46,88.91,85.52
1.60,85.78,90.81,81.08,85.71,81.09,88.06,85.42
1.63,86.06,90.89,81.28,85.65,80.75,87.70,85.39
1.67,85.82,90.61,81.07,85.48,79.85,86.50,84.89
1.70,85.78,90.32,81.16,84.87,80.01,84.07,84.37
1.73,85.91,90.10,80.94,84.32,79.38,82.06,83.79
1.77,85.20,89.27,80.09,83.83,78.48,81.13,83.00
1.80,84.40,88.48,79.19,83.25,77.42,80.14,82.15
1.83,83.36,86.81,78.71,82.41,77.22,80.34,81.48
1.87,82.47,85.80,77.86,81.88,76.54,79.82,80.73
1.90,82.26,85.71,77.93,81.77,75.58,79.82,80.51
1.93,82.44,85.47,78.75,81.71,75.46,80.25,80.68
1.97,82.88,85.90,79.07,81.89,75.29,81.72,81.12
2.00,83.19,86.23,79.22,82.25,77.09,82.85,81.80
2.03,83.03,86.05,79.25,82.82,79.03,84.45,82.44
2.07,82.56,85.77,78.02,83.09,78.66,85.75,82.31
2.10,82.70,85.87,79.05,83.21,80.57,86.33,82.96
2.13,80.66,84.29,76.36,81.79,81.11,82.46,81.11
2.17,76.60,80.71,73.04,77.78,78.70,76.84,77.28
2.20,75.41,79.50,72.89,76.72,77.90,74.73,76.19
2.23,73.54,77.35,72.41,73.01,80.26,72.02,74.77
2.27,76.25,80.76,75.33,75.74,86.78,79.46,79.05
2.30,76.93,81.26,72.81,72.31,78.75,75.78,76.31
2.33,75.89,80.43,72.60,72.12,81.08,74.62,76.12
2.37,75.23,79.24,72.16,71.08,88.38,75.10,76.86
2.40,75.02,79.41,73.68,70.76,88.39,70.79,76.34
2.43,74.12,81.31,70.88,71.53,81.33,63.07,73.71
2.47,80.12,88.01,73.11,79.92,80.73,76.59,79.74
2.50,82.97,90.00,73.34,83.32,79.19,82.03,81.81
2.53,85.75,89.11,74.24,87.81,67.63,76.62,80.19
2.57,85.20,86.35,72.23,91.36,48.91,69.42,75.58
2.60,86.20,88.41,68.65,85.20,58.30,76.70,77.24
2.63,83.56,87.29,73.23,77.06,84.63,81.42,81.20
2.67,81.72,84.61,75.31,76.33,94.62,80.44,82.17
2.70,80.60,81.88,74.71,73.21,72.43,73.54,76.06
2.73,85.03,87.24,73.66,77.34,59.47,66.67,74.90
2.77,80.69,80.98,65.38,86.85,71.71,76.89,77.08
2.80,71.14,70.77,57.76,93.15,59.10,81.28,72.20
