timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,85.84,86.43,86.69,82.64,91.45,85.42,86.41
0.03,93.32,93.33,89.63,90.27,80.18,85.60,88.72
0.07,94.54,95.58,95.70,90.46,89.13,90.21,92.60
0.10,78.45,78.00,76.08,83.30,67.24,78.18,76.87
0.13,88.71,88.27,85.94,91.37,79.35,80.86,85.75
0.17,90.61,89.97,90.20,91.01,82.79,84.77,88.22
0.20,95.62,95.55,95.25,95.67,87.93,89.29,93.22
0.23,92.85,92.31,93.69,94.98,86.61,88.36,91.47
0.27,93.40,92.83,94.19,95.12,87.03,87.04,91.60
0.30,93.66,93.43,94.13,94.85,87.02,86.82,91.65
0.33,97.86,97.87,96.80,94.76,90.32,91.06,94.78
0.37,98.69,98.41,95.49,93.46,92.92,92.61,95.26
0.40,98.35,97.86,95.42,93.33,93.50,91.72,95.03
0.43,98.42,97.60,94.91,92.99,93.70,91.53,94.86
0.47,99.04,97.73,94.75,93.57,93.55,91.50,95.02
0.50,99.19,97.72,94.86,93.42,93.78,91.98,95.16
0.53,98.62,97.39,94.67,92.65,94.66,92.85,95.14
0.57,98.33,97.41,94.19,92.47,95.34,92.89,95.11
0.60,97.69,97.06,94.00,92.15,95.89,93.39,95.03
0.63,97.34,96.78,93.67,91.82,96.12,93.90,94.94
0.67,98.03,97.46,94.23,92.28,95.44,93.60,95.17
0.70,98.64,97.95,94.58,92.57,94.71,93.47,95.32
0.73,98.64,97.93,94.70,92.56,94.44,93.94,95.37
0.77,98.61,97.91,94.82,92.73,94.39,94.27,95.45
0.80,98.19,97.88,94.69,92.80,94.63,94.57,95.46
0.83,98.19,98.01,94.98,93.05,93.90,94.44,95.43
0.87,98.21,98.13,95.19,93.20,93.39,94.40,95.42
0.90,98.30,98.29,95.43,93.33,93.18,94.58,95.52
0.93,98.09,98.01,95.27,93.13,93.31,95.07,95.48
0.97,98.20,98.19,95.43,93.25,93.31,95.02,95.57
1.00,98.43,98.36,95.69,93.59,93.39,94.94,95.73
1.03,98.99,99.13,95.21,94.16,94.08,92.87,95.74
1.07,99.10,99.34,95.49,94.22,94.01,92.77,95.82
1.10,99.12,99.39,95.61,94.22,94.06,92.42,95.80
1.13,99.29,99.48,95.44,94.18,94.18,92.14,95.78
1.17,99.45,99.55,95.41,94.05,94.19,91.60,95.71
1.20,99.45,99.52,95.49,93.92,94.32,91.41,95.68
1.23,99.48,99.57,95.60,93.83,94.33,91.57,95.73
1.27,99.82,99.64,95.64,93.86,94.15,91.62,95.79
1.30,99.69,99.42,95.57,93.75,94.45,91.62,95.75
1.33,99.31,99.02,95.51,93.48,94.79,91.03,95.52
1.37,99.21,98.90,95.45,93.39,94.93,90.42,95.38
1.40,99.43,98.94,95.37,93.44,94.70,89.80,95.28
1.43,99.02,98.77,95.26,93.34,94.91,89.39,95.12
1.47,98.89,98.71,95.16,93.39,94.91,89.45,95.08
1.50,98.62,98.51,95.10,93.38,95.09,89.45,95.02
1.53,98.64,98.52,94.98,93.42,94.92,89.46,94.99
1.57,98.89,98.67,94.95,93.49,94.71,89.49,95.03
1.60,98.95,98.68,95.01,93.48,94.49,89.51,95.02
