timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,76.16,76.09,77.33,75.71,71.52,74.31,75.19
0.03,69.55,69.30,69.39,68.68,63.82,67.87,68.10
0.07,71.52,71.25,71.84,69.76,65.75,68.80,69.82
0.10,68.10,67.82,67.44,67.72,62.69,66.91,66.78
0.13,66.73,66.53,65.78,66.82,60.74,65.26,65.31
0.17,68.85,68.70,68.74,69.97,63.97,68.43,68.11
0.20,69.56,69.40,69.52,69.79,64.53,68.73,68.59
0.23,68.73,68.53,68.83,69.00,63.04,69.03,67.86
0.27,69.00,68.72,69.27,68.84,64.29,69.13,68.21
0.30,68.87,68.77,68.61,68.49,64.09,68.56,67.90
0.33,68.62,68.52,68.39,68.68,63.93,68.56,67.78
0.37,68.86,68.85,68.91,69.09,64.28,69.10,68.18
0.40,69.10,69.06,69.13,69.01,64.40,68.91,68.27
0.43,69.29,69.24,69.33,69.09,64.65,68.74,68.39
0.47,69.32,69.26,69.30,69.05,64.67,68.39,68.33
0.50,69.29,69.21,69.33,68.91,64.60,68.45,68.30
0.53,69.47,69.45,69.69,69.51,64.96,69.08,68.69
0.57,69.41,69.44,69.41,69.53,64.73,69.33,68.64
0.60,69.67,69.71,69.74,69.94,65.01,70.04,69.02
0.63,69.51,69.58,69.71,69.84,65.05,69.93,68.94
0.67,69.34,69.42,69.65,69.67,65.07,69.61,68.79
0.70,69.22,69.28,69.62,69.63,64.89,69.50,68.69
0.73,69.25,69.29,69.65,69.58,64.73,69.29,68.63
0.77,69.34,69.33,69.79,69.63,64.58,69.11,68.63
0.80,69.48,69.43,70.01,69.78,64.71,69.20,68.77
0.83,69.52,69.44,70.10,69.83,64.77,69.25,68.82
0.87,69.49,69.38,70.09,69.81,64.68,69.24,68.78
0.90,69.56,69.44,70.21,69.90,64.69,69.37,68.86
0.93,69.52,69.39,70.20,69.81,64.63,69.16,68.78
0.97,69.54,69.41,70.23,69.84,64.65,69.05,68.78
1.00,69.51,69.38,70.16,69.75,64.58,68.88,68.71
1.03,69.53,69.39,70.23,69.68,64.60,68.85,68.71
1.07,69.58,69.44,70.37,69.70,64.59,68.86,68.76
1.10,69.73,69.60,70.58,69.89,64.75,69.03,68.93
1.13,69.89,69.77,70.80,70.09,65.02,69.21,69.13
1.17,69.77,69.67,70.70,70.00,65.06,69.21,69.07
1.20,69.56,69.46,70.25,69.77,64.77,69.02,68.80
1.23,69.41,69.28,69.98,69.52,64.68,68.78,68.61
1.27,69.20,69.07,69.63,69.40,64.47,68.61,68.40
1.30,69.03,68.89,69.35,69.22,64.36,68.38,68.21
1.33,68.99,68.84,69.31,69.21,64.36,68.30,68.17
1.37,68.78,68.62,69.07,68.91,64.11,67.93,67.90
1.40,68.32,68.15,68.77,68.21,63.84,67.32,67.43
1.43,68.02,67.84,68.79,67.93,63.63,66.94,67.19
1.47,67.80,67.63,68.68,67.65,63.49,66.90,67.03
1.50,67.68,67.54,68.55,67.55,62.93,67.06,66.89
1.53,67.28,67.15,68.00,67.17,62.07,66.98,66.44
1.57,66.58,66.45,67.19,65.79,61.18,65.07,65.38
1.60,66.23,66.05,67.04,64.31,60.54,63.82,64.66
1.63,65.66,65.38,66.43,63.22,59.52,62.65,63.81
1.67,65.39,65.10,66.22,62.86,58.98,62.30,63.48
1.70,65.18,64.87,66.28,62.12,58.61,61.70,63.13
1.73,65.34,65.00,66.81,61.77,58.68,61.78,63.23
1.77,65.48,65.06,67.28,61.83,58.58,61.74,63.33
1.80,64.79,64.30,67.25,60.68,57.63,60.61,62.54
1.83,63.92,63.39,66.69,59.35,56.66,58.76,61.46
1.87,64.03,63.44,66.64,58.49,56.92,57.40,61.15
1.90,63.78,63.10,66.29,57.44,56.65,56.35,60.60
1.93,62.93,62.01,66.96,55.96,56.00,53.43,59.55
1.97,62.96,62.06,67.25,55.20,55.11,51.26,58.98
2.00,62.83,62.01,67.53,54.54,54.39,49.34,58.44
2.03,63.03,62.44,68.49,54.87,55.00,49.54,58.89
2.07,62.68,62.29,68.41,54.93,54.89,49.16,58.73
2.10,62.61,62.53,68.94,55.07,55.88,49.61,59.11
2.13,63.12,63.18,69.55,57.00,57.44,49.64,59.99
2.17,62.36,62.43,68.62,56.62,57.69,48.20,59.32
2.20,62.98,63.04,70.09,57.60,59.50,49.40,60.43
2.23,63.06,63.23,70.32,57.41,61.90,49.58,60.92
2.27,63.89,64.09,71.61,57.96,64.54,50.07,62.02
2.30,63.71,63.85,71.64,57.17,64.60,50.36,61.89
2.33,62.23,62.32,69.51,55.61,66.37,48.47,60.75
2.37,61.43,61.52,68.00,53.89,63.11,48.50,59.41
2.40,60.66,61.03,66.80,52.49,66.24,48.82,59.34
2.43,60.93,61.23,66.77,51.52,70.75,48.52,59.95
2.47,61.32,61.56,66.48,50.06,73.03,47.89,60.06
2.50,61.50,61.71,67.50,49.29,69.61,45.87,59.25
2.53,60.01,60.16,67.11,46.80,74.34,42.73,58.52
2.57,60.12,60.21,74.07,46.50,83.34,43.03,61.21
2.60,58.36,58.32,79.61,44.87,81.67,42.72,60.93
2.63,56.38,56.26,80.97,43.52,80.00,42.03,59.86
2.67,54.67,54.33,78.37,43.55,79.03,42.91,58.81
2.70,54.34,53.87,78.18,42.04,76.75,42.59,57.96
2.73,53.76,53.37,78.47,41.77,81.72,41.14,58.37
2.77,54.10,53.67,81.40,41.86,68.26,40.32,56.60
2.80,53.92,53.48,80.14,42.18,68.07,39.79,56.26
2.83,53.85,53.43,79.88,42.34,68.02,39.11,56.11
2.87,54.39,53.92,81.98,42.64,60.18,38.96,55.34
2.90,55.00,54.60,81.73,42.55,65.22,38.39,56.25
2.93,54.81,54.52,81.28,41.90,61.93,38.27,55.45
2.97,55.55,55.27,82.74,42.26,64.35,38.10,56.38
3.00,56.73,56.55,85.86,42.60,63.34,38.01,57.18
3.03,57.58,57.42,86.27,42.90,68.02,38.26,58.41
3.07,58.18,57.98,87.54,43.37,68.41,38.45,58.99
3.10,59.23,58.86,88.75,43.64,81.02,38.53,61.67
3.13,60.65,60.27,88.97,44.42,80.06,38.64,62.17
3.17,59.61,59.04,85.50,44.74,76.38,38.16,60.57
3.20,59.58,58.84,88.84,44.20,87.36,39.08,62.98
3.23,59.52,58.71,86.91,43.81,84.16,39.19,62.05
3.27,59.65,58.79,82.58,44.38,67.86,40.70,58.99
3.30,61.02,60.18,79.08,44.30,70.06,41.06,59.28
3.33,61.50,60.70,77.38,45.11,64.48,46.20,59.23
3.37,62.08,61.33,72.92,43.61,63.28,43.05,57.71
3.40,66.87,66.94,74.28,47.84,80.74,52.76,64.90
3.43,26.42,26.18,23.51,27.55,28.06,33.33,27.51
3.47,3.70,3.73,3.76,3.80,4.14,4.29,3.90
3.50,4.41,4.24,4.52,4.24,4.89,5.21,4.59
3.53,50.47,44.59,61.15,37.34,67.06,73.83,55.74
3.57,45.72,30.73,41.84,27.22,44.38,48.85,39.79
3.60,50.97,42.05,55.52,34.94,63.29,65.62,52.06
3.63,51.20,40.43,52.83,34.09,61.21,62.94,50.45
3.67,34.97,24.55,32.59,23.90,34.37,35.02,30.90
3.70,49.99,39.44,63.22,35.98,72.71,60.93,53.71
3.73,46.46,50.75,55.00,41.87,69.37,84.69,58.02
3.77,48.36,45.28,62.05,39.49,80.34,59.83,55.89
3.80,5.80,5.76,5.85,6.11,7.31,6.43,6.21
3.83,46.45,44.87,44.93,52.57,64.58,51.00,50.73
3.87,0.29,0.29,0.31,0.28,0.35,0.34,0.31
3.90,0.26,0.26,0.28,0.25,0.32,0.31,0.28
3.93,32.50,31.97,30.93,34.15,40.68,37.91,34.69
3.97,75.59,72.55,59.06,72.03,92.58,98.27,78.34
4.00,75.05,71.99,58.63,72.99,93.25,96.59,78.08
4.03,75.83,72.16,59.00,72.11,94.18,95.02,78.05
4.07,76.83,72.80,58.04,69.71,92.82,92.17,77.06
4.10,77.60,74.11,58.64,69.42,88.49,88.74,76.17
4.13,78.27,75.24,59.14,71.38,87.39,89.25,76.78
4.17,80.11,77.11,60.89,69.62,88.05,92.42,78.03
4.20,80.57,77.52,62.10,70.24,87.96,94.49,78.81
4.23,80.20,77.43,62.18,70.64,90.11,96.85,79.57
4.27,81.40,78.53,64.70,70.33,88.04,94.75,79.62
4.30,81.96,79.13,66.59,69.69,86.79,95.73,79.98
4.33,81.79,77.28,64.95,73.49,88.38,90.35,79.37
4.37,81.50,76.92,66.08,72.22,87.57,91.70,79.33
4.40,81.11,76.55,68.33,70.85,87.84,92.53,79.54
4.43,79.49,76.06,69.46,67.91,88.66,91.33,78.82
4.47,78.64,75.86,72.59,67.97,89.96,91.12,79.36
4.50,78.18,74.54,72.87,66.46,92.91,88.90,78.98
4.53,78.15,74.51,74.37,65.61,96.30,81.84,78.46
4.57,78.19,74.78,75.27,66.60,94.57,81.85,78.54
4.60,78.43,74.87,74.30,66.02,97.89,80.47,78.66
4.63,78.26,74.85,74.75,66.43,98.41,82.17,79.15
4.67,78.09,74.90,75.44,66.64,95.95,82.11,78.85
4.70,78.00,75.10,75.80,66.52,93.14,78.41,77.83
4.73,67.39,67.65,74.44,61.45,72.18,61.54,67.44
4.77,60.35,61.03,70.29,53.98,64.58,53.07,60.55
4.80,56.50,57.15,66.16,52.52,60.07,49.05,56.91
4.83,55.86,56.65,67.08,52.53,58.39,48.10,56.44
4.87,61.17,62.05,73.12,58.52,61.29,51.87,61.34
4.90,59.75,60.63,70.78,55.04,59.09,50.82,59.35
4.93,59.55,60.41,69.85,55.33,57.39,50.81,58.89
4.97,57.12,57.59,66.77,53.58,53.77,47.77,56.10
5.00,56.92,57.36,66.11,54.32,50.49,46.62,55.30
5.03,57.46,57.88,66.96,55.38,50.44,47.28,55.90
5.07,56.84,57.20,65.79,54.48,50.12,47.08,55.25
5.10,56.95,57.21,65.99,55.22,50.49,48.08,55.66
5.13,57.27,57.49,65.97,55.52,48.12,47.54,55.32
5.17,57.79,57.95,66.61,56.09,48.64,48.29,55.89
5.20,57.39,57.49,65.53,55.03,47.62,47.29,55.06
5.23,57.74,57.81,65.33,55.84,47.47,47.64,55.30
5.27,58.14,58.16,64.74,57.26,47.27,47.29,55.48
5.30,58.88,58.90,64.94,58.54,47.34,47.38,56.00
5.33,58.76,58.75,64.49,60.00,47.38,46.68,56.01
5.37,61.33,61.43,67.03,64.90,49.22,51.19,59.19
5.40,63.32,63.36,68.89,66.44,50.44,52.83,60.88
5.43,63.94,63.96,67.61,66.63,50.78,53.26,61.03
5.47,65.63,65.58,67.63,67.59,52.48,53.88,62.13
5.50,66.04,66.10,66.20,68.48,52.83,54.43,62.35
5.53,66.43,66.70,65.20,69.20,53.61,54.70,62.64
5.57,66.99,67.40,64.89,70.08,53.68,54.85,62.98
5.60,67.49,67.90,64.97,70.04,54.00,54.64,63.17
5.63,67.32,67.64,63.43,69.99,53.16,54.66,62.70
5.67,67.27,67.50,62.75,69.40,52.49,54.89,62.38
5.70,67.41,67.51,62.38,69.54,52.54,54.81,62.36
5.73,67.15,67.32,61.15,69.41,52.58,53.73,61.89
