timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,71.66,70.74,75.24,72.37,75.47,71.94,72.90
0.03,67.33,69.86,71.42,71.20,69.66,70.56,70.00
0.07,67.50,70.72,70.16,71.23,68.22,69.35,69.53
0.10,67.57,69.51,69.61,69.80,67.22,68.64,68.72
0.13,67.51,69.19,68.82,69.98,66.84,68.92,68.54
0.17,67.72,69.16,69.24,69.65,68.03,68.52,68.72
0.20,67.66,68.86,69.78,70.02,68.18,69.49,69.00
0.23,67.79,69.12,69.32,69.85,67.69,69.77,68.92
0.27,66.44,68.17,69.29,69.35,67.88,68.87,68.33
0.30,65.98,68.16,68.82,69.29,67.46,68.33,68.01
0.33,66.33,68.29,69.46,68.77,68.15,68.34,68.22
0.37,66.27,68.19,69.58,68.98,68.52,69.11,68.44
0.40,66.52,68.26,69.51,69.23,68.31,69.51,68.56
0.43,66.87,68.46,69.69,69.47,68.33,70.04,68.81
0.47,67.02,68.56,69.70,69.68,68.01,70.07,68.84
0.50,67.25,68.62,69.67,69.66,67.99,70.21,68.90
0.53,67.33,68.55,69.86,69.55,68.41,70.45,69.02
0.57,67.14,68.35,69.48,69.24,68.50,70.15,68.81
0.60,67.01,68.18,69.18,68.92,68.16,70.12,68.59
0.63,66.90,68.06,69.35,68.73,68.28,70.51,68.64
0.67,66.58,67.80,69.62,68.49,68.31,70.28,68.52
0.70,65.86,67.35,69.47,68.13,67.82,69.91,68.09
0.73,65.54,67.26,69.13,67.94,67.39,69.64,67.82
0.77,65.50,67.37,69.14,68.11,67.46,69.82,67.90
0.80,65.46,67.39,69.08,68.24,67.13,70.05,67.89
0.83,65.70,67.60,69.31,68.54,67.13,70.49,68.13
0.87,65.90,67.69,69.61,68.70,67.16,70.70,68.29
0.90,65.78,67.49,69.52,68.58,66.91,70.47,68.12
0.93,66.05,67.56,69.75,68.86,66.96,70.64,68.30
