timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,64.21,66.60,61.62,72.35,55.70,78.01,66.42
0.03,88.82,91.27,85.03,97.41,72.69,83.91,86.52
0.07,78.19,77.68,74.68,85.07,66.15,85.11,77.81
0.10,84.49,85.27,80.85,92.45,70.13,84.19,82.90
0.13,97.79,98.20,87.64,91.55,75.78,78.13,88.18
0.17,98.79,97.85,87.95,90.66,76.01,77.28,88.09
0.20,98.50,97.15,88.21,89.93,76.07,77.77,87.94
0.23,98.35,97.83,87.83,90.28,75.67,78.20,88.03
0.27,99.78,97.17,87.68,88.71,75.92,76.95,87.70
0.30,99.68,97.07,88.19,89.36,76.13,77.81,88.04
0.33,98.69,95.76,89.14,87.75,76.77,76.29,87.40
0.37,97.82,95.09,89.40,87.78,77.16,76.28,87.25
0.40,99.08,95.93,88.70,88.50,76.74,76.71,87.61
0.43,98.33,98.15,88.21,91.03,75.55,79.08,88.39
0.47,98.14,98.48,87.88,91.49,75.41,79.15,88.42
0.50,97.87,98.96,87.61,91.95,75.14,79.32,88.48
0.53,97.86,99.27,87.84,91.66,75.25,78.82,88.45
0.57,95.13,96.26,86.66,94.88,73.61,80.84,87.90
0.60,93.45,94.07,85.78,96.49,72.78,81.77,87.39
0.63,93.05,93.44,85.53,96.92,72.48,82.02,87.24
0.67,93.50,93.85,86.09,96.51,72.84,81.99,87.47
0.70,93.78,94.16,86.39,96.03,72.97,81.63,87.49
0.73,94.26,94.71,86.74,95.46,73.14,81.10,87.57
0.77,94.37,94.92,86.74,95.19,73.05,81.00,87.55
0.80,94.87,95.49,87.02,94.42,73.20,80.38,87.56
0.83,95.15,95.86,87.22,94.05,73.31,80.10,87.61
0.87,95.32,96.18,87.37,93.62,73.38,80.00,87.65
0.90,95.43,96.47,87.46,93.31,73.41,79.88,87.66
0.93,95.61,96.59,87.46,93.07,73.52,79.73,87.66
0.97,95.78,96.80,87.51,92.78,73.62,79.51,87.67
1.00,95.83,96.81,87.45,92.71,73.61,79.46,87.64
1.03,95.98,96.94,87.53,92.46,73.94,79.27,87.69
1.07,95.98,96.87,87.53,92.46,74.05,79.24,87.69
1.10,96.21,97.10,87.69,92.32,74.35,79.05,87.79
1.13,96.26,97.16,87.79,92.33,74.52,79.02,87.85
1.17,95.97,96.82,87.66,92.71,74.47,79.26,87.82
1.20,95.91,96.66,87.57,92.91,74.41,79.43,87.82
1.23,95.85,96.54,87.50,93.19,74.36,79.59,87.84
1.27,95.72,96.41,87.42,93.24,74.28,79.68,87.79
1.30,95.66,96.37,87.41,93.34,74.27,79.76,87.80
1.33,95.75,96.44,87.56,93.41,74.36,79.49,87.83
1.37,96.12,96.82,87.87,93.12,74.57,79.10,87.94
1.40,96.49,97.20,88.16,92.78,74.78,78.83,88.04
1.43,96.76,97.43,88.34,92.51,74.75,78.69,88.08
1.47,97.41,98.04,88.74,91.86,74.66,78.21,88.15
1.50,97.63,98.25,88.78,91.65,74.46,78.08,88.14
1.53,97.89,98.48,88.83,91.42,74.41,77.93,88.16
1.57,98.48,98.98,89.04,90.84,74.30,77.54,88.20
1.60,98.75,99.21,89.13,90.61,74.30,77.36,88.23
1.63,99.14,99.39,89.18,90.35,74.30,77.15,88.25
1.67,99.45,99.36,89.21,90.11,74.34,76.93,88.23
1.70,98.87,99.31,88.91,90.72,74.09,77.26,88.19
1.73,98.96,99.36,88.99,90.57,74.17,77.27,88.22
1.77,98.92,99.34,89.07,90.52,74.21,77.33,88.23
1.80,98.55,99.15,88.96,90.98,74.14,77.63,88.24
1.83,98.18,98.78,88.77,91.44,73.99,77.95,88.18
1.87,97.86,98.36,88.56,91.82,73.84,78.24,88.11
1.90,97.57,97.94,88.41,91.98,73.68,78.39,88.00
1.93,97.61,97.89,88.47,91.90,73.68,78.36,87.99
1.97,97.80,97.93,88.61,91.54,73.57,78.13,87.93
2.00,98.72,98.70,88.99,90.35,73.59,77.44,87.97
2.03,98.73,98.74,89.00,89.92,73.49,77.18,87.84
2.07,98.63,98.73,88.97,89.37,73.54,76.87,87.69
2.10,97.96,98.08,89.12,88.10,74.07,76.04,87.23
2.13,96.75,96.88,88.71,86.87,74.57,75.31,86.51
2.17,95.54,95.63,88.38,85.80,75.11,74.57,85.84
2.20,94.55,94.72,87.92,85.15,75.47,74.16,85.33
2.23,93.74,93.88,87.61,84.53,75.75,73.70,84.87
2.27,93.33,93.49,87.40,84.37,75.91,73.58,84.68
2.30,92.93,92.71,87.32,83.78,76.14,73.20,84.34
2.33,92.36,91.99,86.97,83.23,76.21,72.87,83.94
2.37,91.72,91.31,86.60,82.64,76.26,72.44,83.50
2.40,92.17,91.85,86.63,82.98,76.00,72.71,83.72
2.43,92.68,92.44,86.80,83.41,75.83,72.95,84.02
2.47,93.04,92.85,86.95,83.77,75.69,73.09,84.23
2.50,93.36,93.23,87.11,84.15,75.56,73.29,84.45
2.53,94.00,93.75,87.34,84.84,75.34,73.75,84.84
2.57,94.31,94.06,87.43,85.16,75.22,74.01,85.03
2.60,94.82,94.53,87.58,85.61,74.98,74.40,85.32
2.63,96.39,96.21,88.07,87.16,74.26,75.51,86.27
2.67,96.95,96.97,88.11,87.85,73.72,75.98,86.60
2.70,97.45,97.64,88.05,88.49,73.18,76.49,86.89
2.73,97.43,97.71,88.01,88.57,72.86,76.70,86.88
2.77,97.40,97.74,87.98,88.66,72.83,76.80,86.90
2.80,97.27,97.66,88.00,88.58,72.93,76.69,86.86
2.83,97.34,97.75,88.02,88.75,72.93,76.87,86.94
2.87,97.36,97.77,88.03,88.85,72.91,77.01,86.99
2.90,96.97,96.99,87.99,88.06,73.31,76.61,86.66
2.93,96.26,95.70,87.79,86.33,73.85,75.71,85.94
2.97,95.59,94.72,87.47,85.04,74.25,75.04,85.35
3.00,95.43,94.35,86.49,84.32,74.34,75.22,85.03
3.03,94.72,93.53,86.43,83.42,75.54,75.57,84.87
3.07,93.67,92.44,86.31,82.44,77.33,77.66,84.97
3.10,92.53,90.95,85.94,81.88,79.68,78.40,84.90
3.13,91.39,89.83,85.92,81.80,82.92,80.42,85.38
3.17,89.31,87.75,86.39,80.98,86.18,80.19,85.13
3.20,86.62,83.76,85.80,79.68,84.63,80.74,83.54
3.23,89.29,85.94,88.12,83.71,86.64,84.64,86.39
3.27,90.67,86.82,90.15,85.99,86.11,84.48,87.37
3.30,89.26,86.60,89.60,87.01,85.56,81.23,86.54
3.33,97.88,97.49,93.15,90.01,80.56,84.47,90.59
3.37,94.30,93.71,84.63,92.21,76.60,87.24,88.11
3.40,89.54,89.64,82.07,90.93,79.82,84.83,86.14
3.43,89.10,88.93,81.02,87.86,78.81,80.66,84.40
3.47,87.62,88.21,79.61,92.14,77.71,82.16,84.58
3.50,84.21,85.78,75.64,93.43,76.71,86.75,83.75
3.53,80.38,80.11,72.92,89.87,73.94,89.20,81.07
3.57,79.37,77.36,71.70,82.77,67.75,78.68,76.27
3.60,77.95,76.01,71.88,85.44,70.51,84.44,77.70
3.63,88.79,86.20,81.01,88.30,78.51,79.28,83.68
3.67,93.79,91.49,80.11,90.33,82.22,82.57,86.75
3.70,88.98,88.34,80.66,96.52,83.81,87.37,87.61
3.73,88.95,86.87,82.91,95.00,84.53,88.56,87.80
3.77,83.82,80.83,88.91,97.36,91.68,82.01,87.44
3.80,79.20,75.76,79.54,90.99,89.35,77.19,82.01
3.83,75.26,73.31,81.33,85.74,86.42,82.92,80.83
3.87,72.30,70.73,82.90,79.78,95.15,80.41,80.21
3.90,69.39,67.73,83.63,72.06,91.82,72.04,76.11
3.93,83.49,82.62,95.24,96.60,78.58,71.78,84.72
3.97,77.13,76.19,92.15,81.92,72.74,75.48,79.27
