timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.14,89.48,82.76,86.24,86.35,83.89,86.14
0.03,84.11,91.41,76.12,84.91,78.70,80.42,82.61
0.07,86.55,90.82,78.32,88.68,81.90,85.70,85.33
0.10,88.63,89.36,80.12,88.23,83.95,88.96,86.54
0.13,87.02,86.84,78.34,87.29,81.41,88.80,84.95
0.17,86.13,86.06,77.64,87.90,80.97,90.00,84.78
0.20,86.92,86.68,78.19,87.82,81.74,89.65,85.17
0.23,87.10,86.56,78.55,86.93,81.72,88.91,84.96
0.27,86.79,86.77,78.68,86.78,81.26,90.25,85.09
0.30,86.31,86.60,77.86,87.14,80.66,90.64,84.87
0.33,86.44,86.75,78.10,86.77,81.54,89.90,84.92
0.37,86.23,86.60,77.45,87.45,80.06,91.47,84.88
0.40,86.61,87.19,77.68,87.73,80.03,91.06,85.05
0.43,85.92,86.55,77.16,87.50,79.45,91.47,84.68
0.47,85.61,86.36,76.84,87.44,78.96,91.98,84.53
0.50,85.46,86.39,76.77,87.34,78.65,92.05,84.44
0.53,85.08,85.96,76.64,87.36,78.23,93.28,84.43
0.57,85.22,86.18,76.56,87.21,78.22,92.88,84.38
0.60,85.23,86.24,76.51,87.24,78.31,92.88,84.40
0.63,85.03,86.04,76.17,87.35,77.90,93.42,84.32
0.67,85.74,86.88,76.51,87.44,78.68,92.87,84.69
0.70,86.22,87.50,76.79,87.46,79.53,92.70,85.03
0.73,86.57,87.95,76.80,87.51,79.95,92.57,85.22
0.77,86.88,88.35,76.83,87.51,80.30,91.92,85.30
0.80,88.03,89.89,78.18,87.10,84.43,90.42,86.34
0.83,88.06,90.00,78.16,87.07,84.58,89.80,86.28
0.87,88.07,90.01,78.13,86.96,84.70,89.04,86.15
0.90,88.04,89.98,78.12,86.77,84.51,88.32,85.96
0.93,88.01,90.07,78.36,86.76,84.19,88.15,85.92
0.97,88.01,90.04,78.43,86.84,84.15,88.26,85.95
1.00,87.96,89.98,78.51,86.97,84.22,88.34,86.00
1.03,87.93,89.90,78.42,87.09,84.05,88.54,85.99
1.07,87.91,89.85,78.30,87.15,83.80,88.66,85.94
1.10,87.82,89.73,78.14,86.96,83.61,88.70,85.83
1.13,87.69,89.60,77.92,86.87,83.44,88.82,85.72
1.17,87.57,89.49,77.81,86.82,83.32,88.88,85.65
1.20,87.51,89.49,77.88,86.77,83.44,88.96,85.67
1.23,87.47,89.44,77.86,86.80,83.56,89.13,85.71
1.27,87.43,89.43,77.82,86.87,83.53,89.41,85.75
1.30,86.89,88.55,77.44,87.04,82.95,90.46,85.55
1.33,86.12,87.39,76.83,87.10,82.24,90.62,85.05
1.37,85.60,86.72,76.27,87.08,81.63,90.43,84.62
1.40,85.39,86.46,75.99,87.05,81.26,89.15,84.22
1.43,85.22,86.25,75.76,87.03,81.01,88.55,83.97
1.47,85.48,86.56,75.96,87.06,81.35,88.24,84.11
1.50,85.75,86.90,76.16,87.01,81.66,87.85,84.22
1.53,86.03,87.28,76.34,87.00,81.82,87.45,84.32
1.57,85.96,87.26,76.28,87.05,81.64,87.63,84.30
1.60,85.92,87.33,76.31,87.04,81.62,87.61,84.31
1.63,85.90,87.41,76.34,87.04,81.63,87.71,84.34
1.67,85.88,87.46,76.32,87.08,81.57,87.95,84.37
1.70,85.86,87.49,76.33,87.20,81.54,88.45,84.48
1.73,85.34,86.72,75.85,87.47,80.87,89.54,84.30
1.77,85.01,86.27,75.54,87.55,80.55,90.10,84.17
1.80,84.61,85.73,75.20,87.51,80.19,90.17,83.90
1.83,84.40,85.43,75.03,87.45,80.16,89.92,83.73
1.87,83.82,84.69,74.75,87.38,80.04,90.03,83.45
