timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,76.28,77.10,69.98,71.92,71.40,68.30,72.50
0.03,75.71,76.21,68.44,70.31,67.69,66.13,70.75
0.07,78.50,77.72,74.71,75.02,71.40,71.21,74.76
0.10,79.11,78.13,75.80,76.46,73.60,72.56,75.94
0.13,79.42,78.66,76.39,77.19,74.34,73.23,76.54
0.17,79.62,78.84,76.97,76.12,76.31,73.06,76.82
0.20,79.27,78.62,76.39,76.07,75.23,73.08,76.44
0.23,79.02,78.46,75.97,76.26,75.81,74.17,76.62
0.27,78.79,78.34,76.12,76.55,77.07,74.62,76.91
0.30,78.63,78.05,76.18,76.10,76.28,74.39,76.61
0.33,78.64,77.83,75.99,75.61,76.63,73.78,76.41
0.37,78.53,77.64,76.31,75.66,77.35,73.94,76.57
0.40,78.75,77.79,76.19,75.56,77.79,73.56,76.61
0.43,78.87,77.90,75.91,75.63,77.25,73.12,76.45
0.47,78.99,77.97,76.07,75.53,77.67,73.07,76.55
0.50,79.07,78.03,76.05,75.50,77.82,72.73,76.53
0.53,79.04,78.04,75.91,75.45,77.81,72.79,76.51
0.57,79.01,78.06,75.92,75.35,78.17,72.63,76.53
0.60,78.98,78.06,75.93,75.39,78.37,72.52,76.54
0.63,78.96,78.08,75.94,75.42,78.46,72.78,76.61
0.67,78.96,78.10,75.90,75.43,78.29,72.92,76.60
0.70,78.95,78.12,75.92,75.49,78.17,73.04,76.61
0.73,78.96,78.12,75.91,75.52,78.02,73.15,76.61
0.77,78.97,78.13,75.94,75.52,77.83,73.13,76.59
0.80,78.98,78.14,75.91,75.50,77.60,73.09,76.54
0.83,78.99,78.16,75.88,75.51,77.46,73.11,76.52
0.87,77.28,77.31,72.20,76.23,73.52,74.11,75.11
0.90,75.78,75.70,70.74,76.59,74.02,73.70,74.42
0.93,76.72,76.51,71.97,76.46,76.84,73.40,75.32
0.97,77.71,77.50,73.58,76.88,79.27,73.54,76.42
1.00,77.86,77.80,74.29,75.97,79.58,72.60,76.35
1.03,76.57,76.70,71.48,75.52,76.15,73.49,74.99
1.07,75.59,75.98,71.03,74.81,83.21,66.61,74.54
