timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,73.96,70.74,72.37,69.27,69.99,71.46,71.30
0.03,80.89,76.46,83.41,77.61,79.90,76.57,79.14
0.07,76.35,74.46,76.90,73.69,72.69,71.43,74.25
0.10,75.39,73.65,79.65,71.79,84.67,70.31,75.91
0.13,75.77,74.12,77.54,72.79,72.47,69.79,73.75
0.17,77.15,74.89,79.22,72.96,72.14,69.14,74.25
0.20,76.51,74.31,78.17,71.69,72.23,68.52,73.57
0.23,76.08,74.09,76.60,72.91,73.74,69.36,73.80
0.27,77.04,74.18,79.67,72.80,71.88,66.15,73.62
0.30,76.56,73.69,77.33,72.37,71.81,70.01,73.63
0.33,76.58,73.77,76.18,72.50,70.77,69.10,73.15
0.37,75.78,72.70,74.64,70.95,68.74,67.31,71.69
0.40,76.53,73.24,78.18,72.73,73.31,69.09,73.85
0.43,75.15,71.85,74.17,70.21,68.85,66.19,71.07
0.47,76.30,73.21,77.15,72.45,72.79,67.87,73.30
0.50,75.75,72.68,75.04,71.77,69.80,68.26,72.22
0.53,76.11,73.16,75.53,72.95,71.15,69.39,73.05
0.57,76.25,73.29,76.06,73.20,72.43,69.41,73.44
0.60,76.19,73.22,76.69,72.77,73.13,69.38,73.56
0.63,76.07,73.16,76.67,72.62,72.86,69.53,73.48
0.67,75.99,73.02,76.81,72.65,72.87,69.81,73.52
0.70,76.08,72.91,77.21,72.63,72.60,69.63,73.51
0.73,76.16,72.80,77.25,72.40,72.64,69.15,73.40
0.77,76.16,72.81,77.00,72.38,72.59,69.27,73.37
0.80,76.39,72.83,77.72,72.52,73.05,69.23,73.62
0.83,76.33,72.84,77.60,72.50,73.00,68.98,73.54
0.87,76.31,72.83,77.79,72.49,73.07,68.86,73.56
0.90,76.22,72.76,77.86,72.35,73.05,68.65,73.48
0.93,76.14,72.70,77.75,72.28,72.67,68.61,73.36
0.97,76.02,72.56,77.61,72.10,72.29,68.54,73.18
1.00,76.04,72.54,77.58,72.09,72.10,68.56,73.15
1.03,76.11,72.58,77.61,72.12,72.14,68.50,73.18
1.07,76.18,72.59,77.61,72.13,72.16,68.39,73.18
1.10,76.24,72.58,77.61,72.13,72.08,68.49,73.19
1.13,76.24,72.57,77.64,72.04,71.96,68.38,73.14
1.17,76.24,72.57,77.67,71.97,71.90,68.25,73.10
1.20,76.23,72.56,77.69,71.92,71.36,68.26,73.00
1.23,76.24,72.55,77.70,71.87,70.82,68.17,72.89
1.27,76.21,72.47,77.69,71.82,70.59,68.18,72.83
1.30,76.19,72.44,77.81,71.88,71.62,68.22,73.03
1.33,76.33,72.62,78.11,72.48,72.09,68.91,73.42
1.37,76.37,72.67,78.16,72.80,72.08,68.93,73.50
1.40,76.11,72.72,77.86,73.27,71.51,70.50,73.66
1.43,76.04,72.99,79.80,73.83,76.91,71.97,75.26
1.47,76.12,73.26,80.04,74.25,75.74,72.09,75.25
1.50,76.49,73.65,82.68,74.95,77.90,72.31,76.33
1.53,77.31,74.54,86.10,76.83,82.45,73.36,78.43
1.57,77.61,74.91,86.99,76.77,87.42,73.71,79.57
1.60,77.85,74.67,85.33,76.78,87.92,80.83,80.56
1.63,78.03,75.58,85.02,78.14,92.31,86.55,82.60
1.67,78.08,75.62,85.04,78.15,92.55,86.44,82.65
1.70,78.04,75.55,84.85,78.04,92.72,86.70,82.65
1.73,78.07,75.51,85.06,78.03,93.81,86.80,82.88
1.77,77.99,75.45,84.54,77.99,93.53,87.01,82.75
1.80,77.21,75.74,81.64,80.24,95.61,85.50,82.66
1.83,78.05,76.34,81.47,80.78,92.44,82.54,81.94
1.87,78.05,76.24,81.18,79.80,89.23,87.01,81.92
1.90,77.82,76.31,80.26,79.90,89.37,85.46,81.52
1.93,77.76,76.66,79.80,80.34,88.13,81.35,80.67
1.97,77.77,76.69,79.33,80.39,89.09,79.15,80.41
2.00,77.75,76.69,78.96,79.90,90.39,77.15,80.14
2.03,77.87,76.68,79.63,79.13,89.90,74.83,79.67
2.07,79.38,78.23,84.79,79.83,85.72,69.22,79.53
2.10,79.31,78.20,85.75,79.92,86.81,67.31,79.55
2.13,79.31,78.21,86.75,79.79,88.50,65.56,79.69
2.17,79.29,78.03,88.24,79.43,86.74,62.72,79.07
2.20,78.93,77.74,89.67,78.82,88.25,62.17,79.26
2.23,78.73,77.56,90.92,78.03,92.11,61.96,79.88
2.27,78.16,77.31,92.20,77.49,93.65,58.81,79.60
2.30,77.49,76.82,91.93,75.45,90.95,57.66,78.38
2.33,77.20,76.53,90.38,72.86,65.48,53.00,72.58
2.37,77.45,76.40,92.62,71.88,66.17,49.21,72.29
2.40,75.33,74.51,95.29,63.38,63.28,42.30,69.01
2.43,73.69,72.71,97.61,58.78,66.73,45.36,69.15
2.47,73.42,72.31,90.88,56.38,70.85,45.67,68.25
2.50,73.06,71.87,89.65,53.79,73.53,46.92,68.14
2.53,72.02,71.10,82.31,51.13,84.75,44.06,67.56
2.57,72.58,71.75,77.95,48.37,86.06,44.66,66.90
2.60,73.04,72.10,71.96,46.73,81.89,45.11,65.14
2.63,72.26,71.79,66.90,44.23,80.96,44.99,63.52
2.67,70.64,70.43,67.14,42.90,69.78,43.49,60.73
2.70,70.03,70.08,62.34,42.24,66.98,42.39,59.01
2.73,67.67,68.00,62.19,41.20,60.38,40.57,56.67
2.77,65.85,66.20,60.07,40.01,58.28,40.44,55.14
2.80,65.51,65.90,58.05,40.07,58.73,41.21,54.91
2.83,65.60,65.93,58.08,40.23,56.53,40.30,54.45
2.87,65.63,65.97,56.89,41.43,57.24,40.26,54.57
2.90,67.00,67.26,56.50,42.54,56.56,41.16,55.17
2.93,68.88,69.01,55.98,43.16,55.75,40.93,55.62
2.97,70.13,70.04,55.08,43.30,55.88,41.55,56.00
3.00,71.40,71.04,53.97,42.62,61.47,44.40,57.48
3.03,72.00,71.48,54.82,42.73,61.64,43.73,57.73
3.07,73.12,72.54,54.05,43.21,61.54,42.65,57.85
3.10,74.14,73.36,53.78,44.34,63.13,42.01,58.46
3.13,75.54,74.35,54.11,46.16,62.70,42.26,59.19
3.17,75.49,74.50,55.09,46.40,63.13,42.86,59.58
3.20,75.36,74.58,55.75,46.85,65.52,41.70,59.96
3.23,74.60,74.02,57.75,47.27,64.60,41.67,59.99
3.27,74.72,74.24,62.23,42.76,79.39,36.70,61.67
3.30,74.42,74.09,63.95,44.23,76.45,38.84,62.00
3.33,73.42,73.19,64.70,44.47,87.10,42.98,64.31
3.37,72.01,71.92,74.73,47.77,82.01,49.94,66.40
3.40,70.72,70.75,68.69,46.90,82.16,49.31,64.75
3.43,68.29,68.37,74.58,46.15,75.27,46.78,63.24
3.47,66.17,66.21,71.82,46.23,72.89,43.54,61.14
3.50,66.14,66.03,77.36,46.28,75.08,42.34,62.21
3.53,65.58,65.40,74.25,45.85,70.37,42.00,60.58
3.57,64.10,64.06,71.76,45.13,68.21,41.74,59.17
3.60,63.61,63.64,69.09,45.58,68.35,43.64,58.99
3.63,62.21,62.39,66.16,44.66,63.89,44.11,57.24
3.67,61.21,61.46,66.10,44.22,62.45,43.85,56.55
3.70,60.35,60.65,65.71,43.47,60.08,46.26,56.09
3.73,59.22,59.59,66.35,43.43,58.99,42.70,55.04
3.77,58.65,59.06,67.23,42.27,57.58,43.08,54.65
3.80,58.34,58.78,67.62,41.74,57.39,43.25,54.52
3.83,56.99,57.52,62.27,42.58,58.58,43.37,53.55
3.87,56.97,57.59,58.13,42.46,56.87,43.81,52.64
3.90,57.05,57.77,58.19,42.12,57.52,44.84,52.91
3.93,57.40,58.12,59.25,42.32,57.86,45.68,53.44
3.97,57.04,57.87,65.35,41.95,57.42,45.06,54.12
4.00,57.90,58.80,61.29,42.48,60.02,46.40,54.48
4.03,57.52,58.50,61.41,42.69,59.96,46.05,54.35
4.07,58.25,59.36,63.15,43.24,60.39,44.97,54.89
4.10,58.43,59.45,69.28,43.21,59.67,44.06,55.68
4.13,58.40,59.31,72.72,43.42,59.36,42.74,55.99
4.17,58.49,59.48,71.44,43.70,58.70,42.35,55.69
4.20,59.94,60.87,70.85,44.40,59.72,42.96,56.46
4.23,59.46,60.40,72.32,44.22,58.76,42.92,56.35
4.27,58.20,59.10,75.85,43.74,57.58,42.40,56.15
4.30,57.63,58.50,79.21,43.81,56.96,42.41,56.42
4.33,56.62,57.46,82.19,42.66,56.58,41.16,56.11
4.37,56.17,56.94,82.12,43.01,56.59,40.96,55.96
4.40,55.13,56.03,81.51,42.26,56.82,40.11,55.31
4.43,53.83,54.77,78.58,41.83,57.66,40.16,54.47
4.47,53.97,54.73,75.99,42.46,58.33,40.24,54.29
4.50,53.70,54.52,74.41,42.44,59.34,39.68,54.02
4.53,52.79,53.64,71.98,42.68,60.14,38.74,53.33
4.57,52.43,53.28,70.80,43.05,59.41,38.64,52.94
4.60,52.62,53.46,71.03,43.60,60.31,39.02,53.34
4.63,52.90,53.70,68.38,44.08,59.37,38.75,52.86
4.67,53.12,53.90,67.38,44.53,59.67,39.58,53.03
4.70,53.57,54.25,66.54,44.85,60.17,39.90,53.21
4.73,53.73,54.39,66.73,44.96,60.34,40.27,53.40
4.77,54.01,54.69,67.10,45.47,61.47,39.66,53.74
4.80,55.28,55.90,69.30,46.17,63.29,39.22,54.86
4.83,56.62,57.27,71.18,46.26,65.32,37.70,55.72
4.87,58.01,58.70,72.06,46.77,66.59,37.99,56.69
4.90,60.25,60.95,75.26,47.57,67.45,39.82,58.55
4.93,60.91,61.58,75.71,48.66,67.15,41.12,59.19
4.97,61.44,62.08,76.29,49.31,65.76,42.59,59.58
5.00,61.42,62.04,75.91,49.53,63.89,43.03,59.30
5.03,62.33,62.92,77.38,50.07,64.64,43.66,60.17
5.07,61.89,62.47,77.00,50.39,63.65,43.53,59.82
5.10,61.90,62.45,76.75,50.87,62.57,44.13,59.78
5.13,62.61,63.03,77.84,51.34,61.37,44.64,60.14
5.17,63.09,63.47,78.17,51.69,60.12,44.81,60.23
5.20,63.92,64.30,78.73,51.98,60.20,45.37,60.75
5.23,64.13,64.46,78.70,52.37,61.26,45.03,60.99
5.27,66.01,66.34,80.69,53.61,66.34,46.46,63.24
5.30,66.22,66.58,79.92,54.05,65.42,46.38,63.10
5.33,67.59,67.98,81.22,54.93,66.07,47.29,64.18
5.37,68.99,69.37,82.76,56.14,67.79,48.22,65.54
5.40,70.10,70.45,82.18,57.70,68.90,48.51,66.31
5.43,70.91,71.25,80.14,60.14,69.73,48.81,66.83
5.47,72.12,72.51,78.44,62.76,70.44,49.41,67.61
5.50,72.42,72.91,76.01,66.01,69.18,52.74,68.21
5.53,72.60,73.30,73.54,69.10,67.57,53.01,68.19
5.57,72.70,73.58,72.10,71.05,66.29,53.79,68.25
5.60,71.85,72.94,70.21,71.90,64.95,53.74,67.60
5.63,71.85,72.98,68.67,71.89,64.52,53.36,67.21
5.67,71.98,73.07,68.21,71.97,64.24,53.86,67.22
5.70,72.43,73.51,67.89,72.37,64.45,54.14,67.46
5.73,72.42,73.52,67.08,72.37,64.34,53.79,67.25
5.77,72.57,73.71,65.43,72.66,63.78,53.80,66.99
5.80,72.70,73.81,65.11,73.03,63.31,54.49,67.08
5.83,72.77,73.86,64.98,72.95,62.52,54.79,66.98
5.87,72.98,73.97,64.48,72.68,62.48,54.00,66.77
5.90,73.62,74.43,64.83,72.94,62.84,55.01,67.28
5.93,73.80,74.53,64.43,73.20,62.85,55.66,67.41
5.97,73.57,74.32,63.87,73.62,62.32,59.05,67.79
6.00,73.60,74.31,63.61,73.69,62.29,59.97,67.91
6.03,73.59,74.30,63.50,73.77,62.16,60.24,67.93
6.07,72.89,73.72,62.58,73.70,61.24,60.39,67.42
6.10,72.95,73.72,62.46,73.81,61.27,60.50,67.45
6.13,72.99,73.68,62.39,73.93,61.30,60.57,67.48
6.17,72.92,73.61,62.22,74.42,61.30,62.20,67.78
6.20,73.39,73.80,62.57,74.30,61.69,61.98,67.96
6.23,74.03,74.02,63.15,74.22,62.22,62.29,68.32
6.27,74.48,74.21,64.10,73.43,62.91,61.56,68.45
6.30,74.68,74.29,64.53,72.06,63.91,58.22,67.95
6.33,74.84,74.33,64.90,71.73,64.39,58.61,68.13
6.37,74.72,74.17,65.00,71.40,64.66,58.75,68.12
6.40,74.84,74.18,65.08,71.06,64.87,59.31,68.22
6.43,75.01,74.31,65.18,69.78,65.37,55.46,67.52
6.47,75.25,74.46,65.54,69.64,66.89,54.37,67.69
6.50,75.33,74.53,65.26,69.83,67.48,54.02,67.74
6.53,75.40,74.72,65.31,67.97,68.19,51.43,67.17
6.57,75.40,74.69,65.43,69.09,68.97,53.05,67.77
6.60,75.75,74.91,66.39,68.98,73.04,53.60,68.78
6.63,76.02,75.11,66.70,67.81,75.55,53.77,69.16
6.67,76.30,75.35,66.91,67.70,75.68,53.91,69.31
6.70,76.86,75.75,66.95,67.72,76.23,54.15,69.61
6.73,77.17,76.01,66.71,69.18,73.21,54.40,69.45
6.77,77.52,76.27,66.89,70.43,73.05,56.37,70.09
6.80,77.45,76.26,66.81,71.26,72.54,57.73,70.34
6.83,77.82,76.55,67.97,71.26,76.10,57.34,71.17
6.87,78.58,76.96,69.32,71.17,77.58,58.12,71.96
6.90,78.79,77.16,69.76,71.12,77.76,58.40,72.17
6.93,79.15,77.42,70.37,71.14,77.61,58.65,72.39
6.97,79.38,77.62,70.92,71.47,76.09,59.79,72.54
7.00,79.34,77.58,71.28,71.75,75.08,61.11,72.69
7.03,79.41,77.62,71.42,71.17,75.47,57.06,72.02
7.07,79.42,77.61,71.56,71.21,75.53,56.76,72.02
7.10,79.51,77.57,71.78,71.20,75.69,56.91,72.11
7.13,79.58,77.63,72.35,71.28,76.81,56.76,72.40
7.17,79.73,77.72,73.06,71.36,77.53,56.86,72.71
7.20,81.07,78.22,72.98,72.29,72.44,62.02,73.17
7.23,80.81,78.13,72.55,71.59,72.42,62.61,73.02
7.27,79.64,77.53,71.20,72.63,71.33,68.22,73.42
7.30,79.41,77.36,71.06,72.56,71.09,68.87,73.39
7.33,79.15,77.21,70.81,72.52,71.04,68.29,73.17
7.37,78.66,76.91,70.10,72.76,70.76,68.94,73.02
