timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,79.15,79.89,78.98,80.63,73.73,75.46,77.97
0.03,91.24,94.66,93.44,93.35,89.70,88.50,91.82
0.07,86.29,89.49,89.94,91.21,84.06,90.23,88.54
0.10,77.93,80.56,76.77,78.65,72.34,75.89,77.02
0.13,77.84,79.29,77.71,78.84,72.46,76.21,77.06
0.17,78.90,80.28,79.16,78.14,74.48,73.77,77.45
0.20,75.62,75.81,74.53,73.55,68.93,69.64,73.01
0.23,76.53,78.19,76.75,76.86,72.26,73.15,75.62
0.27,78.60,80.64,77.90,78.59,73.90,74.41,77.34
0.30,78.68,80.94,79.58,78.69,76.27,74.28,78.07
0.33,80.13,82.09,80.79,80.38,77.45,76.87,79.62
0.37,84.54,85.36,85.06,83.08,80.58,80.52,83.19
0.40,85.85,87.07,85.20,84.98,81.87,82.15,84.52
0.43,90.89,91.41,90.29,88.61,87.23,84.35,88.80
0.47,88.47,90.07,88.06,87.57,86.36,83.12,87.28
0.50,87.66,88.78,85.57,85.93,82.84,80.84,85.27
0.53,88.52,89.37,86.30,86.00,83.50,80.24,85.65
0.57,87.84,88.98,85.38,85.96,82.51,80.35,85.17
0.60,92.03,94.61,88.50,90.35,83.98,83.25,88.79
0.63,92.10,94.81,88.55,91.00,83.46,81.87,88.63
0.67,87.48,88.58,85.34,86.72,83.31,82.29,85.62
0.70,87.66,88.73,85.89,87.80,83.84,82.59,86.09
0.73,86.53,88.07,85.85,88.12,84.21,81.00,85.63
0.77,87.64,89.74,86.12,91.93,84.39,84.79,87.44
0.80,92.00,92.98,88.55,97.12,87.66,90.89,91.53
0.83,92.64,93.44,88.95,97.69,85.68,90.78,91.53
0.87,78.50,80.21,78.03,85.06,79.26,82.05,80.52
0.90,75.82,77.84,76.38,80.31,74.65,77.88,77.15
0.93,75.08,76.87,75.41,81.82,73.34,87.64,78.36
0.97,75.85,77.33,82.16,79.59,86.19,76.40,79.59
1.00,77.51,78.55,76.55,82.65,62.91,95.59,78.96
1.03,77.77,78.40,80.58,78.96,75.44,87.12,79.71
1.07,79.06,79.39,84.22,81.01,77.05,74.31,79.17
1.10,80.20,79.96,83.09,81.63,69.50,88.01,80.40
1.13,80.20,79.97,82.26,80.08,70.45,71.35,77.39
1.17,82.76,83.02,83.85,82.78,79.80,94.52,84.45
1.20,84.08,84.76,83.49,81.74,85.17,90.28,84.92
1.23,88.56,90.70,92.17,90.64,86.33,92.22,90.10
1.27,88.97,91.37,89.40,95.57,87.88,96.09,91.54
1.30,90.91,94.80,88.82,92.22,88.22,88.24,90.53
1.33,96.58,97.99,89.10,94.78,87.18,85.50,91.85
1.37,93.86,95.31,84.87,91.34,90.88,88.85,90.85
1.40,99.47,94.88,94.07,92.90,85.73,89.55,92.77
1.43,95.75,94.17,98.43,89.65,97.45,94.00,94.91
1.47,75.77,74.91,68.43,73.17,64.79,84.96,73.67
1.50,78.80,77.53,70.81,77.00,65.97,80.61,75.12
1.53,7.73,7.67,8.74,10.25,9.90,13.93,9.71
1.57,82.49,84.94,81.65,91.15,70.43,77.35,81.34
1.60,78.58,81.20,78.04,81.55,69.47,80.82,78.28
1.63,78.86,81.38,78.99,79.83,73.27,80.50,78.81
1.67,75.79,78.36,76.51,76.39,71.52,74.60,75.53
1.70,77.18,79.94,78.07,78.24,71.51,76.49,76.90
1.73,79.09,81.12,80.61,79.43,75.61,75.31,78.53
1.77,81.49,84.26,83.17,83.07,77.93,78.32,81.37
1.80,81.71,83.64,83.56,82.59,76.45,77.22,80.86
1.83,84.94,85.98,79.17,94.85,77.21,83.91,84.34
1.87,84.72,85.79,79.07,94.67,78.26,80.30,83.80
1.90,84.66,85.59,78.16,94.91,76.88,78.69,83.15
1.93,84.41,85.25,77.53,94.78,77.45,78.19,82.93
1.97,83.19,83.78,75.81,96.87,76.83,78.44,82.49
2.00,79.31,79.28,71.67,96.17,74.48,81.90,80.47
2.03,76.34,76.18,68.95,92.58,72.50,84.98,78.59
2.07,74.91,74.71,67.83,91.00,71.93,86.17,77.76
2.10,73.16,72.90,66.70,88.90,70.96,87.85,76.74
2.13,65.45,65.03,60.51,78.81,65.28,92.38,71.24
2.17,65.03,64.56,60.16,77.97,65.09,92.09,70.82
2.20,72.75,72.51,66.19,87.46,71.14,90.62,76.78
2.23,80.12,80.30,72.34,97.57,76.70,84.65,81.94
2.27,82.84,83.37,75.89,95.05,79.24,80.76,82.86
2.30,82.54,83.36,79.51,87.85,80.45,77.27,81.83
2.33,79.46,80.17,80.34,82.82,79.21,74.51,79.42
2.37,79.34,79.48,80.44,82.07,78.90,74.29,79.09
2.40,79.42,79.19,80.98,81.72,78.67,74.30,79.05
2.43,79.70,79.18,81.46,81.77,78.71,74.43,79.21
2.47,79.31,78.58,81.31,80.74,77.61,73.87,78.57
2.50,79.91,79.28,81.75,81.45,77.40,74.54,79.06
2.53,81.00,80.32,82.07,82.37,76.22,76.57,79.76
2.57,80.56,79.78,81.73,81.89,75.52,76.14,79.27
2.60,80.46,78.93,81.64,81.53,75.50,76.09,79.03
2.63,80.61,78.66,81.71,81.37,76.63,76.26,79.21
2.67,80.98,79.01,81.89,81.66,77.60,76.87,79.67
2.70,80.89,78.54,81.75,81.48,77.87,76.85,79.56
2.73,80.95,78.35,81.70,81.51,78.28,77.28,79.68
2.77,80.36,77.62,81.42,80.81,77.87,77.34,79.24
2.80,84.86,82.45,82.41,88.07,82.63,84.00,84.07
2.83,84.48,82.74,81.73,88.61,82.90,84.72,84.20
2.87,84.63,82.98,81.59,88.99,83.15,85.37,84.45
2.90,82.44,81.72,79.40,89.59,83.11,87.27,83.92
2.93,79.82,79.52,77.15,88.21,81.82,87.41,82.32
2.97,79.95,79.63,77.26,88.54,82.23,87.58,82.53
3.00,80.49,80.14,77.80,89.13,82.56,88.29,83.07
3.03,80.38,80.07,78.45,89.17,82.54,88.72,83.22
3.07,80.97,80.55,78.95,89.83,82.79,89.00,83.68
3.10,83.35,82.40,80.78,91.59,83.78,88.79,85.12
3.13,85.11,83.39,82.25,90.31,83.68,87.17,85.32
3.17,84.96,83.24,82.29,90.05,83.06,86.82,85.07
3.20,84.91,83.19,82.33,90.05,82.95,86.74,85.03
3.23,84.86,83.16,82.29,90.12,82.89,86.61,84.99
3.27,84.84,83.17,82.29,90.20,82.90,86.64,85.01
3.30,84.86,83.23,82.46,90.31,83.26,86.83,85.16
3.33,84.82,83.42,82.47,90.84,83.39,88.03,85.49
3.37,84.53,83.56,81.88,92.78,83.97,90.87,86.26
3.40,85.87,83.98,83.19,89.79,83.85,88.58,85.88
3.43,86.32,84.66,82.78,91.78,85.25,91.58,87.06
3.47,86.75,85.05,82.72,93.02,88.09,93.70,88.22
3.50,86.95,85.27,83.05,93.91,88.70,94.79,88.78
3.53,87.01,85.28,83.69,94.27,88.69,95.41,89.06
3.57,87.33,85.72,84.03,94.39,88.67,95.07,89.20
3.60,88.29,85.84,85.23,92.43,88.47,92.43,88.78
3.63,88.80,85.94,85.56,91.77,88.46,90.95,88.58
3.67,89.15,86.63,86.19,91.63,90.12,90.42,89.02
3.70,89.69,87.39,86.67,92.55,90.87,90.26,89.57
3.73,90.44,87.95,87.50,92.66,90.72,89.71,89.83
3.77,91.02,89.25,88.08,93.79,92.07,90.02,90.71
3.80,91.40,90.17,88.85,95.31,92.86,91.11,91.62
3.83,91.15,90.15,88.98,97.83,94.67,93.36,92.69
3.87,90.78,90.00,89.44,99.13,95.59,94.96,93.32
3.90,92.92,91.42,91.30,96.22,95.27,93.73,93.48
3.93,92.08,91.07,91.06,98.06,96.56,96.51,94.22
