timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,82.19,80.32,83.77,78.39,98.06,70.00,82.12
0.03,71.51,71.76,73.62,73.46,79.66,64.66,72.44
0.07,71.90,72.09,73.74,71.78,78.56,64.14,72.03
0.10,71.12,71.34,72.98,71.20,78.62,63.17,71.41
0.13,71.06,71.21,73.76,71.89,79.42,63.92,71.88
0.17,70.55,70.68,73.28,72.04,78.86,63.06,71.41
0.20,70.67,70.84,73.61,71.78,78.52,63.30,71.45
0.23,70.87,71.14,73.65,71.97,79.91,63.46,71.83
0.27,70.07,70.34,72.38,71.18,78.40,62.93,70.88
0.30,70.29,70.55,72.63,71.88,78.10,63.45,71.15
0.33,70.54,70.80,72.97,72.16,78.15,63.59,71.37
0.37,70.14,70.40,72.36,71.66,77.23,63.24,70.84
0.40,69.83,70.10,72.01,71.17,76.38,62.90,70.40
0.43,62.32,62.71,62.23,61.94,61.47,57.25,61.32
0.47,63.01,63.73,63.70,63.81,65.70,58.81,63.13
0.50,64.45,65.04,66.93,65.12,70.95,59.49,65.33
0.53,64.55,64.99,66.17,65.66,69.46,59.08,64.99
0.57,64.74,65.29,66.83,66.01,69.22,59.17,65.21
0.60,63.64,64.12,64.92,64.90,66.63,58.62,63.80
0.63,63.68,64.06,64.73,65.24,66.56,58.97,63.87
0.67,64.50,64.88,64.88,65.93,66.04,59.95,64.36
0.70,64.07,64.31,65.27,65.22,67.43,59.00,64.22
0.73,63.46,63.87,64.66,64.57,67.68,59.16,63.90
0.77,63.33,63.59,64.13,64.35,66.83,58.67,63.48
0.80,63.81,64.12,64.47,64.93,66.76,59.63,63.95
0.83,64.34,64.56,65.10,65.56,67.39,60.17,64.52
0.87,64.10,64.22,64.54,65.20,67.17,59.68,64.15
0.90,63.97,64.12,64.57,65.19,67.60,59.43,64.15
0.93,63.72,63.86,64.34,64.80,67.49,59.03,63.87
0.97,63.61,63.75,64.03,64.65,66.73,58.94,63.62
