timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,average_similarity
0.00,88.15,87.97,96.26,82.32,92.83,74.62,87.03
0.03,76.71,76.85,78.57,71.28,77.58,66.44,74.57
0.07,86.07,86.06,91.11,77.55,89.13,69.91,83.31
0.10,85.43,85.91,91.70,75.78,86.75,69.44,82.50
0.13,78.24,78.26,81.65,72.33,79.68,65.71,75.97
0.17,79.03,79.02,81.48,72.21,80.52,66.62,76.48
0.20,73.33,73.24,74.32,68.05,72.84,64.18,70.99
0.23,79.93,80.26,81.49,72.20,80.68,68.59,77.19
0.27,80.16,80.80,82.53,74.72,82.64,71.17,78.67
0.30,87.90,87.38,93.78,78.88,88.79,72.75,84.91
0.33,86.32,86.22,92.22,77.95,88.82,72.23,83.96
0.37,79.97,81.10,81.85,74.11,82.88,69.52,78.24
0.40,76.98,78.58,77.45,72.24,77.42,67.77,75.07
0.43,81.08,81.99,83.50,75.57,85.21,71.09,79.74
0.47,81.14,81.90,83.19,75.89,84.72,71.18,79.67
0.50,82.18,83.08,84.11,75.77,87.78,70.61,80.59
0.53,83.08,83.59,86.69,76.38,90.64,71.50,81.98
0.57,84.58,84.98,88.17,77.77,92.06,72.58,83.36
0.60,86.10,86.36,90.79,78.69,95.07,73.30,85.05
0.63,82.80,83.54,86.91,77.45,90.90,72.07,82.28
0.67,80.98,81.93,83.89,76.74,87.56,71.16,80.38
0.70,79.71,80.63,81.68,76.05,85.26,70.44,78.96
0.73,77.98,78.66,79.26,73.77,82.35,68.20,76.70
0.77,77.13,77.77,77.98,73.15,80.67,67.47,75.69
0.80,77.80,78.37,78.69,73.47,81.54,67.38,76.21
0.83,78.31,78.85,79.62,73.81,82.74,67.94,76.88
0.87,78.57,79.10,80.14,74.08,83.34,68.29,77.25
0.90,78.47,78.98,80.06,73.54,82.80,67.36,76.87
0.93,78.48,78.95,80.26,73.26,83.03,66.98,76.83
0.97,78.79,79.20,80.78,73.52,83.66,66.97,77.15
1.00,79.17,79.55,81.38,73.84,84.24,67.22,77.57
1.03,79.17,79.51,81.40,73.79,84.24,67.13,77.54
1.07,79.26,79.59,81.54,73.87,84.42,67.31,77.67
1.10,79.44,79.79,81.96,74.11,85.00,67.58,77.98
1.13,79.57,79.93,82.20,74.34,85.41,67.86,78.22
1.17,79.54,79.94,82.29,74.43,85.61,68.01,78.30
1.20,79.43,79.85,82.13,74.49,85.74,68.08,78.29
1.23,79.42,79.86,82.11,74.53,85.97,68.15,78.34
1.27,79.64,80.10,82.48,74.84,86.37,68.40,78.64
1.30,79.95,80.44,82.92,75.26,86.90,68.70,79.03
1.33,80.22,80.73,83.45,75.68,87.45,68.98,79.42
1.37,80.20,80.72,83.42,75.68,87.44,69.03,79.42
1.40,80.30,80.74,83.52,75.68,87.94,69.12,79.55
1.43,80.37,80.76,83.60,75.74,88.02,69.22,79.62
1.47,80.35,80.74,83.56,75.74,88.21,69.30,79.65
1.50,80.19,80.59,83.28,75.63,88.13,69.29,79.52
1.53,80.22,80.63,83.26,75.64,88.22,69.32,79.55
1.57,76.29,78.52,77.28,69.92,74.19,66.66,73.81
